Txn Date,Value Date,Particulars,Instrument ID,Debit,Credit,Balance
29/05/2023,29/05/2023,BY TRANSFER/IMPS/090715589471/KAVITHA RAO/CNRB,090715589471,,11200.0,546265.76
30/05/2023,30/05/2023,BY TRANSFER/IMPS/830363021021/SUSHMA RAO/CNRB,830363021021,,24000.0,570265.76
30/05/2023,30/05/2023,BIL/INFT/936078337918/SWIGGY/PAYMENT,936078337918,850.0,,569415.76
01/06/2023,01/06/2023,POS/7035/JIO/MARATHAHALLI,829334568204,3499.0,,565916.76
01/06/2023,01/06/2023,NEFT CR-HDFC0714659-TECHNOVA SOLUTIONS-300643702063-SALARY KAVYA REDDY,175027676440,,62500.0,628416.76
02/06/2023,02/06/2023,BIL/INFT/790396778828/OLA/PAYMENT,790396778828,79.0,,628337.76
02/06/2023,02/06/2023,BY TRANSFER/IMPS/150700352763/PADMA RAO/CNRB,150700352763,,7500.0,635837.76
02/06/2023,02/06/2023,POS/8882/SWIGGY/MANGALURU,695004049420,1680.0,,634157.76
02/06/2023,02/06/2023,POS/7278/BPCL/HYDERABAD,980907230831,1250.0,,632907.76
05/06/2023,05/06/2023,NEFT DR-HDFC0888756-PRIYA NAIR-568918685971-RENT,514389529801,22000.0,,610907.76
05/06/2023,05/06/2023,BIL/INFT/696955828947/PVR CINEMAS/PAYMENT,696955828947,249.0,,610658.76
06/06/2023,06/06/2023,POS/3457/HPCL/BTM LAYOUT,221592489622,310.0,,610348.76
07/06/2023,07/06/2023,POS/3269/OLA/MARATHAHALLI,627883498489,2380.0,,607968.76
07/06/2023,07/06/2023,POS/5728/BPCL/HSR LAYOUT,780119599375,49.0,,607919.76
07/06/2023,07/06/2023,ATM WDL/3813/KORAMANGALA,534581313712,999.0,,606920.76
08/06/2023,08/06/2023,POS/7043/APOLLO PHARMACY/BANJARA HILLS,937858598434,699.0,,606221.76
08/06/2023,08/06/2023,POS/1189/IOCL/MANGALURU,019597388734,310.0,,605911.76
08/06/2023,08/06/2023,ATM WDL/1402/KORAMANGALA,801578295169,120.0,,605791.76
08/06/2023,08/06/2023,BY TRANSFER/IMPS/057812657011/SANTOSH KUMAR/CNRB,057812657011,,11200.0,616991.76
09/06/2023,09/06/2023,ATM WDL/4728/SECUNDERABAD,247593054049,2380.0,,614611.76
09/06/2023,09/06/2023,BY TRANSFER/IMPS/446930606591/RAJENDRA PRASAD/CNRB,446930606591,,4800.0,619411.76
09/06/2023,09/06/2023,POS/8946/IRCTC/MYSURU,318214854066,3499.0,,615912.76
10/06/2023,10/06/2023,POS/0605/APOLLO PHARMACY/JAYANAGAR,165496943183,249.0,,615663.76
10/06/2023,10/06/2023,POS/2223/HPCL/BANJARA HILLS,559501155605,3499.0,,612164.76
13/06/2023,13/06/2023,ATM WDL/7157/HSR LAYOUT,875833186163,1250.0,,610914.76
13/06/2023,13/06/2023,ATM WDL/1178/BANJARA HILLS,332454568395,449.0,,610465.76
14/06/2023,14/06/2023,UPI/931457001646/tarageorge618@ybl/CNRB,931457001646,699.0,,609766.76
14/06/2023,14/06/2023,BIL/INFT/020323242786/BPCL/PAYMENT,020323242786,7800.0,,601966.76
15/06/2023,15/06/2023,UPI/127555205423/santoshiye989@ybl/CNRB,127555205423,120.0,,601846.76
15/06/2023,15/06/2023,BY TRANSFER/IMPS/249230725750/ANAND KUMAR/CNRB,249230725750,,1200.0,603046.76
16/06/2023,16/06/2023,BIL/INFT/804200400485/APOLLO PHARMACY/PAYMENT,804200400485,1250.0,,601796.76
18/06/2023,18/06/2023,BIL/INFT/381158182227/AMAZON/PAYMENT,381158182227,1680.0,,600116.76
20/06/2023,20/06/2023,ATM WDL/6981/MARATHAHALLI,598019205509,699.0,,599417.76
20/06/2023,20/06/2023,BY TRANSFER/IMPS/021809520355/PRIYA NAIR/CNRB,021809520355,,11200.0,610617.76
20/06/2023,20/06/2023,ATM WDL/8924/HSR LAYOUT,401190724834,449.0,,610168.76
21/06/2023,21/06/2023,UPI/628949241529/vinaypatil392@oksbi/CNRB,628949241529,310.0,,609858.76
22/06/2023,22/06/2023,ATM WDL/8666/JAYANAGAR,846533709228,249.0,,609609.76
22/06/2023,22/06/2023,POS/5913/APOLLO PHARMACY/KORAMANGALA,062392300332,1250.0,,608359.76
22/06/2023,22/06/2023,BIL/INFT/798164993677/JIO/PAYMENT,798164993677,3499.0,,604860.76
22/06/2023,22/06/2023,BIL/INFT/284545991028/AIRTEL/PAYMENT,284545991028,1680.0,,603180.76
24/06/2023,24/06/2023,ATM WDL/5167/MANGALURU,774776756287,79.0,,603101.76
25/06/2023,25/06/2023,CREDIT INTEREST CAPITALISED,330336070822,,38.61,603140.37
25/06/2023,25/06/2023,GST ON BANK CHARGES,766097442804,17.7,,603122.67
27/06/2023,27/06/2023,UPI/490792306964/lathadevi792@ybl/CNRB,490792306964,1250.0,,601872.67
28/06/2023,28/06/2023,BIL/INFT/183200143599/OLA/PAYMENT,183200143599,699.0,,601173.67
28/06/2023,28/06/2023,ATM WDL/8121/JAYANAGAR,824337145176,249.0,,600924.67
28/06/2023,28/06/2023,POS/9721/MEDPLUS/MUMBAI,467032852279,1680.0,,599244.67
29/06/2023,29/06/2023,BY TRANSFER/IMPS/909201034031/SURESH NAIR/CNRB,909201034031,,24000.0,623244.67
01/07/2023,01/07/2023,BIL/INFT/204099149709/RELIANCE FRESH/PAYMENT,204099149709,7800.0,,615444.67
01/07/2023,01/07/2023,BIL/INFT/389729675369/SWIGGY/PAYMENT,389729675369,999.0,,614445.67
01/07/2023,01/07/2023,BY TRANSFER/IMPS/532298025885/AYESHA KHAN/CNRB,532298025885,,4800.0,619245.67
02/07/2023,02/07/2023,POS/2819/DMART/WHITEFIELD,245564762575,120.0,,619125.67
02/07/2023,02/07/2023,UPI/514168062503/ayeshakhan203@okhdfcbank/CNRB,514168062503,1250.0,,617875.67
02/07/2023,02/07/2023,BY TRANSFER/IMPS/562841055215/RAMESH PILLAI/CNRB,562841055215,,500.0,618375.67
02/07/2023,02/07/2023,BY TRANSFER/IMPS/745736899520/SUNITA DEVI/CNRB,745736899520,,18500.0,636875.67
03/07/2023,03/07/2023,BY TRANSFER/IMPS/164929398483/RAMESH GOWDA/CNRB,164929398483,,4800.0,641675.67
03/07/2023,03/07/2023,BIL/INFT/726845460187/SWIGGY/PAYMENT,726845460187,1680.0,,639995.67
03/07/2023,03/07/2023,NEFT CR-HDFC0019878-TECHNOVA SOLUTIONS-399108953568-SALARY KAVYA REDDY,850901729832,,62000.0,701995.67
04/07/2023,04/07/2023,NEFT DR-HDFC0654300-FARHAN KHAN-615540805485-RENT,820346530902,18000.0,,683995.67
04/07/2023,04/07/2023,POS/0405/ZOMATO/HSR LAYOUT,195339561398,850.0,,683145.67
05/07/2023,05/07/2023,BIL/INFT/031607075388/FLIPKART/PAYMENT,031607075388,1680.0,,681465.67
06/07/2023,06/07/2023,BIL/INFT/405086252880/BOOKMYSHOW/PAYMENT,405086252880,1250.0,,680215.67
07/07/2023,07/07/2023,POS/9137/OLA/HSR LAYOUT,443804073277,449.0,,679766.67
07/07/2023,07/07/2023,UPI/354805921362/rohitsharm676@oksbi/CNRB,354805921362,449.0,,679317.67
08/07/2023,08/07/2023,BY TRANSFER/IMPS/287458188974/SANTOSH KUMAR/CNRB,287458188974,,2500.0,681817.67
09/07/2023,09/07/2023,BIL/INFT/866891346035/IRCTC/PAYMENT,866891346035,5200.0,,676617.67
09/07/2023,09/07/2023,UPI/664155449713/rajeshverm962@paytm/CNRB,664155449713,1250.0,,675367.67
09/07/2023,09/07/2023,BY TRANSFER/IMPS/337795219735/GANESH KUMAR/CNRB,337795219735,,11200.0,686567.67
09/07/2023,09/07/2023,ATM WDL/9620/BANJARA HILLS,688999668687,1680.0,,684887.67
10/07/2023,10/07/2023,BIL/INFT/340849928486/BESCOM/PAYMENT,340849928486,49.0,,684838.67
10/07/2023,10/07/2023,BY TRANSFER/IMPS/930382443565/SUSHMA RAO/CNRB,930382443565,,11200.0,696038.67
11/07/2023,11/07/2023,ATM WDL/4696/HYDERABAD,851995164359,999.0,,695039.67
12/07/2023,12/07/2023,POS/5701/UBER/JAYANAGAR,580440252864,2380.0,,692659.67
12/07/2023,12/07/2023,UPI/846228571448/mohandas526@okaxis/CNRB,846228571448,2380.0,,690279.67
13/07/2023,13/07/2023,POS/9542/ZOMATO/BTM LAYOUT,756291004724,1250.0,,689029.67
13/07/2023,13/07/2023,ATM WDL/7110/MANGALURU,182830983947,2380.0,,686649.67
14/07/2023,14/07/2023,BY TRANSFER/IMPS/765568356913/PRAKASH RAO/CNRB,765568356913,,1200.0,687849.67
15/07/2023,15/07/2023,POS/6519/DMART/HYDERABAD,927852743166,120.0,,687729.67
16/07/2023,16/07/2023,POS/5620/BOOKMYSHOW/HSR LAYOUT,801405488965,2380.0,,685349.67
16/07/2023,16/07/2023,BIL/INFT/627129370187/AMAZON/PAYMENT,627129370187,5200.0,,680149.67
17/07/2023,17/07/2023,BIL/INFT/194646537027/BPCL/PAYMENT,194646537027,699.0,,679450.67
17/07/2023,17/07/2023,ATM WDL/3338/INDIRANAGAR,596091979552,249.0,,679201.67
18/07/2023,18/07/2023,UPI/701396282380/vinaypatil519@okaxis/CNRB,701396282380,5200.0,,674001.67
18/07/2023,18/07/2023,BIL/INFT/663532507404/PVR CINEMAS/PAYMENT,663532507404,1680.0,,672321.67
18/07/2023,18/07/2023,ATM WDL/8858/BANJARA HILLS,120637387750,1680.0,,670641.67
18/07/2023,18/07/2023,POS/2513/OLA/HSR LAYOUT,638509474854,850.0,,669791.67
19/07/2023,19/07/2023,BIL/INFT/775654271841/RELIANCE FRESH/PAYMENT,775654271841,310.0,,669481.67
19/07/2023,19/07/2023,ATM WDL/9610/BANJARA HILLS,713004723333,5200.0,,664281.67
19/07/2023,19/07/2023,BY TRANSFER/IMPS/552622212265/MOHAN DAS/CNRB,552622212265,,2500.0,666781.67
19/07/2023,19/07/2023,POS/2166/IRCTC/HYDERABAD,067799311353,79.0,,666702.67
20/07/2023,20/07/2023,POS/7718/RELIANCE FRESH/JAYANAGAR,062367967908,699.0,,666003.67
21/07/2023,21/07/2023,BY TRANSFER/IMPS/115793345621/TARA GEORGE/CNRB,115793345621,,4800.0,670803.67
21/07/2023,21/07/2023,BY TRANSFER/IMPS/114601180392/ANAND KUMAR/CNRB,114601180392,,4800.0,675603.67
21/07/2023,21/07/2023,POS/4007/FLIPKART/HYDERABAD,817076301207,5200.0,,670403.67
22/07/2023,22/07/2023,BIL/INFT/414520733320/IRCTC/PAYMENT,414520733320,1680.0,,668723.67
23/07/2023,23/07/2023,POS/7084/HPCL/JAYANAGAR,164167373988,999.0,,667724.67
23/07/2023,23/07/2023,UPI/140023919975/lathadevi372@paytm/CNRB,140023919975,49.0,,667675.67
24/07/2023,24/07/2023,POS/3172/BESCOM/HYDERABAD,589983070621,699.0,,666976.67
25/07/2023,25/07/2023,BY TRANSFER/IMPS/771685669550/PREETHI IYER/CNRB,771685669550,,18500.0,685476.67
26/07/2023,26/07/2023,ATM WDL/6869/MANGALURU,668437567452,249.0,,685227.67
26/07/2023,26/07/2023,BIL/INFT/016802050240/UBER/PAYMENT,016802050240,3499.0,,681728.67
26/07/2023,26/07/2023,BY TRANSFER/IMPS/237291185706/RAMESH GOWDA/CNRB,237291185706,,1200.0,682928.67
27/07/2023,27/07/2023,ATM WDL/6938/KUKATPALLY,436975105931,999.0,,681929.67
27/07/2023,27/07/2023,UPI/533583212690/anjalirao55@paytm/CNRB,533583212690,699.0,,681230.67
28/07/2023,28/07/2023,POS/6667/HPCL/HSR LAYOUT,059535020878,79.0,,681151.67
28/07/2023,28/07/2023,ATM WDL/5964/KUKATPALLY,832362841022,699.0,,680452.67
29/07/2023,29/07/2023,BIL/INFT/032991222276/ZOMATO/PAYMENT,032991222276,249.0,,680203.67
29/07/2023,29/07/2023,UPI/890533757336/naveenkuma181@paytm/CNRB,890533757336,999.0,,679204.67
31/07/2023,31/07/2023,UPI/449581886237/lathadevi444@paytm/CNRB,449581886237,249.0,,678955.67
31/07/2023,31/07/2023,BIL/INFT/930875882442/AIRTEL/PAYMENT,930875882442,249.0,,678706.67
31/07/2023,31/07/2023,BY TRANSFER/IMPS/858019470470/TANVI RAO/CNRB,858019470470,,500.0,679206.67
01/08/2023,01/08/2023,NEFT CR-HDFC0032447-TECHNOVA SOLUTIONS-547470201320-SALARY KAVYA REDDY,319641580619,,62000.0,741206.67
01/08/2023,01/08/2023,UPI/229152928070/rohitsharm217@okaxis/CNRB,229152928070,850.0,,740356.67
02/08/2023,02/08/2023,BIL/INFT/002628365612/RELIANCE FRESH/PAYMENT,002628365612,120.0,,740236.67
02/08/2023,02/08/2023,ATM WDL/4486/HYDERABAD,350072504534,79.0,,740157.67
03/08/2023,03/08/2023,BIL/INFT/478174114539/OLA/PAYMENT,478174114539,1250.0,,738907.67
03/08/2023,03/08/2023,ATM WDL/1750/JAYANAGAR,724712070178,49.0,,738858.67
03/08/2023,03/08/2023,POS/2669/AMAZON/MANGALURU,598889792285,79.0,,738779.67
05/08/2023,05/08/2023,ATM WDL/3859/INDIRANAGAR,474280757938,49.0,,738730.67
05/08/2023,05/08/2023,NEFT DR-HDFC0987562-VINAY PATIL-069377672517-RENT,428944736424,22000.0,,716730.67
05/08/2023,05/08/2023,UPI/027024788094/ayeshakhan501@oksbi/CNRB,027024788094,5200.0,,711530.67
05/08/2023,05/08/2023,BY TRANSFER/IMPS/407707673208/NAVEEN KUMAR/CNRB,407707673208,,2500.0,714030.67
06/08/2023,06/08/2023,ATM WDL/8225/BANJARA HILLS,856907657594,3499.0,,710531.67
07/08/2023,07/08/2023,BY TRANSFER/IMPS/794641829266/VIKRAM NAIR/CNRB,794641829266,,4800.0,715331.67
07/08/2023,07/08/2023,BIL/INFT/220041773506/HPCL/PAYMENT,220041773506,1250.0,,714081.67
08/08/2023,08/08/2023,POS/4353/JIO/MARATHAHALLI,659740426038,310.0,,713771.67
08/08/2023,08/08/2023,UPI/192784375938/gopalnaik84@oksbi/CNRB,192784375938,49.0,,713722.67
09/08/2023,09/08/2023,ATM WDL/4333/MUMBAI,473139369749,2380.0,,711342.67
10/08/2023,10/08/2023,BIL/INFT/224878984873/UBER/PAYMENT,224878984873,1250.0,,710092.67
10/08/2023,10/08/2023,NEFT-365129105574-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0288455,015522671424,,18500.0,728592.67
11/08/2023,11/08/2023,UPI/555413125815/naveenkuma128@okhdfcbank/CNRB,555413125815,249.0,,728343.67
11/08/2023,11/08/2023,BIL/INFT/054538683076/APOLLO PHARMACY/PAYMENT,054538683076,2380.0,,725963.67
12/08/2023,12/08/2023,ATM WDL/8841/MUMBAI,225324495169,5200.0,,720763.67
13/08/2023,13/08/2023,BIL/INFT/497078716400/APOLLO PHARMACY/PAYMENT,497078716400,1250.0,,719513.67
13/08/2023,13/08/2023,ATM WDL/3202/KUKATPALLY,696897039742,1250.0,,718263.67
15/08/2023,15/08/2023,UPI/613538225660/santoshiye28@okhdfcbank/CNRB,613538225660,3499.0,,714764.67
16/08/2023,16/08/2023,UPI/638969504992/vikramnair448@ybl/CNRB,638969504992,7800.0,,706964.67
16/08/2023,16/08/2023,BY TRANSFER/IMPS/041046820654/HARISH MENON/CNRB,041046820654,,11200.0,718164.67
17/08/2023,17/08/2023,BY TRANSFER/IMPS/951249384505/SURESH BABU/CNRB,951249384505,,7500.0,725664.67
17/08/2023,17/08/2023,POS/1930/UBER/BANJARA HILLS,051852451209,310.0,,725354.67
18/08/2023,18/08/2023,UPI/401363394452/vikramnair405@ybl/CNRB,401363394452,1680.0,,723674.67
18/08/2023,18/08/2023,BIL/INFT/329079997049/MEDPLUS/PAYMENT,329079997049,3499.0,,720175.67
20/08/2023,20/08/2023,UPI/460929093117/smitharao575@ybl/CNRB,460929093117,310.0,,719865.67
21/08/2023,21/08/2023,BIL/INFT/622775573102/IOCL/PAYMENT,622775573102,249.0,,719616.67
22/08/2023,22/08/2023,BY TRANSFER/IMPS/952518404824/LALITHA DEVI/CNRB,952518404824,,850.0,720466.67
22/08/2023,22/08/2023,NEFT-496968534025-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0602731,916287751588,,18500.0,738966.67
22/08/2023,22/08/2023,UPI/177333661430/priyanair39@ybl/CNRB,177333661430,1250.0,,737716.67
24/08/2023,24/08/2023,BY TRANSFER/IMPS/864150229111/USHA RANI/CNRB,864150229111,,11200.0,748916.67
24/08/2023,24/08/2023,NEFT-421426388472-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0028385,174951061396,,24000.0,772916.67
24/08/2023,24/08/2023,POS/3822/OLA/KUKATPALLY,066846903130,999.0,,771917.67
25/08/2023,25/08/2023,BY TRANSFER/IMPS/497674624101/SUSHMA RAO/CNRB,497674624101,,11200.0,783117.67
25/08/2023,25/08/2023,NEFT-914519028527-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0956541,603652181978,,24000.0,807117.67
25/08/2023,25/08/2023,BY TRANSFER/IMPS/064225190924/RAHUL SINGH/CNRB,064225190924,,500.0,807617.67
25/08/2023,25/08/2023,BIL/INFT/338474403537/HPCL/PAYMENT,338474403537,5200.0,,802417.67
25/08/2023,25/08/2023,BY TRANSFER/IMPS/896491925830/BINDHU NAIR/CNRB,896491925830,,2500.0,804917.67
26/08/2023,26/08/2023,UPI/925691309007/tarageorge482@okhdfcbank/CNRB,925691309007,249.0,,804668.67
26/08/2023,26/08/2023,UPI/616578293203/kiranreddy292@okhdfcbank/CNRB,616578293203,999.0,,803669.67
26/08/2023,26/08/2023,NEFT-069879764140-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0724761,412004495547,,18500.0,822169.67
27/08/2023,27/08/2023,BY TRANSFER/IMPS/315672829999/GOPAL VERMA/CNRB,315672829999,,500.0,822669.67
27/08/2023,27/08/2023,BY TRANSFER/IMPS/448011730646/KAVYA REDDY/CNRB,448011730646,,11200.0,833869.67
27/08/2023,27/08/2023,BY TRANSFER/IMPS/416660428573/MEERA PILLAI/CNRB,416660428573,,24000.0,857869.67
28/08/2023,28/08/2023,BIL/INFT/889554346167/DMART/PAYMENT,889554346167,1680.0,,856189.67
28/08/2023,28/08/2023,ATM WDL/1831/HYDERABAD,302265966999,850.0,,855339.67
30/08/2023,30/08/2023,ATM WDL/5293/BANJARA HILLS,573212005622,699.0,,854640.67
01/09/2023,01/09/2023,ATM WDL/8934/MUMBAI,964493425088,49.0,,854591.67
01/09/2023,01/09/2023,NEFT CR-HDFC0581324-TECHNOVA SOLUTIONS-053141037149-SALARY KAVYA REDDY,335925690053,,62500.0,917091.67
01/09/2023,01/09/2023,ATM WDL/9784/BTM LAYOUT,478264587088,1250.0,,915841.67
02/09/2023,02/09/2023,ATM WDL/1369/HSR LAYOUT,306396242037,449.0,,915392.67
03/09/2023,03/09/2023,ATM WDL/5077/KORAMANGALA,676174102854,310.0,,915082.67
04/09/2023,04/09/2023,BIL/INFT/283919277830/UBER/PAYMENT,283919277830,999.0,,914083.67
04/09/2023,04/09/2023,BIL/INFT/851068826476/BESCOM/PAYMENT,851068826476,999.0,,913084.67
05/09/2023,05/09/2023,POS/0372/IRCTC/PUNE,952337912163,79.0,,913005.67
05/09/2023,05/09/2023,BY TRANSFER/IMPS/269005474416/SNEHA PATIL/CNRB,269005474416,,850.0,913855.67
06/09/2023,06/09/2023,BY TRANSFER/IMPS/361877982629/NAVEEN KUMAR/CNRB,361877982629,,18500.0,932355.67
06/09/2023,06/09/2023,UPI/064794898003/arjunmehta59@oksbi/CNRB,064794898003,1680.0,,930675.67
07/09/2023,07/09/2023,NEFT DR-HDFC0934735-AYESHA KHAN-725098024257-RENT,795977962927,18000.0,,912675.67
07/09/2023,07/09/2023,UPI/529076150741/poojasharm667@ybl/CNRB,529076150741,449.0,,912226.67
09/09/2023,09/09/2023,UPI/110072173175/reshmakhan802@okaxis/CNRB,110072173175,7800.0,,904426.67
09/09/2023,09/09/2023,BY TRANSFER/IMPS/883602777771/ROHIT SHARMA/CNRB,883602777771,,11200.0,915626.67
10/09/2023,10/09/2023,POS/3458/BOOKMYSHOW/MARATHAHALLI,496689745369,449.0,,915177.67
11/09/2023,11/09/2023,ATM WDL/1374/BANJARA HILLS,208734573952,7800.0,,907377.67
11/09/2023,11/09/2023,BY TRANSFER/IMPS/814141643696/KAVYA REDDY/CNRB,814141643696,,18500.0,925877.67
12/09/2023,12/09/2023,BIL/INFT/353089440827/ZOMATO/PAYMENT,353089440827,1680.0,,924197.67
12/09/2023,12/09/2023,ATM WDL/0827/SECUNDERABAD,095865963542,249.0,,923948.67
13/09/2023,13/09/2023,BY TRANSFER/IMPS/954498362524/RAJESH VERMA/CNRB,954498362524,,18500.0,942448.67
14/09/2023,14/09/2023,POS/8234/APOLLO PHARMACY/MUMBAI,977763076929,999.0,,941449.67
15/09/2023,15/09/2023,BIL/INFT/365813547844/IOCL/PAYMENT,365813547844,310.0,,941139.67
15/09/2023,15/09/2023,ATM WDL/3024/MANGALURU,714367618447,3499.0,,937640.67
16/09/2023,16/09/2023,ATM WDL/2666/HYDERABAD,892970063061,310.0,,937330.67
16/09/2023,16/09/2023,BIL/INFT/903536276565/DMART/PAYMENT,903536276565,120.0,,937210.67
16/09/2023,16/09/2023,BIL/INFT/084778297023/IRCTC/PAYMENT,084778297023,2380.0,,934830.67
16/09/2023,16/09/2023,POS/8071/OLA/MANGALURU,927639150557,310.0,,934520.67
17/09/2023,17/09/2023,UPI/373980233340/arjunmehta489@oksbi/CNRB,373980233340,120.0,,934400.67
17/09/2023,17/09/2023,UPI/509348139685/tarageorge616@okhdfcbank/CNRB,509348139685,5200.0,,929200.67
17/09/2023,17/09/2023,BY TRANSFER/IMPS/045792853400/POOJA SHARMA/CNRB,045792853400,,1200.0,930400.67
17/09/2023,17/09/2023,ATM WDL/2138/KUKATPALLY,498804560742,850.0,,929550.67
17/09/2023,17/09/2023,ATM WDL/5707/PUNE,446526175561,310.0,,929240.67
19/09/2023,19/09/2023,POS/5950/AIRTEL/INDIRANAGAR,502798360908,2380.0,,926860.67
19/09/2023,19/09/2023,BIL/INFT/662983746778/BESCOM/PAYMENT,662983746778,2380.0,,924480.67
20/09/2023,20/09/2023,BY TRANSFER/IMPS/936751990336/SANTOSH KUMAR/CNRB,936751990336,,850.0,925330.67
20/09/2023,20/09/2023,POS/0989/APOLLO PHARMACY/MARATHAHALLI,317014211296,249.0,,925081.67
21/09/2023,21/09/2023,BY TRANSFER/IMPS/037844129521/PADMA RAO/CNRB,037844129521,,2500.0,927581.67
21/09/2023,21/09/2023,BIL/INFT/639016392729/IOCL/PAYMENT,639016392729,249.0,,927332.67
23/09/2023,23/09/2023,ATM WDL/1253/KUKATPALLY,021949655093,999.0,,926333.67
23/09/2023,23/09/2023,ATM WDL/8011/WHITEFIELD,715219358383,3499.0,,922834.67
23/09/2023,23/09/2023,ATM WDL/2650/KORAMANGALA,752508898600,449.0,,922385.67
23/09/2023,23/09/2023,POS/9909/AIRTEL/MANGALURU,346418365361,79.0,,922306.67
24/09/2023,24/09/2023,POS/5652/FLIPKART/WHITEFIELD,317993017226,249.0,,922057.67
25/09/2023,25/09/2023,CREDIT INTEREST CAPITALISED,201051995796,,127.9,922185.57
25/09/2023,25/09/2023,GST ON BANK CHARGES,839772418720,17.7,,922167.87
25/09/2023,25/09/2023,BY TRANSFER/IMPS/508406031658/FARHAN KHAN/CNRB,508406031658,,2500.0,924667.87
25/09/2023,25/09/2023,ATM WDL/1125/MYSURU,884845984582,999.0,,923668.87
25/09/2023,25/09/2023,UPI/707477848137/tarageorge461@oksbi/CNRB,707477848137,2380.0,,921288.87
26/09/2023,26/09/2023,POS/6325/AMAZON/JAYANAGAR,239822221851,249.0,,921039.87
26/09/2023,26/09/2023,BIL/INFT/569192958780/DMART/PAYMENT,569192958780,79.0,,920960.87
27/09/2023,27/09/2023,BIL/INFT/860462901907/BPCL/PAYMENT,860462901907,1250.0,,919710.87
27/09/2023,27/09/2023,ATM WDL/5625/JAYANAGAR,065667792134,310.0,,919400.87
27/09/2023,27/09/2023,BIL/INFT/160903786932/AMAZON/PAYMENT,160903786932,449.0,,918951.87
28/09/2023,28/09/2023,BIL/INFT/848378608202/OLA/PAYMENT,848378608202,5200.0,,913751.87
30/09/2023,30/09/2023,ATM WDL/5632/WHITEFIELD,975365138134,120.0,,913631.87
30/09/2023,30/09/2023,BIL/INFT/058691962772/DMART/PAYMENT,058691962772,7800.0,,905831.87
01/10/2023,01/10/2023,POS/3080/IOCL/MYSURU,308495442470,249.0,,905582.87
01/10/2023,01/10/2023,BIL/INFT/066888589126/FLIPKART/PAYMENT,066888589126,3499.0,,902083.87
01/10/2023,01/10/2023,ATM WDL/7582/MUMBAI,309404256187,249.0,,901834.87
01/10/2023,01/10/2023,BY TRANSFER/IMPS/494966115042/GANESH KUMAR/CNRB,494966115042,,500.0,902334.87
02/10/2023,02/10/2023,ATM WDL/8880/KORAMANGALA,752602670753,449.0,,901885.87
02/10/2023,02/10/2023,ATM WDL/2741/MARATHAHALLI,247070429956,2380.0,,899505.87
02/10/2023,02/10/2023,BIL/INFT/753042631070/PVR CINEMAS/PAYMENT,753042631070,2380.0,,897125.87
03/10/2023,03/10/2023,NEFT CR-HDFC0078157-TECHNOVA SOLUTIONS-588649198905-SALARY KAVYA REDDY,761921290076,,62000.0,959125.87
03/10/2023,03/10/2023,UPI/263532326550/rajeshverm178@paytm/CNRB,263532326550,850.0,,958275.87
04/10/2023,04/10/2023,BY TRANSFER/IMPS/576185249134/MEENA IYER/CNRB,576185249134,,18500.0,976775.87
04/10/2023,04/10/2023,NEFT DR-HDFC0550164-RESHMA KHAN-792122119287-RENT,001417391841,22000.0,,954775.87
04/10/2023,04/10/2023,ATM WDL/1667/MARATHAHALLI,818879808262,7800.0,,946975.87
05/10/2023,05/10/2023,POS/1036/UBER/PUNE,566744605515,999.0,,945976.87
05/10/2023,05/10/2023,NEFT-202747619647-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0664902,833554215000,,12000.0,957976.87
05/10/2023,05/10/2023,UPI/424522001718/rahulsingh144@okhdfcbank/CNRB,424522001718,699.0,,957277.87
06/10/2023,06/10/2023,ATM WDL/3946/MARATHAHALLI,539033977896,3499.0,,953778.87
07/10/2023,07/10/2023,POS/4793/BOOKMYSHOW/MYSURU,455658681882,449.0,,953329.87
08/10/2023,08/10/2023,POS/3846/RELIANCE FRESH/MUMBAI,713849490931,310.0,,953019.87
08/10/2023,08/10/2023,BY TRANSFER/IMPS/378360660002/FATIMA SHEIKH/CNRB,378360660002,,18500.0,971519.87
09/10/2023,09/10/2023,ATM WDL/1813/HYDERABAD,412833622123,999.0,,970520.87
10/10/2023,10/10/2023,ATM WDL/3698/BTM LAYOUT,973284965556,850.0,,969670.87
11/10/2023,11/10/2023,POS/1683/PVR CINEMAS/SECUNDERABAD,863027484431,79.0,,969591.87
12/10/2023,12/10/2023,BY TRANSFER/IMPS/126258809078/HARISH MENON/CNRB,126258809078,,2500.0,972091.87
12/10/2023,12/10/2023,UPI/488417550927/arjunmehta56@okaxis/CNRB,488417550927,49.0,,972042.87
13/10/2023,13/10/2023,ATM WDL/2133/MARATHAHALLI,553086395621,5200.0,,966842.87
13/10/2023,13/10/2023,POS/4945/FLIPKART/KUKATPALLY,023964744744,3499.0,,963343.87
14/10/2023,14/10/2023,UPI/761196293888/ayeshakhan197@okhdfcbank/CNRB,761196293888,310.0,,963033.87
16/10/2023,16/10/2023,POS/4342/IRCTC/KUKATPALLY,407367198053,449.0,,962584.87
16/10/2023,16/10/2023,ATM WDL/0314/PUNE,419908729227,2380.0,,960204.87
