Tran Date,Value Date,Transaction Particulars,Chq No,Debit,Credit,Balance
06-07-2023,06-07-2023,UPI/P2A/109744666769/tarageorge85@paytm/PAY,109744666769,699.0,,696826.54
06-07-2023,06-07-2023,POS/2495/SWIGGY/HYDERABAD,360748845101,1680.0,,695146.54
07-07-2023,07-07-2023,IMPS/P2A/745568043248/IMRANKHAN/AXIS,745568043248,,1200.0,696346.54
07-07-2023,07-07-2023,UPI/P2A/022599834683/vinaypatil964@okaxis/PAY,022599834683,5200.0,,691146.54
07-07-2023,07-07-2023,UPI/P2A/596542234030/smitharao534@oksbi/PAY,596542234030,5200.0,,685946.54
08-07-2023,08-07-2023,POS/6242/DMART/MYSURU,372535777261,449.0,,685497.54
09-07-2023,09-07-2023,BIL/INFT/513821618299/APOLLO PHARMACY/PAYMENT,513821618299,3499.0,,681998.54
10-07-2023,10-07-2023,POS/7603/BESCOM/KUKATPALLY,745001663754,79.0,,681919.54
11-07-2023,11-07-2023,ATM WDL/4414/SECUNDERABAD,757026464993,850.0,,681069.54
11-07-2023,11-07-2023,UPI/P2A/374077627668/ayeshakhan984@paytm/PAY,374077627668,850.0,,680219.54
12-07-2023,12-07-2023,IMPS/P2A/888946686713/VIKRAMNAIR/AXIS,888946686713,,500.0,680719.54
13-07-2023,13-07-2023,UPI/P2A/422319959190/rahulsingh379@ybl/PAY,422319959190,3499.0,,677220.54
13-07-2023,13-07-2023,ATM WDL/2658/MANGALURU,758931762243,1250.0,,675970.54
15-07-2023,15-07-2023,IMPS/P2A/832115280486/DIVYAMENON/AXIS,832115280486,,500.0,676470.54
15-07-2023,15-07-2023,POS/8242/AIRTEL/MANGALURU,643453942392,449.0,,676021.54
16-07-2023,16-07-2023,BIL/INFT/021572704151/BPCL/PAYMENT,021572704151,699.0,,675322.54
16-07-2023,16-07-2023,POS/9459/ZOMATO/BTM LAYOUT,258815902236,249.0,,675073.54
18-07-2023,18-07-2023,ATM WDL/5121/HSR LAYOUT,239083011193,1680.0,,673393.54
18-07-2023,18-07-2023,POS/8719/IRCTC/WHITEFIELD,712590514924,79.0,,673314.54
18-07-2023,18-07-2023,ATM WDL/8889/MARATHAHALLI,439512279075,449.0,,672865.54
18-07-2023,18-07-2023,IMPS/P2A/810844055288/MEERAPILLAI/AXIS,810844055288,,1200.0,674065.54
20-07-2023,20-07-2023,BIL/INFT/964528844348/IRCTC/PAYMENT,964528844348,1250.0,,672815.54
20-07-2023,20-07-2023,IMPS/P2A/632190068518/IMRANKHAN/AXIS,632190068518,,2500.0,675315.54
20-07-2023,20-07-2023,UPI/P2A/340530761269/smitharao261@okhdfcbank/PAY,340530761269,850.0,,674465.54
20-07-2023,20-07-2023,ATM WDL/0962/JAYANAGAR,323732328856,999.0,,673466.54
21-07-2023,21-07-2023,POS/6749/JIO/MARATHAHALLI,519977381720,1680.0,,671786.54
22-07-2023,22-07-2023,UPI/P2A/709111986253/vinaypatil169@okaxis/PAY,709111986253,249.0,,671537.54
24-07-2023,24-07-2023,BIL/INFT/689346733508/APOLLO PHARMACY/PAYMENT,689346733508,1680.0,,669857.54
25-07-2023,25-07-2023,BIL/INFT/642932528497/UBER/PAYMENT,642932528497,310.0,,669547.54
27-07-2023,27-07-2023,IMPS/P2A/391571942359/SANTOSHKUMAR/AXIS,391571942359,,24000.0,693547.54
28-07-2023,28-07-2023,UPI/P2A/724783143740/priyanair796@okhdfcbank/PAY,724783143740,2380.0,,691167.54
29-07-2023,29-07-2023,ATM WDL/9781/KORAMANGALA,980341096052,1680.0,,689487.54
01-08-2023,01-08-2023,NEFT/CR/927736416457/PAYROLL,484789738246,,62500.0,751987.54
01-08-2023,01-08-2023,IMPS/P2A/784125733090/SURESHBABU/AXIS,784125733090,,850.0,752837.54
01-08-2023,01-08-2023,BIL/INFT/430292082248/BESCOM/PAYMENT,430292082248,120.0,,752717.54
02-08-2023,02-08-2023,IMPS/P2A/949849435093/MOHANDAS/AXIS,949849435093,,500.0,753217.54
03-08-2023,03-08-2023,NEFT DR-HDFC0132847-HARISH MENON-202650247988-RENT,668743660500,31000.0,,722217.54
04-08-2023,04-08-2023,UPI/P2A/096052485664/kavyareddy125@okaxis/PAY,096052485664,3499.0,,718718.54
06-08-2023,06-08-2023,POS/9213/BPCL/WHITEFIELD,101743448585,449.0,,718269.54
06-08-2023,06-08-2023,IMPS/P2A/995395274989/ADITYAKUMAR/AXIS,995395274989,,850.0,719119.54
07-08-2023,07-08-2023,UPI/P2A/835425764487/farhankhan938@okhdfcbank/PAY,835425764487,999.0,,718120.54
07-08-2023,07-08-2023,IMPS/P2A/006129149287/RAVIKUMAR/AXIS,006129149287,,24000.0,742120.54
08-08-2023,08-08-2023,ATM WDL/9227/HSR LAYOUT,087938035413,3499.0,,738621.54
09-08-2023,09-08-2023,UPI/P2A/132910483592/arjunmehta898@okhdfcbank/PAY,132910483592,249.0,,738372.54
09-08-2023,09-08-2023,POS/4242/AIRTEL/HSR LAYOUT,350062599780,310.0,,738062.54
09-08-2023,09-08-2023,BIL/INFT/132088878132/IOCL/PAYMENT,132088878132,79.0,,737983.54
09-08-2023,09-08-2023,ATM WDL/6818/JAYANAGAR,313335996461,5200.0,,732783.54
09-08-2023,09-08-2023,IMPS/P2A/944591292329/ANANDKUMAR/AXIS,944591292329,,4800.0,737583.54
09-08-2023,09-08-2023,BIL/INFT/640379589372/SWIGGY/PAYMENT,640379589372,1250.0,,736333.54
09-08-2023,09-08-2023,BIL/INFT/438006615577/SWIGGY/PAYMENT,438006615577,120.0,,736213.54
11-08-2023,11-08-2023,ATM WDL/5344/INDIRANAGAR,075037765318,699.0,,735514.54
12-08-2023,12-08-2023,BIL/INFT/385884542899/UBER/PAYMENT,385884542899,120.0,,735394.54
12-08-2023,12-08-2023,POS/8178/JIO/INDIRANAGAR,521224377947,120.0,,735274.54
18-08-2023,18-08-2023,BIL/INFT/198607498154/AIRTEL/PAYMENT,198607498154,3499.0,,731775.54
19-08-2023,19-08-2023,POS/0600/AMAZON/INDIRANAGAR,570216134395,7800.0,,723975.54
22-08-2023,22-08-2023,POS/3776/SWIGGY/MARATHAHALLI,469224109063,2380.0,,721595.54
22-08-2023,22-08-2023,POS/0279/BOOKMYSHOW/BTM LAYOUT,164358071149,850.0,,720745.54
23-08-2023,23-08-2023,IMPS/P2A/105935367996/VINAYPATIL/AXIS,105935367996,,850.0,721595.54
24-08-2023,24-08-2023,IMPS/P2A/245392304686/AYESHAKHAN/AXIS,245392304686,,1200.0,722795.54
24-08-2023,24-08-2023,IMPS/P2A/001406793056/LALITHADEVI/AXIS,001406793056,,4800.0,727595.54
25-08-2023,25-08-2023,UPI/P2A/542920354091/rohitsharm86@oksbi/PAY,542920354091,5200.0,,722395.54
26-08-2023,26-08-2023,ATM WDL/9608/PUNE,585652168485,2380.0,,720015.54
29-08-2023,29-08-2023,BIL/INFT/641681689191/UBER/PAYMENT,641681689191,310.0,,719705.54
30-08-2023,30-08-2023,IMPS/P2A/708856551283/SURESHBABU/AXIS,708856551283,,24000.0,743705.54
01-09-2023,01-09-2023,BIL/INFT/892485154295/AIRTEL/PAYMENT,892485154295,249.0,,743456.54
02-09-2023,02-09-2023,BIL/INFT/144692203210/FLIPKART/PAYMENT,144692203210,1680.0,,741776.54
03-09-2023,03-09-2023,NEFT/CR/530495537754/PAYROLL,395352430191,,62500.0,804276.54
04-09-2023,04-09-2023,BIL/INFT/319848036463/DMART/PAYMENT,319848036463,2380.0,,801896.54
04-09-2023,04-09-2023,BIL/INFT/913970112139/BPCL/PAYMENT,913970112139,49.0,,801847.54
05-09-2023,05-09-2023,IMPS/P2A/798224665730/DEEPAKJOSHI/AXIS,798224665730,,2500.0,804347.54
05-09-2023,05-09-2023,BIL/INFT/035172594933/DMART/PAYMENT,035172594933,2380.0,,801967.54
05-09-2023,05-09-2023,ATM WDL/3950/BTM LAYOUT,782880743931,999.0,,800968.54
06-09-2023,06-09-2023,POS/4473/UBER/MYSURU,722994986997,49.0,,800919.54
06-09-2023,06-09-2023,NEFT DR-HDFC0919411-ANJALI RAO-634820462215-RENT,485021228779,31000.0,,769919.54
08-09-2023,08-09-2023,BIL/INFT/081913506758/IRCTC/PAYMENT,081913506758,699.0,,769220.54
09-09-2023,09-09-2023,BIL/INFT/152248580596/BPCL/PAYMENT,152248580596,999.0,,768221.54
10-09-2023,10-09-2023,UPI/P2A/089830492795/priyanair223@ybl/PAY,089830492795,5200.0,,763021.54
11-09-2023,11-09-2023,UPI/P2A/480942809105/anjalirao145@paytm/PAY,480942809105,3499.0,,759522.54
12-09-2023,12-09-2023,BIL/INFT/585512977709/BOOKMYSHOW/PAYMENT,585512977709,249.0,,759273.54
12-09-2023,12-09-2023,POS/9571/BESCOM/SECUNDERABAD,728526224229,3499.0,,755774.54
12-09-2023,12-09-2023,IMPS/P2A/810521325414/GOPALVERMA/AXIS,810521325414,,18500.0,774274.54
13-09-2023,13-09-2023,ATM WDL/0946/MYSURU,225531186555,249.0,,774025.54
15-09-2023,15-09-2023,BIL/INFT/112893649190/AMAZON/PAYMENT,112893649190,999.0,,773026.54
16-09-2023,16-09-2023,UPI/P2A/367865581372/priyanair275@okhdfcbank/PAY,367865581372,1680.0,,771346.54
17-09-2023,17-09-2023,IMPS/P2A/885267325540/SHEELADEVI/AXIS,885267325540,,500.0,771846.54
17-09-2023,17-09-2023,ATM WDL/2892/BTM LAYOUT,337606797853,850.0,,770996.54
18-09-2023,18-09-2023,ATM WDL/8279/HSR LAYOUT,996580945929,1250.0,,769746.54
18-09-2023,18-09-2023,POS/3416/AMAZON/BTM LAYOUT,234520007701,699.0,,769047.54
18-09-2023,18-09-2023,ATM WDL/9096/MARATHAHALLI,215389349326,850.0,,768197.54
19-09-2023,19-09-2023,IMPS/P2A/974684106368/MOHANDAS/AXIS,974684106368,,1200.0,769397.54
21-09-2023,21-09-2023,UPI/P2A/940906689748/naveenkuma406@okaxis/PAY,940906689748,2380.0,,767017.54
22-09-2023,22-09-2023,UPI/P2A/625099547290/rohitsharm629@okhdfcbank/PAY,625099547290,1250.0,,765767.54
23-09-2023,23-09-2023,POS/8571/ZOMATO/WHITEFIELD,749888931175,5200.0,,760567.54
24-09-2023,24-09-2023,IMPS/P2A/984845337397/MOHAMMEDIRFAN/AXIS,984845337397,,7500.0,768067.54
25-09-2023,25-09-2023,CREDIT INTEREST CAPITALISED,296312213772,,187.4,768254.94
25-09-2023,25-09-2023,GST ON BANK CHARGES,659275745353,17.7,,768237.24
25-09-2023,25-09-2023,POS/6239/SWIGGY/BTM LAYOUT,201888528916,2380.0,,765857.24
26-09-2023,26-09-2023,UPI/P2A/312244157243/rohitsharm378@oksbi/PAY,312244157243,2380.0,,763477.24
26-09-2023,26-09-2023,UPI/P2A/019870267764/harishmeno846@paytm/PAY,019870267764,120.0,,763357.24
27-09-2023,27-09-2023,UPI/P2A/891579004406/divyamenon847@okaxis/PAY,891579004406,120.0,,763237.24
27-09-2023,27-09-2023,POS/5151/FLIPKART/KORAMANGALA,545165934594,5200.0,,758037.24
28-09-2023,28-09-2023,UPI/P2A/304055043308/smitharao98@paytm/PAY,304055043308,5200.0,,752837.24
28-09-2023,28-09-2023,BIL/INFT/435872853795/BOOKMYSHOW/PAYMENT,435872853795,1680.0,,751157.24
29-09-2023,29-09-2023,POS/5519/IOCL/SECUNDERABAD,113821016011,49.0,,751108.24
29-09-2023,29-09-2023,IMPS/P2A/415125440444/GANESHKUMAR/AXIS,415125440444,,2500.0,753608.24
30-09-2023,30-09-2023,POS/9173/IRCTC/JAYANAGAR,194789244294,3499.0,,750109.24
30-09-2023,30-09-2023,IMPS/P2A/288818524077/RAHULSINGH/AXIS,288818524077,,500.0,750609.24
02-10-2023,02-10-2023,NEFT/CR/188067538870/PAYROLL,213253359093,,62000.0,812609.24
02-10-2023,02-10-2023,BIL/INFT/845927180856/ZOMATO/PAYMENT,845927180856,79.0,,812530.24
02-10-2023,02-10-2023,ATM WDL/1930/MANGALURU,327570042407,3499.0,,809031.24
02-10-2023,02-10-2023,POS/8096/AMAZON/BANJARA HILLS,609443007828,5200.0,,803831.24
04-10-2023,04-10-2023,POS/6105/BPCL/MARATHAHALLI,530594798174,850.0,,802981.24
05-10-2023,05-10-2023,POS/6343/ZOMATO/SECUNDERABAD,325676847018,79.0,,802902.24
05-10-2023,05-10-2023,UPI/P2A/060909254047/farhankhan666@ybl/PAY,060909254047,249.0,,802653.24
05-10-2023,05-10-2023,UPI/P2A/122386626413/farhankhan848@oksbi/PAY,122386626413,1250.0,,801403.24
06-10-2023,06-10-2023,NEFT DR-HDFC0891624-RAJESH VERMA-562407938108-RENT,465577991081,31000.0,,770403.24
06-10-2023,06-10-2023,POS/4956/DMART/SECUNDERABAD,300309108351,310.0,,770093.24
06-10-2023,06-10-2023,ATM WDL/1271/INDIRANAGAR,543835448742,999.0,,769094.24
08-10-2023,08-10-2023,POS/5572/BESCOM/MUMBAI,337895781511,2380.0,,766714.24
08-10-2023,08-10-2023,IMPS/P2A/905261733451/CHANDANSHARMA/AXIS,905261733451,,1200.0,767914.24
10-10-2023,10-10-2023,POS/2849/SWIGGY/JAYANAGAR,443042062991,1680.0,,766234.24
11-10-2023,11-10-2023,POS/2466/RELIANCE FRESH/SECUNDERABAD,316326601530,2380.0,,763854.24
12-10-2023,12-10-2023,BIL/INFT/551203482116/UBER/PAYMENT,551203482116,249.0,,763605.24
12-10-2023,12-10-2023,IMPS/P2A/034047310244/GOPALNAIK/AXIS,034047310244,,500.0,764105.24
13-10-2023,13-10-2023,IMPS/P2A/278211163814/SURESHNAIR/AXIS,278211163814,,18500.0,782605.24
14-10-2023,14-10-2023,ATM WDL/7433/JAYANAGAR,192544405140,699.0,,781906.24
15-10-2023,15-10-2023,ATM WDL/1668/HSR LAYOUT,854003188396,7800.0,,774106.24
15-10-2023,15-10-2023,UPI/P2A/735262895559/santoshiye41@okhdfcbank/PAY,735262895559,5200.0,,768906.24
16-10-2023,16-10-2023,POS/6301/SWIGGY/SECUNDERABAD,882661596482,3499.0,,765407.24
16-10-2023,16-10-2023,BIL/INFT/426954239051/UBER/PAYMENT,426954239051,449.0,,764958.24
17-10-2023,17-10-2023,BIL/INFT/798881037328/UBER/PAYMENT,798881037328,2380.0,,762578.24
18-10-2023,18-10-2023,ATM WDL/0053/WHITEFIELD,391857819778,5200.0,,757378.24
18-10-2023,18-10-2023,POS/8061/IOCL/HSR LAYOUT,992770980532,2380.0,,754998.24
18-10-2023,18-10-2023,ATM WDL/2745/MARATHAHALLI,401829029071,79.0,,754919.24
19-10-2023,19-10-2023,BIL/INFT/304716342493/MEDPLUS/PAYMENT,304716342493,49.0,,754870.24
19-10-2023,19-10-2023,UPI/P2A/439291125314/rohitsharm654@ybl/PAY,439291125314,699.0,,754171.24
19-10-2023,19-10-2023,BIL/INFT/737237944749/ZOMATO/PAYMENT,737237944749,1680.0,,752491.24
20-10-2023,20-10-2023,IMPS/P2A/591213017007/GEETADEVI/AXIS,591213017007,,11200.0,763691.24
24-10-2023,24-10-2023,BIL/INFT/634445843034/AIRTEL/PAYMENT,634445843034,120.0,,763571.24
24-10-2023,24-10-2023,ATM WDL/7047/MUMBAI,167141655845,79.0,,763492.24
25-10-2023,25-10-2023,ATM WDL/9919/HSR LAYOUT,713075543796,2380.0,,761112.24
25-10-2023,25-10-2023,UPI/P2A/875065381349/anjalirao393@paytm/PAY,875065381349,699.0,,760413.24
25-10-2023,25-10-2023,POS/8882/IOCL/KORAMANGALA,869109834708,449.0,,759964.24
26-10-2023,26-10-2023,BIL/INFT/152302893005/OLA/PAYMENT,152302893005,249.0,,759715.24
26-10-2023,26-10-2023,UPI/P2A/925483444495/arjunmehta697@ybl/PAY,925483444495,249.0,,759466.24
27-10-2023,27-10-2023,ATM WDL/4585/KORAMANGALA,607734759131,79.0,,759387.24
30-10-2023,30-10-2023,IMPS/P2A/583322438083/RESHMAKHAN/AXIS,583322438083,,18500.0,777887.24
31-10-2023,31-10-2023,BIL/INFT/405171392185/JIO/PAYMENT,405171392185,1680.0,,776207.24
31-10-2023,31-10-2023,BIL/INFT/135316464058/MEDPLUS/PAYMENT,135316464058,1250.0,,774957.24
01-11-2023,01-11-2023,IMPS/P2A/779530296446/RANJITSINGH/AXIS,779530296446,,18500.0,793457.24
02-11-2023,02-11-2023,UPI/P2A/003073766617/smitharao738@okaxis/PAY,003073766617,2380.0,,791077.24
02-11-2023,02-11-2023,BIL/INFT/749460449306/MEDPLUS/PAYMENT,749460449306,120.0,,790957.24
02-11-2023,02-11-2023,NEFT/CR/101671502092/PAYROLL,210770714887,,61250.0,852207.24
02-11-2023,02-11-2023,ATM WDL/2860/BANJARA HILLS,356871294665,449.0,,851758.24
02-11-2023,02-11-2023,ATM WDL/4420/KORAMANGALA,691038309655,850.0,,850908.24
04-11-2023,04-11-2023,NEFT DR-HDFC0110268-NAVEEN KUMAR-237733249780-RENT,203443129345,26500.0,,824408.24
04-11-2023,04-11-2023,BIL/INFT/304376320391/BPCL/PAYMENT,304376320391,120.0,,824288.24
05-11-2023,05-11-2023,ATM WDL/7181/PUNE,546232366196,1250.0,,823038.24
07-11-2023,07-11-2023,POS/2808/RELIANCE FRESH/PUNE,438034801828,449.0,,822589.24
07-11-2023,07-11-2023,NEFT-667509070416-BENGALURU METRO SERVICES-REIMB-117231-HDFC0415732,992226861039,,24000.0,846589.24
08-11-2023,08-11-2023,IMPS/P2A/703214300269/KIRANREDDY/AXIS,703214300269,,7500.0,854089.24
09-11-2023,09-11-2023,IMPS/P2A/128251170883/DIVYAMENON/AXIS,128251170883,,500.0,854589.24
11-11-2023,11-11-2023,BIL/INFT/663300204630/FLIPKART/PAYMENT,663300204630,310.0,,854279.24
13-11-2023,13-11-2023,UPI/P2A/611426828657/ayeshakhan388@okaxis/PAY,611426828657,850.0,,853429.24
13-11-2023,13-11-2023,BIL/INFT/415312019372/APOLLO PHARMACY/PAYMENT,415312019372,120.0,,853309.24
14-11-2023,14-11-2023,POS/8135/ZOMATO/MARATHAHALLI,720905042732,7800.0,,845509.24
14-11-2023,14-11-2023,IMPS/P2A/138605943303/ANJALIRAO/AXIS,138605943303,,2500.0,848009.24
16-11-2023,16-11-2023,BIL/INFT/743032266643/UBER/PAYMENT,743032266643,1250.0,,846759.24
17-11-2023,17-11-2023,IMPS/P2A/381662052794/VENKATRAO/AXIS,381662052794,,2500.0,849259.24
17-11-2023,17-11-2023,ATM WDL/8914/MUMBAI,880662491830,79.0,,849180.24
17-11-2023,17-11-2023,POS/4287/UBER/MYSURU,114989150535,310.0,,848870.24
17-11-2023,17-11-2023,ATM WDL/6354/MARATHAHALLI,363295923560,850.0,,848020.24
17-11-2023,17-11-2023,UPI/P2A/500919315578/ayeshakhan177@oksbi/PAY,500919315578,699.0,,847321.24
19-11-2023,19-11-2023,UPI/P2A/242176140214/meerapilla225@okaxis/PAY,242176140214,1680.0,,845641.24
21-11-2023,21-11-2023,POS/0829/JIO/HSR LAYOUT,609338994875,999.0,,844642.24
22-11-2023,22-11-2023,POS/2727/BESCOM/BANJARA HILLS,387712789199,850.0,,843792.24
22-11-2023,22-11-2023,UPI/P2A/153821649872/priyanair307@oksbi/PAY,153821649872,1680.0,,842112.24
23-11-2023,23-11-2023,UPI/P2A/504610553553/ayeshakhan795@ybl/PAY,504610553553,2380.0,,839732.24
23-11-2023,23-11-2023,BIL/INFT/526803132832/ZOMATO/PAYMENT,526803132832,449.0,,839283.24
23-11-2023,23-11-2023,ATM WDL/9284/KUKATPALLY,672714147860,850.0,,838433.24
25-11-2023,25-11-2023,IMPS/P2A/099616025576/GOPALVERMA/AXIS,099616025576,,2500.0,840933.24
25-11-2023,25-11-2023,ATM WDL/8041/MANGALURU,509825563769,249.0,,840684.24
29-11-2023,29-11-2023,BIL/INFT/417010989326/BOOKMYSHOW/PAYMENT,417010989326,7800.0,,832884.24
30-11-2023,30-11-2023,BIL/INFT/954261398256/JIO/PAYMENT,954261398256,699.0,,832185.24
01-12-2023,01-12-2023,NEFT/CR/520297030165/PAYROLL,482480163565,,62000.0,894185.24
02-12-2023,02-12-2023,UPI/P2A/916697069841/harishmeno648@okaxis/PAY,916697069841,2380.0,,891805.24
04-12-2023,04-12-2023,IMPS/P2A/387521063890/NADIAHUSSAIN/AXIS,387521063890,,24000.0,915805.24
04-12-2023,04-12-2023,NEFT DR-HDFC0717050-FARHAN KHAN-834931473854-RENT,082072413857,26500.0,,889305.24
04-12-2023,04-12-2023,POS/5227/BESCOM/HSR LAYOUT,913053862947,850.0,,888455.24
06-12-2023,06-12-2023,ATM WDL/0021/MANGALURU,180617410668,2380.0,,886075.24
08-12-2023,08-12-2023,POS/7984/BOOKMYSHOW/HSR LAYOUT,340264214006,1250.0,,884825.24
09-12-2023,09-12-2023,POS/4719/BOOKMYSHOW/MYSURU,184831306464,850.0,,883975.24
10-12-2023,10-12-2023,UPI/P2A/773305213872/vinaypatil634@okhdfcbank/PAY,773305213872,249.0,,883726.24
11-12-2023,11-12-2023,ATM WDL/8771/SECUNDERABAD,078838954736,449.0,,883277.24
12-12-2023,12-12-2023,IMPS/P2A/486170864231/SANTOSHKUMAR/AXIS,486170864231,,1200.0,884477.24
12-12-2023,12-12-2023,POS/5362/MEDPLUS/BANJARA HILLS,477612694034,999.0,,883478.24
12-12-2023,12-12-2023,POS/8474/AIRTEL/JAYANAGAR,824081377524,79.0,,883399.24
14-12-2023,14-12-2023,UPI/P2A/509661578747/vikramnair485@okaxis/PAY,509661578747,7800.0,,875599.24
15-12-2023,15-12-2023,UPI/P2A/582136971013/santoshiye163@okhdfcbank/PAY,582136971013,1680.0,,873919.24
15-12-2023,15-12-2023,BIL/INFT/272164720766/MEDPLUS/PAYMENT,272164720766,310.0,,873609.24
16-12-2023,16-12-2023,ATM WDL/0980/HYDERABAD,081108552030,1680.0,,871929.24
18-12-2023,18-12-2023,BIL/INFT/772936625159/IOCL/PAYMENT,772936625159,1250.0,,870679.24
19-12-2023,19-12-2023,BIL/INFT/239540151379/BESCOM/PAYMENT,239540151379,850.0,,869829.24
20-12-2023,20-12-2023,UPI/P2A/369027076109/reshmakhan456@okhdfcbank/PAY,369027076109,120.0,,869709.24
20-12-2023,20-12-2023,BIL/INFT/659213439924/UBER/PAYMENT,659213439924,3499.0,,866210.24
20-12-2023,20-12-2023,ATM WDL/8589/KUKATPALLY,675926482738,79.0,,866131.24
21-12-2023,21-12-2023,IMPS/P2A/486329326915/NAVEENKUMAR/AXIS,486329326915,,4800.0,870931.24
22-12-2023,22-12-2023,UPI/P2A/535080356028/santoshiye133@okhdfcbank/PAY,535080356028,449.0,,870482.24
22-12-2023,22-12-2023,ATM WDL/9525/WHITEFIELD,400604086198,449.0,,870033.24
23-12-2023,23-12-2023,UPI/P2A/469385076926/lathadevi725@ybl/PAY,469385076926,2380.0,,867653.24
24-12-2023,24-12-2023,POS/8712/AIRTEL/MUMBAI,974296607704,699.0,,866954.24
24-12-2023,24-12-2023,POS/9603/DMART/WHITEFIELD,666765069824,3499.0,,863455.24
24-12-2023,24-12-2023,UPI/P2A/021685356206/lathadevi111@paytm/PAY,021685356206,310.0,,863145.24
26-12-2023,26-12-2023,IMPS/P2A/547312129607/MEENAIYER/AXIS,547312129607,,1200.0,864345.24
26-12-2023,26-12-2023,POS/0092/OLA/BANJARA HILLS,147268908096,699.0,,863646.24
27-12-2023,27-12-2023,ATM WDL/6657/HYDERABAD,652993472592,249.0,,863397.24
29-12-2023,29-12-2023,POS/8298/AMAZON/MYSURU,960362846498,7800.0,,855597.24
30-12-2023,30-12-2023,UPI/P2A/700930985563/anjalirao362@paytm/PAY,700930985563,1680.0,,853917.24
30-12-2023,30-12-2023,ATM WDL/4976/JAYANAGAR,013887265626,120.0,,853797.24
31-12-2023,31-12-2023,ATM WDL/4218/WHITEFIELD,628488513918,699.0,,853098.24
31-12-2023,31-12-2023,IMPS/P2A/908243575302/DEEPAKJOSHI/AXIS,908243575302,,7500.0,860598.24
01-01-2024,01-01-2024,NEFT/CR/054839557456/PAYROLL,293332068365,,62500.0,923098.24
01-01-2024,01-01-2024,BIL/INFT/625986725761/APOLLO PHARMACY/PAYMENT,625986725761,120.0,,922978.24
02-01-2024,02-01-2024,IMPS/P2A/067191310523/NADIAHUSSAIN/AXIS,067191310523,,2500.0,925478.24
02-01-2024,02-01-2024,ATM WDL/0085/MUMBAI,229578113086,7800.0,,917678.24
02-01-2024,02-01-2024,BIL/INFT/957986421259/IRCTC/PAYMENT,957986421259,449.0,,917229.24
03-01-2024,03-01-2024,ATM WDL/2251/MYSURU,747063797425,7800.0,,909429.24
05-01-2024,05-01-2024,BIL/INFT/652382043618/APOLLO PHARMACY/PAYMENT,652382043618,7800.0,,901629.24
06-01-2024,06-01-2024,IMPS/P2A/969964941751/POOJASHARMA/AXIS,969964941751,,500.0,902129.24
06-01-2024,06-01-2024,IMPS/P2A/447702438914/SHEELADEVI/AXIS,447702438914,,2500.0,904629.24
06-01-2024,06-01-2024,NEFT-216840594221-BENGALURU METRO SERVICES-REIMB-117231-HDFC0040825,633562529281,,12000.0,916629.24
07-01-2024,07-01-2024,NEFT DR-HDFC0071679-GOPAL NAIK-053953687638-RENT,810657734365,31000.0,,885629.24
08-01-2024,08-01-2024,IMPS/P2A/881643060967/AYESHAKHAN/AXIS,881643060967,,24000.0,909629.24
09-01-2024,09-01-2024,BIL/INFT/470234326821/FLIPKART/PAYMENT,470234326821,49.0,,909580.24
10-01-2024,10-01-2024,UPI/P2A/683167608910/gopalnaik309@okaxis/PAY,683167608910,310.0,,909270.24
12-01-2024,12-01-2024,POS/8093/OLA/PUNE,389423868766,120.0,,909150.24
12-01-2024,12-01-2024,NEFT-508596951869-BENGALURU METRO SERVICES-REIMB-117231-HDFC0476504,330903866163,,18500.0,927650.24
12-01-2024,12-01-2024,IMPS/P2A/985912682096/SANTOSHKUMAR/AXIS,985912682096,,850.0,928500.24
12-01-2024,12-01-2024,ATM WDL/7669/KORAMANGALA,018045523712,120.0,,928380.24
13-01-2024,13-01-2024,UPI/P2A/135728780890/divyamenon842@ybl/PAY,135728780890,1250.0,,927130.24
14-01-2024,14-01-2024,POS/3679/JIO/MANGALURU,323195392779,249.0,,926881.24
15-01-2024,15-01-2024,BIL/INFT/098620801711/IRCTC/PAYMENT,098620801711,7800.0,,919081.24
15-01-2024,15-01-2024,UPI/P2A/249100340558/lathadevi617@paytm/PAY,249100340558,2380.0,,916701.24
16-01-2024,16-01-2024,POS/6339/FLIPKART/MARATHAHALLI,256126653294,79.0,,916622.24
16-01-2024,16-01-2024,BIL/INFT/165637546556/IRCTC/PAYMENT,165637546556,449.0,,916173.24
17-01-2024,17-01-2024,IMPS/P2A/262132989702/RAMESHGOWDA/AXIS,262132989702,,500.0,916673.24
17-01-2024,17-01-2024,ATM WDL/0656/WHITEFIELD,695754808066,249.0,,916424.24
17-01-2024,17-01-2024,ATM WDL/3027/BANJARA HILLS,255313957609,7800.0,,908624.24
18-01-2024,18-01-2024,POS/0766/HPCL/MYSURU,253842625015,850.0,,907774.24
20-01-2024,20-01-2024,POS/4544/IRCTC/WHITEFIELD,872275395051,999.0,,906775.24
21-01-2024,21-01-2024,BIL/INFT/571503854719/JIO/PAYMENT,571503854719,1680.0,,905095.24
23-01-2024,23-01-2024,UPI/P2A/316793920032/smitharao623@paytm/PAY,316793920032,310.0,,904785.24
24-01-2024,24-01-2024,IMPS/P2A/450638865349/MOHAMMEDIRFAN/AXIS,450638865349,,7500.0,912285.24
24-01-2024,24-01-2024,POS/1397/BOOKMYSHOW/KORAMANGALA,559443454111,120.0,,912165.24
24-01-2024,24-01-2024,UPI/P2A/977468556992/naveenkuma762@ybl/PAY,977468556992,999.0,,911166.24
