Txn Date,Value Date,Particulars,Instrument ID,Debit,Credit,Balance
20/09/2023,20/09/2023,POS/4457/FLIPKART/MANGALURU,373829606428,699.0,,694508.26
21/09/2023,21/09/2023,ATM WDL/1560/MUMBAI,798989271693,1250.0,,693258.26
21/09/2023,21/09/2023,ATM WDL/3944/WHITEFIELD,231338920668,249.0,,693009.26
24/09/2023,24/09/2023,BY TRANSFER/IMPS/843267037249/IMRAN KHAN/CNRB,843267037249,,24000.0,717009.26
24/09/2023,24/09/2023,POS/4403/FLIPKART/MYSURU,998535187425,5200.0,,711809.26
25/09/2023,25/09/2023,CREDIT INTEREST CAPITALISED,030928463511,,226.3,712035.56
25/09/2023,25/09/2023,GST ON BANK CHARGES,214361028148,17.7,,712017.86
25/09/2023,25/09/2023,BY TRANSFER/IMPS/846395140509/SUSHMA RAO/CNRB,846395140509,,7500.0,719517.86
25/09/2023,25/09/2023,UPI/734294818573/tarageorge694@okaxis/CNRB,734294818573,3499.0,,716018.86
25/09/2023,25/09/2023,ATM WDL/6371/SECUNDERABAD,813382493554,3499.0,,712519.86
26/09/2023,26/09/2023,BIL/INFT/448851915464/IRCTC/PAYMENT,448851915464,310.0,,712209.86
28/09/2023,28/09/2023,UPI/903761453597/meerapilla546@paytm/CNRB,903761453597,310.0,,711899.86
30/09/2023,30/09/2023,POS/2500/SWIGGY/KORAMANGALA,670619685943,1680.0,,710219.86
03/10/2023,03/10/2023,NEFT CR-HDFC0615979-TECHNOVA SOLUTIONS-012636077091-SALARY SURESH NAIR,492639268795,,77250.0,787469.86
05/10/2023,05/10/2023,NEFT DR-HDFC0024074-LATHA DEVI-174333761151-RENT,444077631758,31000.0,,756469.86
05/10/2023,05/10/2023,ATM WDL/3988/MANGALURU,184245564233,120.0,,756349.86
07/10/2023,07/10/2023,ATM WDL/8557/SECUNDERABAD,807648181697,699.0,,755650.86
08/10/2023,08/10/2023,BIL/INFT/982485756973/BPCL/PAYMENT,982485756973,1680.0,,753970.86
09/10/2023,09/10/2023,UPI/406705558712/smitharao497@paytm/CNRB,406705558712,310.0,,753660.86
09/10/2023,09/10/2023,NEFT-039514583332-NEXA INFOTECH-REIMB-828879-HDFC0796472,637328220119,,18500.0,772160.86
10/10/2023,10/10/2023,BIL/INFT/151286249496/ZOMATO/PAYMENT,151286249496,310.0,,771850.86
13/10/2023,13/10/2023,ATM WDL/4908/BTM LAYOUT,429025486436,2380.0,,769470.86
14/10/2023,14/10/2023,BY TRANSFER/IMPS/808911092741/RAJESH VERMA/CNRB,808911092741,,1200.0,770670.86
15/10/2023,15/10/2023,BY TRANSFER/IMPS/612708787034/LAKSHMI VENKAT/CNRB,612708787034,,500.0,771170.86
17/10/2023,17/10/2023,ATM WDL/7378/PUNE,350382248092,120.0,,771050.86
19/10/2023,19/10/2023,UPI/633141464350/farhankhan922@paytm/CNRB,633141464350,999.0,,770051.86
20/10/2023,20/10/2023,POS/8227/UBER/MYSURU,491153664324,249.0,,769802.86
20/10/2023,20/10/2023,BY TRANSFER/IMPS/794021987909/KAVERI MENON/CNRB,794021987909,,850.0,770652.86
21/10/2023,21/10/2023,ATM WDL/0541/MUMBAI,227524490251,1250.0,,769402.86
22/10/2023,22/10/2023,UPI/958827915907/harishmeno830@ybl/CNRB,958827915907,249.0,,769153.86
22/10/2023,22/10/2023,BIL/INFT/759557309122/BOOKMYSHOW/PAYMENT,759557309122,120.0,,769033.86
22/10/2023,22/10/2023,BY TRANSFER/IMPS/701774576982/KAVYA REDDY/CNRB,701774576982,,850.0,769883.86
24/10/2023,24/10/2023,BY TRANSFER/IMPS/904365527236/NADIA HUSSAIN/CNRB,904365527236,,24000.0,793883.86
24/10/2023,24/10/2023,POS/4270/APOLLO PHARMACY/MUMBAI,342026914200,1680.0,,792203.86
25/10/2023,25/10/2023,UPI/975415053982/kavyareddy409@paytm/CNRB,975415053982,850.0,,791353.86
27/10/2023,27/10/2023,UPI/794702126035/gopalnaik855@okhdfcbank/CNRB,794702126035,79.0,,791274.86
29/10/2023,29/10/2023,BY TRANSFER/IMPS/705249062505/VINAY PATIL/CNRB,705249062505,,7500.0,798774.86
29/10/2023,29/10/2023,POS/1105/BPCL/INDIRANAGAR,382120819201,999.0,,797775.86
01/11/2023,01/11/2023,NEFT CR-HDFC0313969-TECHNOVA SOLUTIONS-138068103583-SALARY SURESH NAIR,174856663942,,77250.0,875025.86
03/11/2023,03/11/2023,POS/6944/ZOMATO/HSR LAYOUT,935437388974,449.0,,874576.86
04/11/2023,04/11/2023,BIL/INFT/568600446173/BESCOM/PAYMENT,568600446173,79.0,,874497.86
04/11/2023,04/11/2023,BIL/INFT/598098587831/BOOKMYSHOW/PAYMENT,598098587831,1680.0,,872817.86
05/11/2023,05/11/2023,POS/8911/BPCL/MUMBAI,742926598345,449.0,,872368.86
05/11/2023,05/11/2023,NEFT DR-HDFC0537026-SANTOSH IYER-369153257979-RENT,551887996682,31000.0,,841368.86
05/11/2023,05/11/2023,POS/7820/OLA/MUMBAI,034149019476,79.0,,841289.86
07/11/2023,07/11/2023,POS/1231/APOLLO PHARMACY/HYDERABAD,312812730548,1680.0,,839609.86
08/11/2023,08/11/2023,UPI/642137412981/santoshiye225@okaxis/CNRB,642137412981,249.0,,839360.86
08/11/2023,08/11/2023,BY TRANSFER/IMPS/887103069996/BABU LAL/CNRB,887103069996,,11200.0,850560.86
10/11/2023,10/11/2023,ATM WDL/2437/MANGALURU,035365828861,249.0,,850311.86
12/11/2023,12/11/2023,ATM WDL/4814/SECUNDERABAD,224295987501,249.0,,850062.86
16/11/2023,16/11/2023,POS/0819/ZOMATO/BANJARA HILLS,818337610103,850.0,,849212.86
18/11/2023,18/11/2023,UPI/859350716869/gopalnaik753@okaxis/CNRB,859350716869,1250.0,,847962.86
18/11/2023,18/11/2023,BY TRANSFER/IMPS/263719660344/MOHAN DAS/CNRB,263719660344,,18500.0,866462.86
19/11/2023,19/11/2023,BIL/INFT/642406736056/APOLLO PHARMACY/PAYMENT,642406736056,2380.0,,864082.86
21/11/2023,21/11/2023,BIL/INFT/536849880914/RELIANCE FRESH/PAYMENT,536849880914,1680.0,,862402.86
23/11/2023,23/11/2023,POS/3031/AMAZON/MARATHAHALLI,939901319541,1250.0,,861152.86
25/11/2023,25/11/2023,UPI/356106441008/poojasharm134@okhdfcbank/CNRB,356106441008,1250.0,,859902.86
26/11/2023,26/11/2023,POS/8735/FLIPKART/KORAMANGALA,735514742135,2380.0,,857522.86
26/11/2023,26/11/2023,BY TRANSFER/IMPS/124429906227/ROHIT SHARMA/CNRB,124429906227,,7500.0,865022.86
28/11/2023,28/11/2023,BIL/INFT/471507199180/APOLLO PHARMACY/PAYMENT,471507199180,699.0,,864323.86
30/11/2023,30/11/2023,POS/7111/AMAZON/WHITEFIELD,631832857692,7800.0,,856523.86
01/12/2023,01/12/2023,ATM WDL/2531/MUMBAI,469728386664,3499.0,,853024.86
02/12/2023,02/12/2023,POS/4255/IRCTC/BTM LAYOUT,635408271656,3499.0,,849525.86
02/12/2023,02/12/2023,NEFT CR-HDFC0122214-TECHNOVA SOLUTIONS-546680762563-SALARY SURESH NAIR,955110825249,,77250.0,926775.86
03/12/2023,03/12/2023,NEFT DR-HDFC0840796-RAJESH VERMA-551309467243-RENT,557349958496,31000.0,,895775.86
03/12/2023,03/12/2023,POS/3467/SWIGGY/BANJARA HILLS,607075907977,2380.0,,893395.86
04/12/2023,04/12/2023,UPI/305941509102/harishmeno495@okhdfcbank/CNRB,305941509102,49.0,,893346.86
06/12/2023,06/12/2023,BIL/INFT/436828784444/BOOKMYSHOW/PAYMENT,436828784444,1680.0,,891666.86
07/12/2023,07/12/2023,BIL/INFT/628429970577/PVR CINEMAS/PAYMENT,628429970577,449.0,,891217.86
07/12/2023,07/12/2023,BIL/INFT/771747366746/BESCOM/PAYMENT,771747366746,79.0,,891138.86
07/12/2023,07/12/2023,POS/4127/SWIGGY/KUKATPALLY,900586627765,5200.0,,885938.86
07/12/2023,07/12/2023,ATM WDL/5781/INDIRANAGAR,530507431261,699.0,,885239.86
08/12/2023,08/12/2023,BY TRANSFER/IMPS/307962958404/CHANDAN SHARMA/CNRB,307962958404,,2500.0,887739.86
08/12/2023,08/12/2023,ATM WDL/6332/MANGALURU,419345343036,2380.0,,885359.86
08/12/2023,08/12/2023,POS/6947/AMAZON/MARATHAHALLI,389849362212,249.0,,885110.86
09/12/2023,09/12/2023,ATM WDL/4339/KUKATPALLY,507265488860,49.0,,885061.86
10/12/2023,10/12/2023,BY TRANSFER/IMPS/426397841058/GEETA DEVI/CNRB,426397841058,,4800.0,889861.86
10/12/2023,10/12/2023,BY TRANSFER/IMPS/506505851277/KARTHIK MENON/CNRB,506505851277,,850.0,890711.86
12/12/2023,12/12/2023,BY TRANSFER/IMPS/621530735517/RAJESH VERMA/CNRB,621530735517,,7500.0,898211.86
13/12/2023,13/12/2023,POS/8546/AMAZON/KUKATPALLY,116970560248,310.0,,897901.86
19/12/2023,19/12/2023,UPI/601934073907/ayeshakhan434@okaxis/CNRB,601934073907,1250.0,,896651.86
20/12/2023,20/12/2023,BIL/INFT/652651934696/HPCL/PAYMENT,652651934696,310.0,,896341.86
21/12/2023,21/12/2023,UPI/669084654765/vikramnair88@ybl/CNRB,669084654765,120.0,,896221.86
24/12/2023,24/12/2023,ATM WDL/1181/JAYANAGAR,094117066058,120.0,,896101.86
24/12/2023,24/12/2023,BIL/INFT/499114367070/SWIGGY/PAYMENT,499114367070,1250.0,,894851.86
24/12/2023,24/12/2023,BIL/INFT/103068456002/UBER/PAYMENT,103068456002,1250.0,,893601.86
25/12/2023,25/12/2023,ATM WDL/1281/HSR LAYOUT,072841800581,850.0,,892751.86
25/12/2023,25/12/2023,POS/8346/OLA/KORAMANGALA,994476633861,310.0,,892441.86
25/12/2023,25/12/2023,NEFT-558724042369-NEXA INFOTECH-REIMB-828879-HDFC0746414,129182779328,,18500.0,910941.86
27/12/2023,27/12/2023,ATM WDL/1430/HYDERABAD,872436099550,850.0,,910091.86
27/12/2023,27/12/2023,ATM WDL/9600/WHITEFIELD,802728420177,449.0,,909642.86
28/12/2023,28/12/2023,BIL/INFT/658808664704/DMART/PAYMENT,658808664704,3499.0,,906143.86
28/12/2023,28/12/2023,BIL/INFT/005671498764/AIRTEL/PAYMENT,005671498764,999.0,,905144.86
28/12/2023,28/12/2023,BY TRANSFER/IMPS/937988963629/ARJUN MEHTA/CNRB,937988963629,,7500.0,912644.86
31/12/2023,31/12/2023,BY TRANSFER/IMPS/223754238578/RAJENDRA PRASAD/CNRB,223754238578,,24000.0,936644.86
01/01/2024,01/01/2024,NEFT CR-HDFC0931485-TECHNOVA SOLUTIONS-321296821110-SALARY SURESH NAIR,637750262117,,78000.0,1014644.86
01/01/2024,01/01/2024,ATM WDL/5024/INDIRANAGAR,225181568657,310.0,,1014334.86
01/01/2024,01/01/2024,UPI/054575899298/harishmeno264@oksbi/CNRB,054575899298,449.0,,1013885.86
05/01/2024,05/01/2024,POS/5293/IOCL/JAYANAGAR,814253999009,7800.0,,1006085.86
05/01/2024,05/01/2024,ATM WDL/6582/BANJARA HILLS,882292116353,49.0,,1006036.86
06/01/2024,06/01/2024,UPI/294020729307/lathadevi943@paytm/CNRB,294020729307,449.0,,1005587.86
06/01/2024,06/01/2024,ATM WDL/9094/HSR LAYOUT,385611481422,850.0,,1004737.86
06/01/2024,06/01/2024,POS/8812/BESCOM/HYDERABAD,480400138367,449.0,,1004288.86
07/01/2024,07/01/2024,NEFT DR-HDFC0806720-RAJESH VERMA-077777118289-RENT,286006247541,22000.0,,982288.86
12/01/2024,12/01/2024,BIL/INFT/841683174211/UBER/PAYMENT,841683174211,249.0,,982039.86
16/01/2024,16/01/2024,ATM WDL/6616/KORAMANGALA,549522560737,850.0,,981189.86
17/01/2024,17/01/2024,POS/4200/BPCL/HSR LAYOUT,867487743040,699.0,,980490.86
19/01/2024,19/01/2024,UPI/915328342028/tarageorge434@ybl/CNRB,915328342028,310.0,,980180.86
21/01/2024,21/01/2024,BY TRANSFER/IMPS/361309917105/VINAY PATIL/CNRB,361309917105,,2500.0,982680.86
21/01/2024,21/01/2024,BY TRANSFER/IMPS/517270776597/SUNITA DEVI/CNRB,517270776597,,850.0,983530.86
21/01/2024,21/01/2024,BY TRANSFER/IMPS/974032617261/MOHAN DAS/CNRB,974032617261,,24000.0,1007530.86
22/01/2024,22/01/2024,POS/7435/BOOKMYSHOW/WHITEFIELD,887657191087,79.0,,1007451.86
23/01/2024,23/01/2024,BY TRANSFER/IMPS/256461320229/RAHUL SINGH/CNRB,256461320229,,4800.0,1012251.86
23/01/2024,23/01/2024,ATM WDL/9934/BTM LAYOUT,284366362996,79.0,,1012172.86
25/01/2024,25/01/2024,POS/0978/SWIGGY/BANJARA HILLS,359855147144,449.0,,1011723.86
25/01/2024,25/01/2024,ATM WDL/8303/MANGALURU,717882814541,249.0,,1011474.86
26/01/2024,26/01/2024,ATM WDL/7241/MYSURU,427660762364,699.0,,1010775.86
26/01/2024,26/01/2024,ATM WDL/5613/WHITEFIELD,152316656133,249.0,,1010526.86
28/01/2024,28/01/2024,BY TRANSFER/IMPS/457762045965/SUNIL YADAV/CNRB,457762045965,,4800.0,1015326.86
28/01/2024,28/01/2024,BIL/INFT/262633137903/APOLLO PHARMACY/PAYMENT,262633137903,5200.0,,1010126.86
29/01/2024,29/01/2024,POS/5475/APOLLO PHARMACY/HSR LAYOUT,553732831941,699.0,,1009427.86
01/02/2024,01/02/2024,NEFT CR-HDFC0847347-TECHNOVA SOLUTIONS-993502813469-SALARY SURESH NAIR,249169137405,,78000.0,1087427.86
03/02/2024,03/02/2024,ATM WDL/1981/WHITEFIELD,371016241068,249.0,,1087178.86
03/02/2024,03/02/2024,BIL/INFT/702847828427/MEDPLUS/PAYMENT,702847828427,449.0,,1086729.86
04/02/2024,04/02/2024,NEFT DR-HDFC0450633-MOHAN DAS-630459170364-RENT,543992578296,26500.0,,1060229.86
04/02/2024,04/02/2024,BIL/INFT/668220636477/PVR CINEMAS/PAYMENT,668220636477,120.0,,1060109.86
05/02/2024,05/02/2024,POS/2930/AIRTEL/MARATHAHALLI,870631972491,1680.0,,1058429.86
08/02/2024,08/02/2024,BIL/INFT/992798123101/IOCL/PAYMENT,992798123101,1250.0,,1057179.86
09/02/2024,09/02/2024,POS/7458/OLA/BTM LAYOUT,238072731521,310.0,,1056869.86
10/02/2024,10/02/2024,UPI/903284127263/priyanair58@oksbi/CNRB,903284127263,850.0,,1056019.86
10/02/2024,10/02/2024,ATM WDL/8855/HSR LAYOUT,222938382395,79.0,,1055940.86
13/02/2024,13/02/2024,BIL/INFT/400191456833/HPCL/PAYMENT,400191456833,2380.0,,1053560.86
13/02/2024,13/02/2024,BY TRANSFER/IMPS/386188402335/SUNIL SHETTY/CNRB,386188402335,,500.0,1054060.86
13/02/2024,13/02/2024,BIL/INFT/898076880221/BOOKMYSHOW/PAYMENT,898076880221,310.0,,1053750.86
14/02/2024,14/02/2024,BIL/INFT/865422076826/AMAZON/PAYMENT,865422076826,699.0,,1053051.86
14/02/2024,14/02/2024,BY TRANSFER/IMPS/491324404980/TARA SINGH/CNRB,491324404980,,1200.0,1054251.86
15/02/2024,15/02/2024,BIL/INFT/601416615714/FLIPKART/PAYMENT,601416615714,999.0,,1053252.86
15/02/2024,15/02/2024,UPI/123086613981/santoshiye10@okhdfcbank/CNRB,123086613981,1680.0,,1051572.86
16/02/2024,16/02/2024,UPI/666935702006/meerapilla95@ybl/CNRB,666935702006,449.0,,1051123.86
17/02/2024,17/02/2024,BY TRANSFER/IMPS/525121930207/RAJESH VERMA/CNRB,525121930207,,1200.0,1052323.86
17/02/2024,17/02/2024,POS/6979/SWIGGY/JAYANAGAR,034846695132,310.0,,1052013.86
19/02/2024,19/02/2024,ATM WDL/1124/MANGALURU,671888340200,2380.0,,1049633.86
19/02/2024,19/02/2024,BY TRANSFER/IMPS/008871558488/VIKRAM NAIR/CNRB,008871558488,,7500.0,1057133.86
20/02/2024,20/02/2024,ATM WDL/8709/WHITEFIELD,635920759283,850.0,,1056283.86
20/02/2024,20/02/2024,BIL/INFT/995583461328/PVR CINEMAS/PAYMENT,995583461328,5200.0,,1051083.86
21/02/2024,21/02/2024,UPI/561302475987/poojasharm943@paytm/CNRB,561302475987,310.0,,1050773.86
21/02/2024,21/02/2024,UPI/095939938389/rohitsharm256@okaxis/CNRB,095939938389,249.0,,1050524.86
27/02/2024,27/02/2024,UPI/686687961981/santoshiye737@okaxis/CNRB,686687961981,1250.0,,1049274.86
28/02/2024,28/02/2024,POS/0655/OLA/KUKATPALLY,271456908722,999.0,,1048275.86
28/02/2024,28/02/2024,POS/1721/AMAZON/HSR LAYOUT,498802674019,449.0,,1047826.86
01/03/2024,01/03/2024,POS/9736/AMAZON/BTM LAYOUT,741002692497,449.0,,1047377.86
01/03/2024,01/03/2024,NEFT-958347806082-NEXA INFOTECH-REIMB-828879-HDFC0540599,878318468171,,18500.0,1065877.86
01/03/2024,01/03/2024,NEFT CR-HDFC0109130-TECHNOVA SOLUTIONS-697668662933-SALARY SURESH NAIR,667630378254,,77250.0,1143127.86
01/03/2024,01/03/2024,POS/5727/ZOMATO/SECUNDERABAD,639022637955,999.0,,1142128.86
02/03/2024,02/03/2024,ATM WDL/0934/BANJARA HILLS,477961876694,79.0,,1142049.86
02/03/2024,02/03/2024,NEFT-126973475054-NEXA INFOTECH-REIMB-828879-HDFC0332373,318947526526,,12000.0,1154049.86
03/03/2024,03/03/2024,POS/7975/BOOKMYSHOW/MANGALURU,327343164544,5200.0,,1148849.86
03/03/2024,03/03/2024,NEFT DR-HDFC0442578-TARA GEORGE-221266402721-RENT,617594232237,31000.0,,1117849.86
04/03/2024,04/03/2024,UPI/113219108381/priyanair443@paytm/CNRB,113219108381,249.0,,1117600.86
05/03/2024,05/03/2024,BIL/INFT/418201337384/APOLLO PHARMACY/PAYMENT,418201337384,5200.0,,1112400.86
06/03/2024,06/03/2024,ATM WDL/6148/WHITEFIELD,964022056817,5200.0,,1107200.86
08/03/2024,08/03/2024,BIL/INFT/278800950360/PVR CINEMAS/PAYMENT,278800950360,310.0,,1106890.86
09/03/2024,09/03/2024,UPI/552505996521/farhankhan37@okaxis/CNRB,552505996521,79.0,,1106811.86
10/03/2024,10/03/2024,ATM WDL/1075/HYDERABAD,115851195966,850.0,,1105961.86
10/03/2024,10/03/2024,BY TRANSFER/IMPS/142862000994/VIKRAM NAIR/CNRB,142862000994,,2500.0,1108461.86
10/03/2024,10/03/2024,ATM WDL/2370/PUNE,641455306782,79.0,,1108382.86
11/03/2024,11/03/2024,UPI/803843271132/rahulsingh340@ybl/CNRB,803843271132,5200.0,,1103182.86
15/03/2024,15/03/2024,ATM WDL/5768/SECUNDERABAD,943121685939,310.0,,1102872.86
17/03/2024,17/03/2024,ATM WDL/3720/INDIRANAGAR,794494429201,850.0,,1102022.86
18/03/2024,18/03/2024,UPI/588876185798/poojasharm780@okhdfcbank/CNRB,588876185798,120.0,,1101902.86
19/03/2024,19/03/2024,BIL/INFT/909103145349/APOLLO PHARMACY/PAYMENT,909103145349,699.0,,1101203.86
21/03/2024,21/03/2024,BIL/INFT/311513165263/UBER/PAYMENT,311513165263,1680.0,,1099523.86
21/03/2024,21/03/2024,POS/5274/APOLLO PHARMACY/BTM LAYOUT,864129797726,1250.0,,1098273.86
25/03/2024,25/03/2024,CREDIT INTEREST CAPITALISED,610306351499,,165.46,1098439.32
25/03/2024,25/03/2024,GST ON BANK CHARGES,308611258820,17.7,,1098421.62
27/03/2024,27/03/2024,UPI/172670263983/arjunmehta73@oksbi/CNRB,172670263983,3499.0,,1094922.62
27/03/2024,27/03/2024,POS/7467/MEDPLUS/SECUNDERABAD,627944548241,3499.0,,1091423.62
28/03/2024,28/03/2024,UPI/486335348363/gopalnaik28@paytm/CNRB,486335348363,850.0,,1090573.62
28/03/2024,28/03/2024,UPI/305791379138/meerapilla715@okhdfcbank/CNRB,305791379138,79.0,,1090494.62
01/04/2024,01/04/2024,BY TRANSFER/IMPS/660781515262/ARJUN MEHTA/CNRB,660781515262,,4800.0,1095294.62
01/04/2024,01/04/2024,NEFT CR-HDFC0394378-TECHNOVA SOLUTIONS-169509648919-SALARY SURESH NAIR,527227132279,,78000.0,1173294.62
01/04/2024,01/04/2024,BY TRANSFER/IMPS/772189252840/MOHAN DAS/CNRB,772189252840,,1200.0,1174494.62
02/04/2024,02/04/2024,BIL/INFT/344819456623/PVR CINEMAS/PAYMENT,344819456623,999.0,,1173495.62
02/04/2024,02/04/2024,ATM WDL/9699/SECUNDERABAD,298542994974,120.0,,1173375.62
03/04/2024,03/04/2024,POS/1557/BOOKMYSHOW/JAYANAGAR,437541291457,49.0,,1173326.62
04/04/2024,04/04/2024,BIL/INFT/080962793288/RELIANCE FRESH/PAYMENT,080962793288,999.0,,1172327.62
05/04/2024,05/04/2024,UPI/017778850634/gopalnaik785@paytm/CNRB,017778850634,1250.0,,1171077.62
06/04/2024,06/04/2024,BY TRANSFER/IMPS/432008219728/MEERA PILLAI/CNRB,432008219728,,1200.0,1172277.62
07/04/2024,07/04/2024,NEFT DR-HDFC0625684-NAVEEN KUMAR-562570588323-RENT,317959049031,18000.0,,1154277.62
07/04/2024,07/04/2024,POS/8895/MEDPLUS/MYSURU,725794246822,79.0,,1154198.62
07/04/2024,07/04/2024,ATM WDL/6181/MUMBAI,152757419902,699.0,,1153499.62
09/04/2024,09/04/2024,BY TRANSFER/IMPS/573829884446/MEERA PILLAI/CNRB,573829884446,,7500.0,1160999.62
10/04/2024,10/04/2024,BIL/INFT/592415930607/PVR CINEMAS/PAYMENT,592415930607,1250.0,,1159749.62
11/04/2024,11/04/2024,POS/8502/BPCL/MARATHAHALLI,738695068957,2380.0,,1157369.62
11/04/2024,11/04/2024,POS/5875/HPCL/SECUNDERABAD,030125605801,79.0,,1157290.62
15/04/2024,15/04/2024,ATM WDL/1105/PUNE,256456002409,310.0,,1156980.62
17/04/2024,17/04/2024,UPI/017329438352/mohandas291@oksbi/CNRB,017329438352,999.0,,1155981.62
19/04/2024,19/04/2024,BIL/INFT/795419002671/MEDPLUS/PAYMENT,795419002671,449.0,,1155532.62
20/04/2024,20/04/2024,BIL/INFT/944337933496/SWIGGY/PAYMENT,944337933496,249.0,,1155283.62
20/04/2024,20/04/2024,ATM WDL/2468/HYDERABAD,506445771397,3499.0,,1151784.62
21/04/2024,21/04/2024,UPI/433821393066/lathadevi832@okaxis/CNRB,433821393066,1250.0,,1150534.62
22/04/2024,22/04/2024,BY TRANSFER/IMPS/656307457060/HARISH MENON/CNRB,656307457060,,1200.0,1151734.62
24/04/2024,24/04/2024,UPI/768100392038/meerapilla932@oksbi/CNRB,768100392038,120.0,,1151614.62
25/04/2024,25/04/2024,ATM WDL/0223/KUKATPALLY,311742381328,850.0,,1150764.62
26/04/2024,26/04/2024,ATM WDL/3710/JAYANAGAR,750171465833,449.0,,1150315.62
27/04/2024,27/04/2024,BIL/INFT/067893911843/OLA/PAYMENT,067893911843,850.0,,1149465.62
01/05/2024,01/05/2024,NEFT CR-HDFC0479935-TECHNOVA SOLUTIONS-811937869482-SALARY SURESH NAIR,820184018567,,78500.0,1227965.62
02/05/2024,02/05/2024,POS/9606/DMART/INDIRANAGAR,384001496810,699.0,,1227266.62
03/05/2024,03/05/2024,ATM WDL/3552/HSR LAYOUT,370295604288,3499.0,,1223767.62
03/05/2024,03/05/2024,POS/6762/IRCTC/MANGALURU,281830779415,999.0,,1222768.62
04/05/2024,04/05/2024,UPI/331833785165/santoshiye741@okaxis/CNRB,331833785165,249.0,,1222519.62
06/05/2024,06/05/2024,NEFT DR-HDFC0526606-RAJESH VERMA-901146578522-RENT,946736390075,26500.0,,1196019.62
07/05/2024,07/05/2024,ATM WDL/6769/SECUNDERABAD,777498188720,79.0,,1195940.62
08/05/2024,08/05/2024,ATM WDL/1215/BTM LAYOUT,084462980675,699.0,,1195241.62
08/05/2024,08/05/2024,POS/1766/JIO/HSR LAYOUT,846645397749,699.0,,1194542.62
09/05/2024,09/05/2024,BY TRANSFER/IMPS/811224756287/MOHAMMED IRFAN/CNRB,811224756287,,4800.0,1199342.62
09/05/2024,09/05/2024,NEFT-361750103494-NEXA INFOTECH-REIMB-828879-HDFC0100646,574393902934,,24000.0,1223342.62
09/05/2024,09/05/2024,ATM WDL/4003/KUKATPALLY,500686542672,999.0,,1222343.62
13/05/2024,13/05/2024,BIL/INFT/548319310352/SWIGGY/PAYMENT,548319310352,449.0,,1221894.62
14/05/2024,14/05/2024,BY TRANSFER/IMPS/586992906020/LATHA DEVI/CNRB,586992906020,,4800.0,1226694.62
15/05/2024,15/05/2024,POS/2822/APOLLO PHARMACY/JAYANAGAR,185582327570,310.0,,1226384.62
15/05/2024,15/05/2024,BIL/INFT/921985208258/BOOKMYSHOW/PAYMENT,921985208258,120.0,,1226264.62
15/05/2024,15/05/2024,POS/7956/PVR CINEMAS/MANGALURU,310610923312,120.0,,1226144.62
17/05/2024,17/05/2024,BIL/INFT/141470908388/UBER/PAYMENT,141470908388,3499.0,,1222645.62
18/05/2024,18/05/2024,BIL/INFT/416805180226/BOOKMYSHOW/PAYMENT,416805180226,1250.0,,1221395.62
18/05/2024,18/05/2024,ATM WDL/7366/HYDERABAD,489301000507,79.0,,1221316.62
18/05/2024,18/05/2024,NEFT-768480382241-NEXA INFOTECH-REIMB-828879-HDFC0356857,873016024993,,12000.0,1233316.62
19/05/2024,19/05/2024,BY TRANSFER/IMPS/598732526539/SHEELA DEVI/CNRB,598732526539,,2500.0,1235816.62
25/05/2024,25/05/2024,UPI/564105244518/lathadevi191@okaxis/CNRB,564105244518,120.0,,1235696.62
01/06/2024,01/06/2024,NEFT CR-HDFC0992834-TECHNOVA SOLUTIONS-812869425094-SALARY SURESH NAIR,576028460233,,77250.0,1312946.62
01/06/2024,01/06/2024,UPI/363822137466/rajeshverm804@okhdfcbank/CNRB,363822137466,79.0,,1312867.62
01/06/2024,01/06/2024,BY TRANSFER/IMPS/368011892876/SURESH BABU/CNRB,368011892876,,24000.0,1336867.62
01/06/2024,01/06/2024,BY TRANSFER/IMPS/150590593566/RAHUL SINGH/CNRB,150590593566,,11200.0,1348067.62
01/06/2024,01/06/2024,POS/0862/ZOMATO/MANGALURU,764225222140,79.0,,1347988.62
03/06/2024,03/06/2024,NEFT DR-HDFC0868372-DIVYA MENON-477171216469-RENT,729527528915,22000.0,,1325988.62
04/06/2024,04/06/2024,BIL/INFT/918689547499/FLIPKART/PAYMENT,918689547499,7800.0,,1318188.62
04/06/2024,04/06/2024,BIL/INFT/688628543341/BESCOM/PAYMENT,688628543341,999.0,,1317189.62
05/06/2024,05/06/2024,BIL/INFT/967156335114/AMAZON/PAYMENT,967156335114,310.0,,1316879.62
06/06/2024,06/06/2024,UPI/594677705171/kiranreddy204@paytm/CNRB,594677705171,850.0,,1316029.62
08/06/2024,08/06/2024,BIL/INFT/307460801744/AIRTEL/PAYMENT,307460801744,49.0,,1315980.62
09/06/2024,09/06/2024,POS/9253/AIRTEL/BTM LAYOUT,408702532408,699.0,,1315281.62
10/06/2024,10/06/2024,UPI/971784956512/farhankhan833@paytm/CNRB,971784956512,7800.0,,1307481.62
11/06/2024,11/06/2024,ATM WDL/9772/INDIRANAGAR,061734052502,5200.0,,1302281.62
11/06/2024,11/06/2024,UPI/708330967161/harishmeno182@ybl/CNRB,708330967161,1250.0,,1301031.62
13/06/2024,13/06/2024,BIL/INFT/845088797093/SWIGGY/PAYMENT,845088797093,310.0,,1300721.62
14/06/2024,14/06/2024,BY TRANSFER/IMPS/921363142780/RANJIT SINGH/CNRB,921363142780,,11200.0,1311921.62
