Tran Date,Value Date,Transaction Particulars,Chq No,Debit,Credit,Balance
03/01/2023,03/01/2023,NEFT/900927250540/LALITHA DEVI/UTIB0760586/77068348866382,TXN0268066,120.00,,1720617.35
04/01/2023,05/01/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268067,,1200.00,1721817.35
04/01/2023,05/01/2023,CHQ NO 314507 CLEARING,TXN0268068,5200.00,,1716617.35
04/01/2023,05/01/2023,UPI/DR/1880461588/DEEPAK JOSHI/UTIB0760586/deepak881@okhdfc,TXN0268069,699.00,,1715918.35
04/01/2023,04/01/2023,NEFT/1253485742/VINAY PATIL/UTIB0760586/95318297603959,TXN0268070,249.00,,1715669.35
05/01/2023,05/01/2023,NEFT/2329008754/DEEPA NAIR/UTIB0760586/81506843451880,TXN0268071,5200.00,,1710469.35
05/01/2023,06/01/2023,CHQ NO 545824 CLEARING,TXN0268072,699.00,,1709770.35
05/01/2023,05/01/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268073,,850.00,1710620.35
05/01/2023,05/01/2023,UPI/DR/51359737/DEEPA NAIR/UTIB0760586/deepa278@okhdfc,TXN0268074,5200.00,,1705420.35
05/01/2023,06/01/2023,UPI/DR/37900840/GANESH KUMAR/UTIB0760586/ganesh25@okhdfc,TXN0268075,449.00,,1704971.35
05/01/2023,05/01/2023,NEFT/0806117327/LAKSHMI VENKAT/UTIB0760586/76419654685053,TXN0268076,,2500.00,1707471.35
06/01/2023,06/01/2023,UPI/DR/0857353084/GEETA DEVI/UTIB0760586/geeta120@oksbi,TXN0268077,999.00,,1706472.35
06/01/2023,07/01/2023,NEFT/87872351/SAVITHA DEVI/UTIB0760586/83826428794510,TXN0268078,850.00,,1705622.35
06/01/2023,06/01/2023,NEFT/8578834170/PREETHI IYER/UTIB0760586/39543372868435,TXN0268079,49.00,,1705573.35
06/01/2023,07/01/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268080,,7600.00,1713173.35
07/01/2023,07/01/2023,UPI/DR/2679988211/RAVI KUMAR SHARMA/UTIB0760586/ravi934@ybl,TXN0268081,2380.00,,1710793.35
08/01/2023,08/01/2023,ATM/WDL/03032597/CANARA ATM MYSURU,TXN0268082,5200.00,,1705593.35
08/01/2023,08/01/2023,NEFT/603554855259/SANJANA HEGDE/UTIB0760586/42247076968724,TXN0268083,,18500.00,1724093.35
08/01/2023,08/01/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268084,,4800.00,1728893.35
08/01/2023,08/01/2023,UPI/DR/41110793/KARTHIK MENON/UTIB0760586/karthik783@okaxis,TXN0268085,120.00,,1728773.35
09/01/2023,09/01/2023,UPI/DR/983644144391/KAVERI MENON/UTIB0760586/kaveri632@okhdfc,TXN0268086,699.00,,1728074.35
09/01/2023,09/01/2023,CHQ NO 797938 CLEARING,TXN0268087,850.00,,1727224.35
09/01/2023,09/01/2023,NEFT/773537166367/LAKSHMI VENKAT/UTIB0760586/34494615713168,TXN0268088,,1200.00,1728424.35
09/01/2023,09/01/2023,NEFT/5239468107/GOPAL VERMA/UTIB0760586/16677181832926,TXN0268089,3499.00,,1724925.35
10/01/2023,10/01/2023,ATM/WDL/0668375436/HDFC ATM KORAMANGALA,TXN0268090,120.00,,1724805.35
10/01/2023,10/01/2023,UPI/DR/30635512/NAVEEN KUMAR/UTIB0760586/naveen985@paytm,TXN0268091,310.00,,1724495.35
11/01/2023,11/01/2023,UPI/CR/353119888692/PRAKASH RAO/UTIB0760586/prakash592@paytm,TXN0268092,,7600.00,1732095.35
11/01/2023,11/01/2023,UPI/CR/29108794/BINDHU NAIR/UTIB0760586/bindhu553@oksbi,TXN0268093,,1200.00,1733295.35
12/01/2023,12/01/2023,NEFT/323845390304/ANITHA KRISHNAN/UTIB0760586/93151184885330,TXN0268094,1250.00,,1732045.35
13/01/2023,13/01/2023,UPI/DR/502985770822/SNEHA PATIL/UTIB0760586/sneha642@oksbi,TXN0268095,2380.00,,1729665.35
13/01/2023,13/01/2023,UPI/CR/5925280097/GEETA DEVI/UTIB0760586/geeta752@paytm,TXN0268096,,24000.00,1753665.35
13/01/2023,13/01/2023,UPI/DR/90101570/SMITHA PILLAI/UTIB0760586/smitha343@oksbi,TXN0268097,850.00,,1752815.35
13/01/2023,13/01/2023,CHQ NO 403310 CLEARING,TXN0268098,3499.00,,1749316.35
13/01/2023,13/01/2023,UPI/DR/61930400/REKHA PILLAI/UTIB0760586/rekha458@ybl,TXN0268099,2380.00,,1746936.35
14/01/2023,14/01/2023,UPI/DR/328172168741/DIVYA MENON/UTIB0760586/divya39@oksbi,TXN0268100,850.00,,1746086.35
15/01/2023,15/01/2023,ATM/WDL/218338951124/CANARA ATM MYSURU,TXN0268101,310.00,,1745776.35
15/01/2023,15/01/2023,IMPS/P2P/9145636048/LATHA MURTHY/7113215370,TXN0268102,,4800.00,1750576.35
16/01/2023,16/01/2023,CHQ NO 904479 CLEARING,TXN0268103,1250.00,,1749326.35
16/01/2023,17/01/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268104,,18500.00,1767826.35
16/01/2023,16/01/2023,IMPS/P2P/654032844418/MOHAMMED IRFAN/8302085644,TXN0268105,,4800.00,1772626.35
16/01/2023,16/01/2023,NEFT/452823072445/DEEPA NAIR/UTIB0760586/03301753799463,TXN0268106,,500.00,1773126.35
17/01/2023,17/01/2023,CHQ NO 161373 CLEARING,TXN0268107,2380.00,,1770746.35
17/01/2023,17/01/2023,UPI/DR/6795833806/SMITHA PILLAI/UTIB0760586/smitha125@okaxis,TXN0268108,699.00,,1770047.35
17/01/2023,17/01/2023,CHQ NO 962118 CLEARING,TXN0268109,1680.00,,1768367.35
18/01/2023,18/01/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268110,,24000.00,1792367.35
18/01/2023,18/01/2023,UPI/DR/29244965/RANJIT SINGH/UTIB0760586/ranjit668@ybl,TXN0268111,999.00,,1791368.35
18/01/2023,18/01/2023,CHQ NO 983947 CLEARING,TXN0268112,1250.00,,1790118.35
19/01/2023,19/01/2023,CHQ NO 730778 CLEARING,TXN0268113,999.00,,1789119.35
19/01/2023,19/01/2023,NEFT/19133108/KAVERI MENON/UTIB0760586/15850592342333,TXN0268114,999.00,,1788120.35
19/01/2023,19/01/2023,UPI/DR/806106374487/MEERA PILLAI/UTIB0760586/meera839@ybl,TXN0268115,5200.00,,1782920.35
20/01/2023,21/01/2023,UPI/DR/0520879697/GOPAL VERMA/UTIB0760586/gopal482@oksbi,TXN0268116,850.00,,1782070.35
20/01/2023,20/01/2023,UPI/DR/54099724/RESHMA KHAN/UTIB0760586/reshma455@okhdfc,TXN0268117,49.00,,1782021.35
21/01/2023,21/01/2023,UPI/DR/32398530/SUNIL YADAV/UTIB0760586/sunil455@paytm,TXN0268118,850.00,,1781171.35
22/01/2023,22/01/2023,NEFT/573122301118/KIRAN REDDY/UTIB0760586/19565100394805,TXN0268119,,500.00,1781671.35
22/01/2023,22/01/2023,NEFT/959293314251/HARISH MENON/UTIB0760586/02914257735851,TXN0268120,999.00,,1780672.35
22/01/2023,22/01/2023,UPI/DR/023167278361/TANVI RAO/UTIB0760586/tanvi527@okhdfc,TXN0268121,1250.00,,1779422.35
22/01/2023,23/01/2023,NEFT/566978130424/SHEELA DEVI/UTIB0760586/57523970868384,TXN0268122,7800.00,,1771622.35
22/01/2023,23/01/2023,ATM/WDL/79556092/CANARA ATM MYSURU,TXN0268123,120.00,,1771502.35
22/01/2023,22/01/2023,NEFT/27855473/SANTOSH KUMAR/UTIB0760586/35585946093043,TXN0268124,1680.00,,1769822.35
23/01/2023,23/01/2023,UPI/DR/51435245/SNEHA PATIL/UTIB0760586/sneha358@okhdfc,TXN0268125,699.00,,1769123.35
23/01/2023,24/01/2023,UPI/DR/9710520127/SNEHA PATIL/UTIB0760586/sneha694@oksbi,TXN0268126,120.00,,1769003.35
23/01/2023,23/01/2023,CHQ NO 753635 CLEARING,TXN0268127,999.00,,1768004.35
23/01/2023,23/01/2023,UPI/DR/121529068775/FAILED/TimeOut/Ramesh Pillai,TXN0268128,1200.00,,1768004.35
24/01/2023,25/01/2023,ATM/WDL/77719751/CANARA ATM MYSURU,TXN0268129,449.00,,1767555.35
24/01/2023,25/01/2023,UPI/CR/199797146645/MALLIKA DAS/UTIB0760586/mallika815@okhdfc,TXN0268130,,24000.00,1791555.35
25/01/2023,26/01/2023,CHQ NO 278142 CLEARING,TXN0268131,249.00,,1791306.35
25/01/2023,25/01/2023,NEFT/6390499755/RANJIT SINGH/UTIB0760586/74185041006080,TXN0268132,850.00,,1790456.35
26/01/2023,26/01/2023,UPI/DR/664899987704/MOHAN DAS/UTIB0760586/mohan911@paytm,TXN0268133,1250.00,,1789206.35
26/01/2023,27/01/2023,UPI/DR/4252077844/SURESH NAIR/UTIB0760586/suresh332@paytm,TXN0268134,2380.00,,1786826.35
26/01/2023,26/01/2023,NEFT/0042893698/ARJUN MEHTA/UTIB0760586/91241860632045,TXN0268135,,500.00,1787326.35
26/01/2023,27/01/2023,UPI/CR/80227277/LATHA MURTHY/UTIB0760586/latha572@paytm,TXN0268136,,850.00,1788176.35
27/01/2023,27/01/2023,UPI/DR/0931240551/SUNIL YADAV/UTIB0760586/sunil398@ybl,TXN0268137,850.00,,1787326.35
27/01/2023,27/01/2023,IMPS/P2P/1823367030/RESHMA KHAN/9985451474,TXN0268138,,500.00,1787826.35
27/01/2023,27/01/2023,ATM/WDL/1142692911/CANARA ATM MYSURU,TXN0268139,249.00,,1787577.35
27/01/2023,27/01/2023,IMPS/P2P/133809061231/DEEPAK JOSHI/8020147474,TXN0268140,,18500.00,1806077.35
29/01/2023,30/01/2023,CHQ NO 767868 CLEARING,TXN0268141,999.00,,1805078.35
29/01/2023,29/01/2023,NEFT/4677173000/KAVITHA RAO/UTIB0760586/84427074236988,TXN0268142,,11200.00,1816278.35
29/01/2023,29/01/2023,UPI/DR/7809226957/TARA SINGH/UTIB0760586/tara469@paytm,TXN0268143,449.00,,1815829.35
29/01/2023,29/01/2023,NEFT/02500936/CHANDAN SHARMA/UTIB0760586/17814472011576,TXN0268144,2380.00,,1813449.35
29/01/2023,29/01/2023,ATM/WDL/20044929/CANARA ATM MYSURU,TXN0268145,699.00,,1812750.35
31/01/2023,31/01/2023,CHQ NO 191492 CLEARING,TXN0268146,3499.00,,1809251.35
31/01/2023,31/01/2023,UPI/DR/04253922/LALITHA DEVI/UTIB0760586/lalitha568@paytm,TXN0268147,3499.00,,1805752.35
01/02/2023,01/02/2023,CHQ NO 922022 CLEARING,TXN0268148,2380.00,,1803372.35
01/02/2023,01/02/2023,NEFT/7058152032/PRIYA NAIR/UTIB0760586/37879500691363,TXN0268149,449.00,,1802923.35
01/02/2023,02/02/2023,UPI/DR/8785717642/SMITHA PILLAI/UTIB0760586/smitha747@ybl,TXN0268150,310.00,,1802613.35
01/02/2023,01/02/2023,UPI/DR/65287948/MEERA PILLAI/UTIB0760586/meera270@paytm,TXN0268151,1250.00,,1801363.35
02/02/2023,02/02/2023,UPI/CR/99207935/SHAHID KHAN/UTIB0760586/shahid176@ybl,TXN0268152,,500.00,1801863.35
02/02/2023,02/02/2023,CHQ NO 383142 CLEARING,TXN0268153,49.00,,1801814.35
02/02/2023,02/02/2023,ATM/WDL/2670438669/CANARA ATM MYSURU,TXN0268154,850.00,,1800964.35
02/02/2023,02/02/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268155,,4800.00,1805764.35
03/02/2023,03/02/2023,NEFT/087331199960/VIKRAM NAIR/UTIB0760586/77308908777445,TXN0268156,,18500.00,1824264.35
04/02/2023,04/02/2023,NEFT/28834500/RAJENDRA PRASAD/UTIB0760586/08295012411731,TXN0268157,249.00,,1824015.35
04/02/2023,04/02/2023,UPI/DR/0967228924/DIVYA MENON/UTIB0760586/divya360@ybl,TXN0268158,7800.00,,1816215.35
04/02/2023,04/02/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268159,,24000.00,1840215.35
05/02/2023,05/02/2023,ATM/WDL/998060964983/SBI ATM JAYANAGAR BLR,TXN0268160,449.00,,1839766.35
05/02/2023,05/02/2023,UPI/DR/6147112365/PRIYA NAIR/UTIB0760586/priya91@okhdfc,TXN0268161,120.00,,1839646.35
06/02/2023,07/02/2023,NEFT/36878876/RAJENDRA PRASAD/UTIB0760586/19136934099225,TXN0268162,,500.00,1840146.35
06/02/2023,07/02/2023,NEFT/98447081/ARUN SHARMA/UTIB0760586/08837378897233,TXN0268163,,4800.00,1844946.35
06/02/2023,06/02/2023,NEFT/115174708789/TANVI RAO/UTIB0760586/48334145377366,TXN0268164,120.00,,1844826.35
06/02/2023,06/02/2023,CHQ NO 169249 CLEARING,TXN0268165,79.00,,1844747.35
06/02/2023,06/02/2023,UPI/DR/48445555/HARISH MENON/UTIB0760586/harish536@paytm,TXN0268166,1680.00,,1843067.35
06/02/2023,06/02/2023,UPI/DR/63787939/KARTHIK MENON/UTIB0760586/karthik128@ybl,TXN0268167,7800.00,,1835267.35
07/02/2023,07/02/2023,NEFT/8897940086/PADMA RAO/UTIB0760586/13889328400914,TXN0268168,699.00,,1834568.35
07/02/2023,07/02/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268169,,11200.00,1845768.35
07/02/2023,08/02/2023,UPI/DR/713564076003/PREETHI IYER/UTIB0760586/preethi206@oksbi,TXN0268170,120.00,,1845648.35
08/02/2023,08/02/2023,UPI/DR/593078205323/SAVITHA DEVI/UTIB0760586/savitha628@okhdfc,TXN0268171,5200.00,,1840448.35
08/02/2023,08/02/2023,NEFT/827958455131/SAVITHA DEVI/UTIB0760586/56230147458671,TXN0268172,1680.00,,1838768.35
08/02/2023,08/02/2023,UPI/DR/82762517/FATIMA SHEIKH/UTIB0760586/fatima854@ybl,TXN0268173,120.00,,1838648.35
08/02/2023,09/02/2023,UPI/DR/670814757305/VINAY PATIL/UTIB0760586/vinay232@paytm,TXN0268174,79.00,,1838569.35
08/02/2023,09/02/2023,UPI/DR/712329509186/SURESH BABU/UTIB0760586/suresh495@oksbi,TXN0268175,5200.00,,1833369.35
09/02/2023,09/02/2023,IMPS/P2P/2045609632/LAKSHMI VENKAT/8071578901,TXN0268176,,24000.00,1857369.35
09/02/2023,09/02/2023,UPI/DR/91539046/SNEHA PATIL/UTIB0760586/sneha303@ybl,TXN0268177,79.00,,1857290.35
09/02/2023,09/02/2023,IMPS/P2P/20688398/SURESH BABU/7181899177,TXN0268178,,4800.00,1862090.35
10/02/2023,10/02/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268179,,1200.00,1863290.35
10/02/2023,10/02/2023,NEFT/246559823064/SHAHID KHAN/UTIB0760586/99383605846824,TXN0268180,,850.00,1864140.35
10/02/2023,10/02/2023,UPI/DR/3158450708/MEENA IYER/UTIB0760586/meena419@okaxis,TXN0268181,1250.00,,1862890.35
11/02/2023,11/02/2023,UPI/DR/343744715206/GEETA DEVI/UTIB0760586/geeta652@ybl,TXN0268182,449.00,,1862441.35
12/02/2023,12/02/2023,NEFT/72008273/ANAND KUMAR/UTIB0760586/49466167738424,TXN0268183,79.00,,1862362.35
12/02/2023,13/02/2023,UPI/DR/19997525/REKHA PILLAI/UTIB0760586/rekha602@ybl,TXN0268184,49.00,,1862313.35
12/02/2023,12/02/2023,NEFT/388171155353/KAVERI MENON/UTIB0760586/44787112200069,TXN0268185,120.00,,1862193.35
13/02/2023,13/02/2023,ATM/WDL/882895510847/HDFC ATM KORAMANGALA,TXN0268186,5200.00,,1856993.35
13/02/2023,13/02/2023,UPI/DR/470789456307/SURESH BABU/UTIB0760586/suresh419@paytm,TXN0268187,5200.00,,1851793.35
13/02/2023,13/02/2023,CHQ NO 094010 CLEARING,TXN0268188,850.00,,1850943.35
13/02/2023,14/02/2023,NEFT/09187819/KAVYA REDDY/UTIB0760586/45531254721274,TXN0268189,7800.00,,1843143.35
14/02/2023,14/02/2023,UPI/DR/13909109/ROHIT SHARMA/UTIB0760586/rohit367@ybl,TXN0268190,449.00,,1842694.35
14/02/2023,14/02/2023,UPI/DR/810973299285/RANJIT SINGH/UTIB0760586/ranjit516@ybl,TXN0268191,1250.00,,1841444.35
14/02/2023,14/02/2023,UPI/DR/8283819992/ANAND KUMAR/UTIB0760586/anand927@okaxis,TXN0268192,7800.00,,1833644.35
14/02/2023,14/02/2023,CHQ NO 200372 CLEARING,TXN0268193,1250.00,,1832394.35
16/02/2023,16/02/2023,CHQ NO 126242 CLEARING,TXN0268194,120.00,,1832274.35
16/02/2023,16/02/2023,UPI/CR/990497939282/GEETA DEVI/UTIB0760586/geeta491@okhdfc,TXN0268195,,11200.00,1843474.35
16/02/2023,17/02/2023,UPI/DR/264008549535/FAILED/TimeOut/Shahid Khan,TXN0268196,9500.00,,1843474.35
16/02/2023,16/02/2023,NEFT/09183045/SANTOSH KUMAR/UTIB0760586/77874164768985,TXN0268197,,4800.00,1848274.35
17/02/2023,17/02/2023,UPI/DR/61566263/PRIYA NAIR/UTIB0760586/priya694@paytm,TXN0268198,2380.00,,1845894.35
17/02/2023,17/02/2023,UPI/DR/65557475/GEETA DEVI/UTIB0760586/geeta778@oksbi,TXN0268199,49.00,,1845845.35
17/02/2023,17/02/2023,UPI/DR/21892756/BINDHU NAIR/UTIB0760586/bindhu725@okhdfc,TXN0268200,120.00,,1845725.35
17/02/2023,17/02/2023,ATM/WDL/92064971/CANARA ATM MYSURU,TXN0268201,850.00,,1844875.35
17/02/2023,18/02/2023,CHQ NO 934347 CLEARING,TXN0268202,1680.00,,1843195.35
17/02/2023,17/02/2023,UPI/DR/3750812879/IMRAN KHAN/UTIB0760586/imran490@okaxis,TXN0268203,999.00,,1842196.35
18/02/2023,18/02/2023,ATM/WDL/5031962556/SBI ATM JAYANAGAR BLR,TXN0268204,850.00,,1841346.35
18/02/2023,18/02/2023,ATM/WDL/110664772434/HDFC ATM KORAMANGALA,TXN0268205,5200.00,,1836146.35
19/02/2023,19/02/2023,UPI/CR/38879201/SUNITA DEVI/UTIB0760586/sunita919@oksbi,TXN0268206,,11200.00,1847346.35
19/02/2023,19/02/2023,NEFT/6894061642/BABU LAL/UTIB0760586/79134930376109,TXN0268207,3499.00,,1843847.35
19/02/2023,20/02/2023,UPI/CR/7140186711/SUNITA DEVI/UTIB0760586/sunita535@okaxis,TXN0268208,,7600.00,1851447.35
19/02/2023,19/02/2023,IMPS/P2P/679049854754/POOJA SHARMA/7323392801,TXN0268209,,500.00,1851947.35
19/02/2023,19/02/2023,NEFT/29065051/ADITYA KUMAR/UTIB0760586/71311621313673,TXN0268210,,850.00,1852797.35
19/02/2023,20/02/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268211,,1200.00,1853997.35
19/02/2023,19/02/2023,UPI/DR/8126363507/PREETHI IYER/UTIB0760586/preethi480@ybl,TXN0268212,79.00,,1853918.35
20/02/2023,21/02/2023,UPI/DR/6842542876/RANJIT SINGH/UTIB0760586/ranjit204@oksbi,TXN0268213,7800.00,,1846118.35
20/02/2023,20/02/2023,ATM/WDL/10972322/CANARA ATM MYSURU,TXN0268214,249.00,,1845869.35
20/02/2023,20/02/2023,NEFT/16854135/NAVEEN KUMAR/UTIB0760586/27467481270683,TXN0268215,,850.00,1846719.35
20/02/2023,20/02/2023,UPI/CR/1538067303/RAJESH VERMA/UTIB0760586/rajesh63@oksbi,TXN0268216,,7600.00,1854319.35
20/02/2023,21/02/2023,NEFT/8136402781/RAHUL SINGH/UTIB0760586/13893611377760,TXN0268217,,1200.00,1855519.35
20/02/2023,20/02/2023,UPI/DR/26286090/ARJUN MEHTA/UTIB0760586/arjun599@okaxis,TXN0268218,999.00,,1854520.35
20/02/2023,21/02/2023,NEFT/12981147/MEERA PILLAI/UTIB0760586/06036774962149,TXN0268219,,850.00,1855370.35
21/02/2023,22/02/2023,UPI/DR/70781681/AYESHA KHAN/UTIB0760586/ayesha355@okhdfc,TXN0268220,249.00,,1855121.35
21/02/2023,21/02/2023,CHQ NO 527882 CLEARING,TXN0268221,79.00,,1855042.35
21/02/2023,21/02/2023,UPI/DR/2648609499/SMITHA PILLAI/UTIB0760586/smitha137@paytm,TXN0268222,49.00,,1854993.35
22/02/2023,23/02/2023,ATM/WDL/5401466133/SBI ATM JAYANAGAR BLR,TXN0268223,49.00,,1854944.35
22/02/2023,23/02/2023,ATM/WDL/29933960/SBI ATM JAYANAGAR BLR,TXN0268224,999.00,,1853945.35
24/02/2023,24/02/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268225,,4800.00,1858745.35
24/02/2023,24/02/2023,UPI/CR/1195364847/DEEPA NAIR/UTIB0760586/deepa548@paytm,TXN0268226,,4800.00,1863545.35
24/02/2023,25/02/2023,ATM/WDL/4254649384/SBI ATM JAYANAGAR BLR,TXN0268227,3499.00,,1860046.35
24/02/2023,25/02/2023,UPI/DR/312108244452/ANAND KUMAR/UTIB0760586/anand393@okaxis,TXN0268228,2380.00,,1857666.35
25/02/2023,25/02/2023,IMPS/P2P/6856517171/RAMESH GOWDA/8853055169,TXN0268229,,2500.00,1860166.35
26/02/2023,26/02/2023,CHQ NO 192491 CLEARING,TXN0268230,850.00,,1859316.35
26/02/2023,26/02/2023,UPI/CR/7621357616/PREETHI IYER/UTIB0760586/preethi683@okhdfc,TXN0268231,,24000.00,1883316.35
26/02/2023,27/02/2023,ATM/WDL/43533982/HDFC ATM KORAMANGALA,TXN0268232,999.00,,1882317.35
26/02/2023,26/02/2023,NEFT/72833640/MEERA PILLAI/UTIB0760586/89949844885832,TXN0268233,,500.00,1882817.35
27/02/2023,27/02/2023,UPI/DR/617492932744/MEENA IYER/UTIB0760586/meena947@oksbi,TXN0268234,49.00,,1882768.35
27/02/2023,28/02/2023,IMPS/P2P/6581247153/PADMA RAO/7049864762,TXN0268235,,850.00,1883618.35
27/02/2023,27/02/2023,NEFT/59652376/LAKSHMI VENKAT/UTIB0760586/46588140029947,TXN0268236,,18500.00,1902118.35
27/02/2023,28/02/2023,NEFT/26532088/ANAND KUMAR/UTIB0760586/61334262376071,TXN0268237,49.00,,1902069.35
28/02/2023,28/02/2023,UPI/DR/48867464/HARISH MENON/UTIB0760586/harish144@paytm,TXN0268238,999.00,,1901070.35
28/02/2023,28/02/2023,NEFT/8255491419/GOPAL VERMA/UTIB0760586/97263582362254,TXN0268239,,32000.00,1933070.35
28/02/2023,28/02/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268240,,1200.00,1934270.35
01/03/2023,01/03/2023,UPI/DR/796928156114/RAVI KUMAR SHARMA/UTIB0760586/ravi500@okaxis,TXN0268241,850.00,,1933420.35
01/03/2023,02/03/2023,UPI/CR/62674307/REKHA PILLAI/UTIB0760586/rekha264@oksbi,TXN0268242,,4800.00,1938220.35
02/03/2023,02/03/2023,UPI/DR/856730733019/PRAKASH RAO/UTIB0760586/prakash620@okhdfc,TXN0268243,2380.00,,1935840.35
02/03/2023,02/03/2023,UPI/DR/13262054/LALITHA DEVI/UTIB0760586/lalitha510@oksbi,TXN0268244,449.00,,1935391.35
03/03/2023,04/03/2023,UPI/DR/99434387/DEEPA NAIR/UTIB0760586/deepa988@paytm,TXN0268245,49.00,,1935342.35
04/03/2023,05/03/2023,NEFT/920975549694/NADIA HUSSAIN/UTIB0760586/10102955653648,TXN0268246,,4800.00,1940142.35
04/03/2023,04/03/2023,UPI/CR/109113001482/LALITHA DEVI/UTIB0760586/lalitha948@ybl,TXN0268247,,4800.00,1944942.35
04/03/2023,04/03/2023,UPI/DR/60815993/FARHAN KHAN/UTIB0760586/farhan633@okhdfc,TXN0268248,699.00,,1944243.35
04/03/2023,04/03/2023,NEFT/943814315390/RAJENDRA PRASAD/UTIB0760586/93277053922707,TXN0268249,999.00,,1943244.35
04/03/2023,05/03/2023,NEFT/3651594245/MEERA PILLAI/UTIB0760586/64693826196028,TXN0268250,1250.00,,1941994.35
04/03/2023,05/03/2023,UPI/CR/14394775/DEEPAK JOSHI/UTIB0760586/deepak845@ybl,TXN0268251,,1200.00,1943194.35
04/03/2023,04/03/2023,UPI/DR/228753129430/ARCHANA PILLAI/UTIB0760586/archana207@okhdfc,TXN0268252,310.00,,1942884.35
04/03/2023,05/03/2023,CASH DEPOSIT/BRANCH COUNTER/MYSURU MAIN,TXN0268253,,11200.00,1954084.35
05/03/2023,05/03/2023,IMPS/P2P/190838972309/ARCHANA PILLAI/7580699161,TXN0268254,,7600.00,1961684.35
06/03/2023,07/03/2023,CHQ NO 341809 CLEARING,TXN0268255,850.00,,1960834.35
06/03/2023,07/03/2023,UPI/CR/974897463492/PRAKASH RAO/UTIB0760586/prakash265@paytm,TXN0268256,,4800.00,1965634.35
06/03/2023,06/03/2023,CHQ NO 090851 CLEARING,TXN0268257,49.00,,1965585.35
07/03/2023,07/03/2023,UPI/CR/308278977375/LAKSHMI VENKAT/UTIB0760586/lakshmi34@oksbi,TXN0268258,,2500.00,1968085.35
07/03/2023,07/03/2023,IMPS/P2P/5887220329/MALLIKA DAS/9847122415,TXN0268259,,4800.00,1972885.35
07/03/2023,07/03/2023,CHQ NO 748781 CLEARING,TXN0268260,79.00,,1972806.35
07/03/2023,07/03/2023,NEFT/3736489690/LAKSHMI VENKAT/UTIB0760586/10901915457445,TXN0268261,,24000.00,1996806.35
08/03/2023,08/03/2023,IMPS/P2P/9237951364/TARA SINGH/8181548369,TXN0268262,,2500.00,1999306.35
08/03/2023,08/03/2023,CHQ NO 289669 CLEARING,TXN0268263,79.00,,1999227.35
08/03/2023,09/03/2023,ATM/WDL/0711430432/HDFC ATM KORAMANGALA,TXN0268264,2380.00,,1996847.35
08/03/2023,08/03/2023,UPI/CR/16175885/ROHIT SHARMA/UTIB0760586/rohit140@ybl,TXN0268265,,11200.00,2008047.35
09/03/2023,09/03/2023,NEFT/66220252/ARJUN MEHTA/UTIB0760586/17171282028839,TXN0268266,,7600.00,2015647.35
09/03/2023,09/03/2023,UPI/DR/4211767360/USHA RANI/UTIB0760586/usha827@paytm,TXN0268267,120.00,,2015527.35
09/03/2023,09/03/2023,UPI/DR/29587412/BINDHU NAIR/UTIB0760586/bindhu779@oksbi,TXN0268268,699.00,,2014828.35
09/03/2023,09/03/2023,UPI/DR/721579294568/PADMA RAO/UTIB0760586/padma538@oksbi,TXN0268269,999.00,,2013829.35
09/03/2023,09/03/2023,UPI/DR/27031425/SHEELA DEVI/UTIB0760586/sheela675@okhdfc,TXN0268270,120.00,,2013709.35
10/03/2023,10/03/2023,NEFT/906304219899/ANAND KUMAR/UTIB0760586/28095967489341,TXN0268271,310.00,,2013399.35
10/03/2023,10/03/2023,NEFT/9593028821/IMRAN KHAN/UTIB0760586/66901730875776,TXN0268272,3499.00,,2009900.35
11/03/2023,11/03/2023,UPI/CR/80418520/MOHAN DAS/UTIB0760586/mohan333@okaxis,TXN0268273,,2500.00,2012400.35
11/03/2023,11/03/2023,UPI/DR/088559076657/NAVEEN KUMAR/UTIB0760586/naveen590@okhdfc,TXN0268274,999.00,,2011401.35
11/03/2023,12/03/2023,UPI/DR/237098158705/GANESH KUMAR/UTIB0760586/ganesh482@okaxis,TXN0268275,310.00,,2011091.35
11/03/2023,11/03/2023,UPI/DR/4732808785/REKHA PILLAI/UTIB0760586/rekha267@okhdfc,TXN0268276,2380.00,,2008711.35
12/03/2023,12/03/2023,UPI/CR/674260064883/RAJENDRA PRASAD/UTIB0760586/rajendra692@paytm,TXN0268277,,11200.00,2019911.35
