Txn Date,Value Date,Particulars,Instrument ID,Debit,Credit,Balance
03/09/2023,03/09/2023,ATM WDL/4506/PUNE,167730805627,249.0,,359694.6
04/09/2023,04/09/2023,NEFT DR-HDFC0568916-TARA GEORGE-338381463641-RENT,700680075446,31000.0,,328694.6
05/09/2023,05/09/2023,BY TRANSFER/IMPS/893631472001/USHA RANI/CNRB,893631472001,,2500.0,331194.6
05/09/2023,05/09/2023,BY TRANSFER/IMPS/821686886842/PADMA RAO/CNRB,821686886842,,850.0,332044.6
05/09/2023,05/09/2023,UPI/721443877966/vinaypatil721@paytm/CNRB,721443877966,3499.0,,328545.6
06/09/2023,06/09/2023,UPI/938070065916/vikramnair257@okhdfcbank/CNRB,938070065916,310.0,,328235.6
06/09/2023,06/09/2023,POS/4826/PVR CINEMAS/WHITEFIELD,347485870336,449.0,,327786.6
06/09/2023,06/09/2023,ATM WDL/4918/PUNE,002967342746,5200.0,,322586.6
08/09/2023,08/09/2023,POS/5998/IOCL/MYSURU,922129600935,3499.0,,319087.6
10/09/2023,10/09/2023,ATM WDL/9807/WHITEFIELD,209146450015,310.0,,318777.6
10/09/2023,10/09/2023,ATM WDL/2529/INDIRANAGAR,215602283312,249.0,,318528.6
11/09/2023,11/09/2023,UPI/534049082071/lathadevi200@okaxis/CNRB,534049082071,310.0,,318218.6
16/09/2023,16/09/2023,POS/9534/IOCL/SECUNDERABAD,939784553577,1250.0,,316968.6
18/09/2023,18/09/2023,POS/0380/AIRTEL/PUNE,655974778936,79.0,,316889.6
18/09/2023,18/09/2023,BY TRANSFER/IMPS/026139772550/FARHAN KHAN/CNRB,026139772550,,1200.0,318089.6
18/09/2023,18/09/2023,POS/6948/SWIGGY/KORAMANGALA,220394269490,1250.0,,316839.6
21/09/2023,21/09/2023,ATM WDL/8442/MYSURU,307552743304,449.0,,316390.6
25/09/2023,25/09/2023,CREDIT INTEREST CAPITALISED,820748862596,,90.87,316481.47
25/09/2023,25/09/2023,GST ON BANK CHARGES,304025315979,17.7,,316463.77
25/09/2023,25/09/2023,BY TRANSFER/IMPS/213752155538/MEENA IYER/CNRB,213752155538,,7500.0,323963.77
25/09/2023,25/09/2023,BIL/INFT/378270434812/RELIANCE FRESH/PAYMENT,378270434812,1680.0,,322283.77
25/09/2023,25/09/2023,POS/0949/DMART/KORAMANGALA,274194892066,1250.0,,321033.77
26/09/2023,26/09/2023,UPI/126084383540/santoshiye220@oksbi/CNRB,126084383540,699.0,,320334.77
26/09/2023,26/09/2023,BY TRANSFER/IMPS/318380393845/FARHAN KHAN/CNRB,318380393845,,1200.0,321534.77
30/09/2023,30/09/2023,UPI/201673538548/reshmakhan240@okhdfcbank/CNRB,201673538548,1250.0,,320284.77
01/10/2023,01/10/2023,NEFT CR-HDFC0026986-TECHNOVA SOLUTIONS-362890336557-SALARY GANESH KUMAR,941533762212,,45500.0,365784.77
01/10/2023,01/10/2023,ATM WDL/8230/KUKATPALLY,916573606625,249.0,,365535.77
02/10/2023,02/10/2023,BIL/INFT/107982120083/BOOKMYSHOW/PAYMENT,107982120083,2380.0,,363155.77
02/10/2023,02/10/2023,POS/2793/APOLLO PHARMACY/MARATHAHALLI,451989443992,1680.0,,361475.77
04/10/2023,04/10/2023,BY TRANSFER/IMPS/533292256099/DEEPAK JOSHI/CNRB,533292256099,,7500.0,368975.77
06/10/2023,06/10/2023,BIL/INFT/693103027397/BESCOM/PAYMENT,693103027397,850.0,,368125.77
06/10/2023,06/10/2023,ATM WDL/5853/BANJARA HILLS,382487858461,249.0,,367876.77
06/10/2023,06/10/2023,ATM WDL/5703/BTM LAYOUT,219432699341,1250.0,,366626.77
07/10/2023,07/10/2023,NEFT DR-HDFC0283163-FARHAN KHAN-988905072510-RENT,469202663814,22000.0,,344626.77
07/10/2023,07/10/2023,POS/7795/BOOKMYSHOW/PUNE,551140147524,850.0,,343776.77
09/10/2023,09/10/2023,BY TRANSFER/IMPS/317250057098/SUNITA DEVI/CNRB,317250057098,,7500.0,351276.77
09/10/2023,09/10/2023,ATM WDL/1920/MYSURU,958624996692,2380.0,,348896.77
11/10/2023,11/10/2023,BIL/INFT/578199473718/SWIGGY/PAYMENT,578199473718,999.0,,347897.77
12/10/2023,12/10/2023,ATM WDL/9664/KUKATPALLY,982262046365,249.0,,347648.77
13/10/2023,13/10/2023,BY TRANSFER/IMPS/025345821974/TARA GEORGE/CNRB,025345821974,,2500.0,350148.77
13/10/2023,13/10/2023,UPI/874089552100/poojasharm639@paytm/CNRB,874089552100,2380.0,,347768.77
14/10/2023,14/10/2023,BIL/INFT/819789038370/BOOKMYSHOW/PAYMENT,819789038370,5200.0,,342568.77
15/10/2023,15/10/2023,BY TRANSFER/IMPS/729824037335/ROHIT SHARMA/CNRB,729824037335,,2500.0,345068.77
16/10/2023,16/10/2023,UPI/314696163924/priyanair242@oksbi/CNRB,314696163924,449.0,,344619.77
17/10/2023,17/10/2023,BY TRANSFER/IMPS/188973162858/KAVYA REDDY/CNRB,188973162858,,24000.0,368619.77
19/10/2023,19/10/2023,BIL/INFT/912521267288/FLIPKART/PAYMENT,912521267288,850.0,,367769.77
20/10/2023,20/10/2023,BIL/INFT/566763640378/HPCL/PAYMENT,566763640378,79.0,,367690.77
21/10/2023,21/10/2023,ATM WDL/4383/HSR LAYOUT,309298581519,2380.0,,365310.77
23/10/2023,23/10/2023,BIL/INFT/227043927631/UBER/PAYMENT,227043927631,249.0,,365061.77
23/10/2023,23/10/2023,BIL/INFT/538692848102/BOOKMYSHOW/PAYMENT,538692848102,79.0,,364982.77
23/10/2023,23/10/2023,UPI/860237387024/smitharao644@okaxis/CNRB,860237387024,79.0,,364903.77
23/10/2023,23/10/2023,BIL/INFT/372218589929/AMAZON/PAYMENT,372218589929,850.0,,364053.77
24/10/2023,24/10/2023,POS/8157/JIO/MANGALURU,326873279523,120.0,,363933.77
25/10/2023,25/10/2023,UPI/007310710980/smitharao723@ybl/CNRB,007310710980,3499.0,,360434.77
26/10/2023,26/10/2023,UPI/971908703028/kavyareddy509@paytm/CNRB,971908703028,999.0,,359435.77
27/10/2023,27/10/2023,BY TRANSFER/IMPS/269849185408/PADMA RAO/CNRB,269849185408,,24000.0,383435.77
27/10/2023,27/10/2023,POS/1864/PVR CINEMAS/MANGALURU,359549338244,699.0,,382736.77
28/10/2023,28/10/2023,POS/0137/SWIGGY/JAYANAGAR,779520144982,3499.0,,379237.77
31/10/2023,31/10/2023,UPI/085272803323/ayeshakhan777@okaxis/CNRB,085272803323,850.0,,378387.77
01/11/2023,01/11/2023,NEFT CR-HDFC0403159-TECHNOVA SOLUTIONS-635467575206-SALARY GANESH KUMAR,361368933472,,45000.0,423387.77
01/11/2023,01/11/2023,ATM WDL/0778/MYSURU,205182967034,249.0,,423138.77
02/11/2023,02/11/2023,BY TRANSFER/IMPS/079698261431/KAVITHA RAO/CNRB,079698261431,,4800.0,427938.77
02/11/2023,02/11/2023,BY TRANSFER/IMPS/677888530370/ROHIT SHARMA/CNRB,677888530370,,500.0,428438.77
03/11/2023,03/11/2023,POS/5398/BESCOM/MYSURU,368726417245,1680.0,,426758.77
03/11/2023,03/11/2023,BIL/INFT/005197555425/AMAZON/PAYMENT,005197555425,249.0,,426509.77
03/11/2023,03/11/2023,BIL/INFT/242062139445/HPCL/PAYMENT,242062139445,5200.0,,421309.77
05/11/2023,05/11/2023,NEFT DR-HDFC0130043-SUNIL SHETTY-704625125851-RENT,236044026564,31000.0,,390309.77
05/11/2023,05/11/2023,POS/5703/AMAZON/MUMBAI,303079681785,699.0,,389610.77
05/11/2023,05/11/2023,POS/0666/UBER/JAYANAGAR,445151335364,120.0,,389490.77
05/11/2023,05/11/2023,UPI/174817351633/meerapilla783@ybl/CNRB,174817351633,699.0,,388791.77
06/11/2023,06/11/2023,ATM WDL/1679/BANJARA HILLS,012826717286,79.0,,388712.77
07/11/2023,07/11/2023,BIL/INFT/494905344274/BESCOM/PAYMENT,494905344274,2380.0,,386332.77
08/11/2023,08/11/2023,BIL/INFT/097834762031/BPCL/PAYMENT,097834762031,3499.0,,382833.77
08/11/2023,08/11/2023,BIL/INFT/994985525430/JIO/PAYMENT,994985525430,2380.0,,380453.77
12/11/2023,12/11/2023,BY TRANSFER/IMPS/024901773726/RAHUL SINGH/CNRB,024901773726,,4800.0,385253.77
15/11/2023,15/11/2023,UPI/578797997990/vikramnair595@okaxis/CNRB,578797997990,1680.0,,383573.77
16/11/2023,16/11/2023,BIL/INFT/051997085479/HPCL/PAYMENT,051997085479,850.0,,382723.77
17/11/2023,17/11/2023,UPI/551603247427/sunilshett56@ybl/CNRB,551603247427,1250.0,,381473.77
17/11/2023,17/11/2023,ATM WDL/0704/KORAMANGALA,533798593445,1250.0,,380223.77
18/11/2023,18/11/2023,ATM WDL/6226/MYSURU,803284477918,79.0,,380144.77
18/11/2023,18/11/2023,BY TRANSFER/IMPS/210798637157/ARJUN MEHTA/CNRB,210798637157,,11200.0,391344.77
18/11/2023,18/11/2023,NEFT-880431087644-TECHNOVA SOLUTIONS-REIMB-133470-HDFC0819131,670053590598,,18500.0,409844.77
20/11/2023,20/11/2023,BIL/INFT/320983573957/AMAZON/PAYMENT,320983573957,1680.0,,408164.77
21/11/2023,21/11/2023,ATM WDL/2935/WHITEFIELD,120959741560,310.0,,407854.77
21/11/2023,21/11/2023,ATM WDL/4838/WHITEFIELD,035783707024,49.0,,407805.77
24/11/2023,24/11/2023,BY TRANSFER/IMPS/479834130102/DIVYA MENON/CNRB,479834130102,,850.0,408655.77
24/11/2023,24/11/2023,ATM WDL/1747/BTM LAYOUT,007596740164,79.0,,408576.77
29/11/2023,29/11/2023,POS/0681/DMART/MUMBAI,739981652433,699.0,,407877.77
29/11/2023,29/11/2023,BY TRANSFER/IMPS/746030060187/DEEPAK JOSHI/CNRB,746030060187,,4800.0,412677.77
30/11/2023,30/11/2023,UPI/221059912148/mohandas992@paytm/CNRB,221059912148,1680.0,,410997.77
01/12/2023,01/12/2023,NEFT CR-HDFC0882817-TECHNOVA SOLUTIONS-237976235985-SALARY GANESH KUMAR,567109772814,,44250.0,455247.77
02/12/2023,02/12/2023,BY TRANSFER/IMPS/818885184076/KAVITHA RAO/CNRB,818885184076,,24000.0,479247.77
03/12/2023,03/12/2023,NEFT DR-HDFC0862890-PRIYA NAIR-184255554026-RENT,215312060825,26500.0,,452747.77
03/12/2023,03/12/2023,POS/2704/SWIGGY/MANGALURU,506195553950,449.0,,452298.77
04/12/2023,04/12/2023,ATM WDL/5686/MANGALURU,866017029573,3499.0,,448799.77
04/12/2023,04/12/2023,BY TRANSFER/IMPS/810183080839/VIKRAM NAIR/CNRB,810183080839,,24000.0,472799.77
07/12/2023,07/12/2023,BY TRANSFER/IMPS/729008446216/POOJA SHARMA/CNRB,729008446216,,24000.0,496799.77
08/12/2023,08/12/2023,BIL/INFT/688044124195/BPCL/PAYMENT,688044124195,1250.0,,495549.77
10/12/2023,10/12/2023,UPI/316465627586/farhankhan271@okaxis/CNRB,316465627586,5200.0,,490349.77
12/12/2023,12/12/2023,ATM WDL/1204/MYSURU,747624875069,79.0,,490270.77
12/12/2023,12/12/2023,UPI/803614597051/santoshiye878@okhdfcbank/CNRB,803614597051,1680.0,,488590.77
14/12/2023,14/12/2023,ATM WDL/5209/HYDERABAD,649620420428,999.0,,487591.77
15/12/2023,15/12/2023,BIL/INFT/930742332133/JIO/PAYMENT,930742332133,7800.0,,479791.77
15/12/2023,15/12/2023,ATM WDL/2546/SECUNDERABAD,653431151477,310.0,,479481.77
16/12/2023,16/12/2023,POS/3826/SWIGGY/HYDERABAD,697512022628,5200.0,,474281.77
16/12/2023,16/12/2023,BIL/INFT/254083112989/SWIGGY/PAYMENT,254083112989,1680.0,,472601.77
18/12/2023,18/12/2023,UPI/169960377931/poojasharm431@oksbi/CNRB,169960377931,310.0,,472291.77
18/12/2023,18/12/2023,ATM WDL/8406/INDIRANAGAR,916428421650,79.0,,472212.77
21/12/2023,21/12/2023,BIL/INFT/690509302181/APOLLO PHARMACY/PAYMENT,690509302181,249.0,,471963.77
22/12/2023,22/12/2023,UPI/536965273002/priyanair184@okaxis/CNRB,536965273002,120.0,,471843.77
22/12/2023,22/12/2023,ATM WDL/4683/KORAMANGALA,082413205755,3499.0,,468344.77
23/12/2023,23/12/2023,UPI/677316908640/kiranreddy68@ybl/CNRB,677316908640,120.0,,468224.77
23/12/2023,23/12/2023,BY TRANSFER/IMPS/054446744689/RAMESH GOWDA/CNRB,054446744689,,500.0,468724.77
23/12/2023,23/12/2023,ATM WDL/9597/KUKATPALLY,427631720071,850.0,,467874.77
27/12/2023,27/12/2023,UPI/723072405538/vinaypatil812@oksbi/CNRB,723072405538,1250.0,,466624.77
27/12/2023,27/12/2023,BIL/INFT/107883977229/BESCOM/PAYMENT,107883977229,1250.0,,465374.77
28/12/2023,28/12/2023,BIL/INFT/266199509695/IRCTC/PAYMENT,266199509695,2380.0,,462994.77
29/12/2023,29/12/2023,BY TRANSFER/IMPS/443409944794/ANAND KUMAR/CNRB,443409944794,,1200.0,464194.77
29/12/2023,29/12/2023,BY TRANSFER/IMPS/744309004854/PRIYA NAIR/CNRB,744309004854,,850.0,465044.77
31/12/2023,31/12/2023,BY TRANSFER/IMPS/262800865075/DEEPAK JOSHI/CNRB,262800865075,,1200.0,466244.77
01/01/2024,01/01/2024,ATM WDL/7484/MANGALURU,788583834611,120.0,,466124.77
01/01/2024,01/01/2024,NEFT CR-HDFC0690321-TECHNOVA SOLUTIONS-617836379879-SALARY GANESH KUMAR,972768467310,,45500.0,511624.77
03/01/2024,03/01/2024,BY TRANSFER/IMPS/506864446141/ADITYA KUMAR/CNRB,506864446141,,1200.0,512824.77
03/01/2024,03/01/2024,BY TRANSFER/IMPS/602206157274/LAKSHMI VENKAT/CNRB,602206157274,,4800.0,517624.77
04/01/2024,04/01/2024,BY TRANSFER/IMPS/324460417307/LALITHA DEVI/CNRB,324460417307,,1200.0,518824.77
04/01/2024,04/01/2024,UPI/998562212712/santoshiye224@okaxis/CNRB,998562212712,2380.0,,516444.77
05/01/2024,05/01/2024,ATM WDL/0346/MANGALURU,771166697333,999.0,,515445.77
05/01/2024,05/01/2024,ATM WDL/2769/KUKATPALLY,229122859133,5200.0,,510245.77
06/01/2024,06/01/2024,BY TRANSFER/IMPS/435990106800/RAMESH GOWDA/CNRB,435990106800,,1200.0,511445.77
06/01/2024,06/01/2024,NEFT DR-HDFC0611496-RAHUL SINGH-192307316552-RENT,059246463253,22000.0,,489445.77
06/01/2024,06/01/2024,POS/5199/AIRTEL/MYSURU,722180329513,310.0,,489135.77
08/01/2024,08/01/2024,BY TRANSFER/IMPS/481704253016/SUNIL YADAV/CNRB,481704253016,,18500.0,507635.77
08/01/2024,08/01/2024,BIL/INFT/446538817462/RELIANCE FRESH/PAYMENT,446538817462,310.0,,507325.77
08/01/2024,08/01/2024,BIL/INFT/851157542326/JIO/PAYMENT,851157542326,699.0,,506626.77
09/01/2024,09/01/2024,UPI/424041028658/vikramnair398@okaxis/CNRB,424041028658,249.0,,506377.77
10/01/2024,10/01/2024,ATM WDL/3141/KUKATPALLY,215441295190,699.0,,505678.77
11/01/2024,11/01/2024,BIL/INFT/097504821143/BPCL/PAYMENT,097504821143,249.0,,505429.77
12/01/2024,12/01/2024,POS/2276/RELIANCE FRESH/JAYANAGAR,125389231451,1680.0,,503749.77
12/01/2024,12/01/2024,UPI/250174640111/vikramnair999@oksbi/CNRB,250174640111,310.0,,503439.77
13/01/2024,13/01/2024,ATM WDL/9925/KUKATPALLY,116352636830,5200.0,,498239.77
14/01/2024,14/01/2024,BY TRANSFER/IMPS/192987354180/PRIYA NAIR/CNRB,192987354180,,850.0,499089.77
15/01/2024,15/01/2024,UPI/972001719561/harishmeno301@okhdfcbank/CNRB,972001719561,1250.0,,497839.77
16/01/2024,16/01/2024,ATM WDL/2564/MYSURU,118427803365,3499.0,,494340.77
16/01/2024,16/01/2024,POS/3443/APOLLO PHARMACY/JAYANAGAR,028736285036,120.0,,494220.77
17/01/2024,17/01/2024,ATM WDL/9461/WHITEFIELD,386889026448,699.0,,493521.77
24/01/2024,24/01/2024,UPI/890798242233/meerapilla89@okhdfcbank/CNRB,890798242233,120.0,,493401.77
25/01/2024,25/01/2024,ATM WDL/1949/BTM LAYOUT,350236904595,2380.0,,491021.77
26/01/2024,26/01/2024,BY TRANSFER/IMPS/893293904423/VENKAT RAO/CNRB,893293904423,,4800.0,495821.77
26/01/2024,26/01/2024,ATM WDL/6670/KUKATPALLY,076331767670,79.0,,495742.77
26/01/2024,26/01/2024,POS/3463/OLA/INDIRANAGAR,406396833368,699.0,,495043.77
26/01/2024,26/01/2024,BY TRANSFER/IMPS/510135677748/SUNIL YADAV/CNRB,510135677748,,24000.0,519043.77
27/01/2024,27/01/2024,BIL/INFT/494386246114/JIO/PAYMENT,494386246114,2380.0,,516663.77
01/02/2024,01/02/2024,NEFT CR-HDFC0394610-TECHNOVA SOLUTIONS-618100973767-SALARY GANESH KUMAR,802495364235,,44250.0,560913.77
03/02/2024,03/02/2024,BIL/INFT/326124889909/ZOMATO/PAYMENT,326124889909,449.0,,560464.77
05/02/2024,05/02/2024,NEFT DR-HDFC0506177-KAVYA REDDY-742288196853-RENT,341278498698,22000.0,,538464.77
06/02/2024,06/02/2024,BIL/INFT/262436578982/BOOKMYSHOW/PAYMENT,262436578982,310.0,,538154.77
06/02/2024,06/02/2024,UPI/653231759745/lathadevi506@paytm/CNRB,653231759745,49.0,,538105.77
07/02/2024,07/02/2024,UPI/803539560680/vikramnair196@okaxis/CNRB,803539560680,5200.0,,532905.77
11/02/2024,11/02/2024,BIL/INFT/231362571216/SWIGGY/PAYMENT,231362571216,2380.0,,530525.77
11/02/2024,11/02/2024,UPI/666688962588/lathadevi53@paytm/CNRB,666688962588,7800.0,,522725.77
14/02/2024,14/02/2024,POS/4391/BOOKMYSHOW/HYDERABAD,041763092867,3499.0,,519226.77
14/02/2024,14/02/2024,BY TRANSFER/IMPS/447768611869/POOJA SHARMA/CNRB,447768611869,,500.0,519726.77
17/02/2024,17/02/2024,ATM WDL/0377/MUMBAI,133436226558,3499.0,,516227.77
17/02/2024,17/02/2024,UPI/879531203301/rahulsingh190@paytm/CNRB,879531203301,3499.0,,512728.77
19/02/2024,19/02/2024,POS/7569/SWIGGY/MARATHAHALLI,730560255611,449.0,,512279.77
20/02/2024,20/02/2024,ATM WDL/7417/HYDERABAD,837946287271,1680.0,,510599.77
21/02/2024,21/02/2024,POS/1912/SWIGGY/BTM LAYOUT,101837684329,120.0,,510479.77
21/02/2024,21/02/2024,BIL/INFT/977347439112/OLA/PAYMENT,977347439112,699.0,,509780.77
21/02/2024,21/02/2024,UPI/245053019330/harishmeno829@paytm/CNRB,245053019330,699.0,,509081.77
21/02/2024,21/02/2024,BIL/INFT/750014258955/PVR CINEMAS/PAYMENT,750014258955,3499.0,,505582.77
23/02/2024,23/02/2024,ATM WDL/3137/KUKATPALLY,991253485119,699.0,,504883.77
23/02/2024,23/02/2024,UPI/020030590825/priyanair227@paytm/CNRB,020030590825,249.0,,504634.77
24/02/2024,24/02/2024,BIL/INFT/393328068258/BESCOM/PAYMENT,393328068258,699.0,,503935.77
26/02/2024,26/02/2024,POS/9492/MEDPLUS/KUKATPALLY,988865452408,249.0,,503686.77
26/02/2024,26/02/2024,BIL/INFT/392733518963/BPCL/PAYMENT,392733518963,2380.0,,501306.77
27/02/2024,27/02/2024,POS/6340/AMAZON/BTM LAYOUT,556251040859,249.0,,501057.77
27/02/2024,27/02/2024,POS/5562/MEDPLUS/MUMBAI,622351270163,49.0,,501008.77
27/02/2024,27/02/2024,ATM WDL/9198/KUKATPALLY,458253732238,3499.0,,497509.77
28/02/2024,28/02/2024,BIL/INFT/646733856886/BOOKMYSHOW/PAYMENT,646733856886,2380.0,,495129.77
03/03/2024,03/03/2024,NEFT CR-HDFC0107483-TECHNOVA SOLUTIONS-604837439750-SALARY GANESH KUMAR,295120265951,,45500.0,540629.77
03/03/2024,03/03/2024,POS/8747/FLIPKART/PUNE,351057959622,699.0,,539930.77
05/03/2024,05/03/2024,POS/5472/MEDPLUS/MYSURU,017553358754,999.0,,538931.77
07/03/2024,07/03/2024,NEFT DR-HDFC0607265-AYESHA KHAN-468523195552-RENT,230701442502,26500.0,,512431.77
08/03/2024,08/03/2024,BIL/INFT/240891782681/MEDPLUS/PAYMENT,240891782681,3499.0,,508932.77
11/03/2024,11/03/2024,UPI/010128291536/poojasharm530@paytm/CNRB,010128291536,2380.0,,506552.77
14/03/2024,14/03/2024,POS/3154/AMAZON/BTM LAYOUT,466754917515,2380.0,,504172.77
16/03/2024,16/03/2024,BIL/INFT/689143736797/JIO/PAYMENT,689143736797,1680.0,,502492.77
18/03/2024,18/03/2024,ATM WDL/2721/MUMBAI,452879456163,699.0,,501793.77
19/03/2024,19/03/2024,POS/7288/FLIPKART/MANGALURU,351772731936,999.0,,500794.77
20/03/2024,20/03/2024,POS/8615/BPCL/MUMBAI,597436472194,850.0,,499944.77
20/03/2024,20/03/2024,ATM WDL/1379/MUMBAI,277169766014,1680.0,,498264.77
21/03/2024,21/03/2024,POS/9159/JIO/MYSURU,761823966939,1250.0,,497014.77
21/03/2024,21/03/2024,BIL/INFT/859121846987/DMART/PAYMENT,859121846987,850.0,,496164.77
23/03/2024,23/03/2024,POS/2577/APOLLO PHARMACY/KORAMANGALA,945741718158,1250.0,,494914.77
25/03/2024,25/03/2024,UPI/329954274171/harishmeno240@okaxis/CNRB,329954274171,310.0,,494604.77
25/03/2024,25/03/2024,BY TRANSFER/IMPS/941446974223/RAJENDRA PRASAD/CNRB,941446974223,,500.0,495104.77
25/03/2024,25/03/2024,CREDIT INTEREST CAPITALISED,224154687394,,33.63,495138.4
25/03/2024,25/03/2024,GST ON BANK CHARGES,416147692565,17.7,,495120.7
25/03/2024,25/03/2024,UPI/863406495298/anjalirao646@oksbi/CNRB,863406495298,699.0,,494421.7
26/03/2024,26/03/2024,POS/0497/ZOMATO/KORAMANGALA,043338716892,2380.0,,492041.7
27/03/2024,27/03/2024,BIL/INFT/764828220960/AIRTEL/PAYMENT,764828220960,449.0,,491592.7
31/03/2024,31/03/2024,BY TRANSFER/IMPS/168366182192/SUNITA DEVI/CNRB,168366182192,,24000.0,515592.7
01/04/2024,01/04/2024,POS/4314/JIO/MARATHAHALLI,477437739159,1680.0,,513912.7
01/04/2024,01/04/2024,POS/5006/MEDPLUS/MYSURU,847458406725,120.0,,513792.7
01/04/2024,01/04/2024,UPI/649560298664/harishmeno952@okaxis/CNRB,649560298664,5200.0,,508592.7
02/04/2024,02/04/2024,NEFT CR-HDFC0416462-TECHNOVA SOLUTIONS-484626606609-SALARY GANESH KUMAR,763911404919,,45500.0,554092.7
03/04/2024,03/04/2024,UPI/242638216733/vikramnair171@paytm/CNRB,242638216733,1250.0,,552842.7
05/04/2024,05/04/2024,BY TRANSFER/IMPS/610264403120/LALITHA DEVI/CNRB,610264403120,,500.0,553342.7
05/04/2024,05/04/2024,BIL/INFT/999084898930/PVR CINEMAS/PAYMENT,999084898930,5200.0,,548142.7
06/04/2024,06/04/2024,NEFT DR-HDFC0557056-ANJALI RAO-662963673888-RENT,348053811198,31000.0,,517142.7
07/04/2024,07/04/2024,UPI/041626668009/mohandas983@oksbi/CNRB,041626668009,1250.0,,515892.7
09/04/2024,09/04/2024,ATM WDL/7135/WHITEFIELD,829023222030,2380.0,,513512.7
09/04/2024,09/04/2024,ATM WDL/7525/KUKATPALLY,708080982331,449.0,,513063.7
11/04/2024,11/04/2024,POS/1294/IRCTC/HSR LAYOUT,348355309798,999.0,,512064.7
14/04/2024,14/04/2024,ATM WDL/2117/MANGALURU,126536240189,79.0,,511985.7
15/04/2024,15/04/2024,UPI/778307524772/harishmeno340@okhdfcbank/CNRB,778307524772,850.0,,511135.7
16/04/2024,16/04/2024,BIL/INFT/806986408485/AIRTEL/PAYMENT,806986408485,120.0,,511015.7
16/04/2024,16/04/2024,BIL/INFT/268297411425/JIO/PAYMENT,268297411425,5200.0,,505815.7
18/04/2024,18/04/2024,UPI/089223292092/vinaypatil370@paytm/CNRB,089223292092,5200.0,,500615.7
18/04/2024,18/04/2024,BIL/INFT/809003056498/AMAZON/PAYMENT,809003056498,999.0,,499616.7
18/04/2024,18/04/2024,BIL/INFT/341131351676/FLIPKART/PAYMENT,341131351676,1250.0,,498366.7
19/04/2024,19/04/2024,BIL/INFT/341352319735/MEDPLUS/PAYMENT,341352319735,999.0,,497367.7
21/04/2024,21/04/2024,BIL/INFT/713778850709/SWIGGY/PAYMENT,713778850709,79.0,,497288.7
21/04/2024,21/04/2024,BY TRANSFER/IMPS/206789158659/CHANDAN SHARMA/CNRB,206789158659,,11200.0,508488.7
22/04/2024,22/04/2024,BY TRANSFER/IMPS/056342444594/RAJESH VERMA/CNRB,056342444594,,500.0,508988.7
24/04/2024,24/04/2024,UPI/939327349078/farhankhan737@paytm/CNRB,939327349078,310.0,,508678.7
24/04/2024,24/04/2024,ATM WDL/5554/HYDERABAD,886412934375,120.0,,508558.7
25/04/2024,25/04/2024,POS/3053/IOCL/HYDERABAD,335042252260,310.0,,508248.7
25/04/2024,25/04/2024,NEFT-420679863344-TECHNOVA SOLUTIONS-REIMB-133470-HDFC0049829,703156626048,,18500.0,526748.7
25/04/2024,25/04/2024,BY TRANSFER/IMPS/750732660655/USHA RANI/CNRB,750732660655,,7500.0,534248.7
25/04/2024,25/04/2024,POS/3247/APOLLO PHARMACY/MARATHAHALLI,964124565918,1250.0,,532998.7
25/04/2024,25/04/2024,BY TRANSFER/IMPS/785926621035/RAJENDRA PRASAD/CNRB,785926621035,,1200.0,534198.7
26/04/2024,26/04/2024,POS/5452/AMAZON/MYSURU,470260754482,5200.0,,528998.7
27/04/2024,27/04/2024,UPI/709863807173/farhankhan787@paytm/CNRB,709863807173,999.0,,527999.7
28/04/2024,28/04/2024,BY TRANSFER/IMPS/947455481575/MEERA PILLAI/CNRB,947455481575,,7500.0,535499.7
28/04/2024,28/04/2024,BY TRANSFER/IMPS/361691661538/PREETHI IYER/CNRB,361691661538,,500.0,535999.7
02/05/2024,02/05/2024,NEFT CR-HDFC0888678-TECHNOVA SOLUTIONS-564173153291-SALARY GANESH KUMAR,922463422138,,44250.0,580249.7
02/05/2024,02/05/2024,POS/0424/APOLLO PHARMACY/INDIRANAGAR,478754410304,5200.0,,575049.7
02/05/2024,02/05/2024,ATM WDL/3107/MARATHAHALLI,756365049683,449.0,,574600.7
04/05/2024,04/05/2024,BIL/INFT/421590583399/PVR CINEMAS/PAYMENT,421590583399,310.0,,574290.7
05/05/2024,05/05/2024,UPI/729762663755/smitharao796@okaxis/CNRB,729762663755,850.0,,573440.7
05/05/2024,05/05/2024,POS/5332/ZOMATO/MUMBAI,898372375879,699.0,,572741.7
06/05/2024,06/05/2024,BIL/INFT/448183308725/BPCL/PAYMENT,448183308725,850.0,,571891.7
07/05/2024,07/05/2024,UPI/771146602564/anjalirao900@okaxis/CNRB,771146602564,449.0,,571442.7
07/05/2024,07/05/2024,UPI/165489596404/mohandas228@oksbi/CNRB,165489596404,49.0,,571393.7
07/05/2024,07/05/2024,NEFT DR-HDFC0536148-LATHA DEVI-026585633446-RENT,779046254552,31000.0,,540393.7
08/05/2024,08/05/2024,UPI/242456931971/mohandas97@oksbi/CNRB,242456931971,249.0,,540144.7
09/05/2024,09/05/2024,BIL/INFT/694544787222/MEDPLUS/PAYMENT,694544787222,310.0,,539834.7
10/05/2024,10/05/2024,BIL/INFT/519946693806/AMAZON/PAYMENT,519946693806,120.0,,539714.7
