Tran Date,Value Date,Transaction Particulars,Chq No,Debit,Credit,Balance
24-09-2023,24-09-2023,ATM WDL/8853/KUKATPALLY,112561432506,449.0,,388130.26
25-09-2023,25-09-2023,CREDIT INTEREST CAPITALISED,696007684083,,199.75,388330.01
25-09-2023,25-09-2023,GST ON BANK CHARGES,680408962278,17.7,,388312.31
25-09-2023,25-09-2023,UPI/P2A/783616240983/kavyareddy468@okaxis/PAY,783616240983,5200.0,,383112.31
25-09-2023,25-09-2023,POS/2550/RELIANCE FRESH/MANGALURU,641412842649,699.0,,382413.31
01-10-2023,01-10-2023,BIL/INFT/015491803516/IOCL/PAYMENT,015491803516,1250.0,,381163.31
02-10-2023,02-10-2023,ATM WDL/2567/MYSURU,917555103418,5200.0,,375963.31
03-10-2023,03-10-2023,BIL/INFT/403159259179/ZOMATO/PAYMENT,403159259179,999.0,,374964.31
03-10-2023,03-10-2023,UPI/P2A/042811252776/anjalirao291@oksbi/PAY,042811252776,1680.0,,373284.31
04-10-2023,04-10-2023,BIL/INFT/909420019680/AIRTEL/PAYMENT,909420019680,249.0,,373035.31
04-10-2023,04-10-2023,POS/6365/BESCOM/HSR LAYOUT,251534425077,120.0,,372915.31
07-10-2023,07-10-2023,UPI/P2A/862188416060/priyanair608@ybl/PAY,862188416060,49.0,,372866.31
08-10-2023,08-10-2023,BIL/INFT/934242437633/AIRTEL/PAYMENT,934242437633,5200.0,,367666.31
09-10-2023,09-10-2023,BIL/INFT/568762971136/IOCL/PAYMENT,568762971136,2380.0,,365286.31
10-10-2023,10-10-2023,ATM WDL/2813/SECUNDERABAD,613027449090,1680.0,,363606.31
10-10-2023,10-10-2023,ATM WDL/6256/INDIRANAGAR,036952541613,120.0,,363486.31
10-10-2023,10-10-2023,IMPS/P2A/416349814846/RAJESHVERMA/AXIS,416349814846,,24000.0,387486.31
13-10-2023,13-10-2023,BIL/INFT/743697380509/SWIGGY/PAYMENT,743697380509,5200.0,,382286.31
13-10-2023,13-10-2023,IMPS/P2A/930539697892/ARJUNMEHTA/AXIS,930539697892,,2500.0,384786.31
14-10-2023,14-10-2023,POS/2087/IOCL/BANJARA HILLS,039515916119,850.0,,383936.31
16-10-2023,16-10-2023,POS/0090/FLIPKART/HYDERABAD,671808738504,2380.0,,381556.31
17-10-2023,17-10-2023,IMPS/P2A/063825813710/NILESHKULKARNI/AXIS,063825813710,,2500.0,384056.31
18-10-2023,18-10-2023,UPI/P2A/114124179480/meerapilla789@ybl/PAY,114124179480,249.0,,383807.31
20-10-2023,20-10-2023,POS/2512/SWIGGY/KUKATPALLY,100299484627,310.0,,383497.31
20-10-2023,20-10-2023,ATM WDL/2683/KORAMANGALA,417827568195,1250.0,,382247.31
22-10-2023,22-10-2023,UPI/P2A/340344009337/farhankhan157@oksbi/PAY,340344009337,5200.0,,377047.31
23-10-2023,23-10-2023,BIL/INFT/235326145014/UBER/PAYMENT,235326145014,1250.0,,375797.31
23-10-2023,23-10-2023,IMPS/P2A/931727584284/VINAYPATIL/AXIS,931727584284,,7500.0,383297.31
23-10-2023,23-10-2023,IMPS/P2A/566976139725/MOHAMMEDIRFAN/AXIS,566976139725,,24000.0,407297.31
24-10-2023,24-10-2023,POS/6259/BESCOM/MYSURU,752453390868,1250.0,,406047.31
24-10-2023,24-10-2023,ATM WDL/1440/KORAMANGALA,205391424572,3499.0,,402548.31
26-10-2023,26-10-2023,BIL/INFT/753382288736/JIO/PAYMENT,753382288736,1680.0,,400868.31
26-10-2023,26-10-2023,IMPS/P2A/102067370241/GEETADEVI/AXIS,102067370241,,2500.0,403368.31
26-10-2023,26-10-2023,IMPS/P2A/548317268757/SANTOSHKUMAR/AXIS,548317268757,,11200.0,414568.31
26-10-2023,26-10-2023,ATM WDL/6247/HYDERABAD,645094657487,850.0,,413718.31
02-11-2023,02-11-2023,BIL/INFT/192681986171/BOOKMYSHOW/PAYMENT,192681986171,449.0,,413269.31
02-11-2023,02-11-2023,ATM WDL/1703/MUMBAI,186525123112,999.0,,412270.31
03-11-2023,03-11-2023,ATM WDL/0293/PUNE,075799504635,2380.0,,409890.31
08-11-2023,08-11-2023,POS/5672/MEDPLUS/BTM LAYOUT,909648247222,699.0,,409191.31
10-11-2023,10-11-2023,IMPS/P2A/924505729213/KAVERIMENON/AXIS,924505729213,,11200.0,420391.31
11-11-2023,11-11-2023,UPI/P2A/543259827808/vinaypatil124@oksbi/PAY,543259827808,1250.0,,419141.31
13-11-2023,13-11-2023,IMPS/P2A/197234012911/DEEPAKJOSHI/AXIS,197234012911,,7500.0,426641.31
13-11-2023,13-11-2023,IMPS/P2A/547689475415/AYESHAKHAN/AXIS,547689475415,,850.0,427491.31
13-11-2023,13-11-2023,POS/5293/PVR CINEMAS/KUKATPALLY,841377835615,5200.0,,422291.31
14-11-2023,14-11-2023,BIL/INFT/484719288069/JIO/PAYMENT,484719288069,5200.0,,417091.31
15-11-2023,15-11-2023,BIL/INFT/268254311502/DMART/PAYMENT,268254311502,850.0,,416241.31
18-11-2023,18-11-2023,IMPS/P2A/390975262033/IMRANKHAN/AXIS,390975262033,,500.0,416741.31
20-11-2023,20-11-2023,UPI/P2A/036569100411/santoshiye935@oksbi/PAY,036569100411,3499.0,,413242.31
20-11-2023,20-11-2023,BIL/INFT/266477670983/APOLLO PHARMACY/PAYMENT,266477670983,5200.0,,408042.31
22-11-2023,22-11-2023,IMPS/P2A/298585410832/DEEPAKJOSHI/AXIS,298585410832,,11200.0,419242.31
22-11-2023,22-11-2023,IMPS/P2A/111616662873/RAMESHGOWDA/AXIS,111616662873,,850.0,420092.31
23-11-2023,23-11-2023,BIL/INFT/207974746582/IRCTC/PAYMENT,207974746582,249.0,,419843.31
25-11-2023,25-11-2023,IMPS/P2A/265772478253/ROHITSHARMA/AXIS,265772478253,,11200.0,431043.31
26-11-2023,26-11-2023,UPI/P2A/332428951701/rahulsingh936@okhdfcbank/PAY,332428951701,5200.0,,425843.31
28-11-2023,28-11-2023,POS/0710/ZOMATO/MUMBAI,622369931220,49.0,,425794.31
04-12-2023,04-12-2023,ATM WDL/9013/MYSURU,700928815786,1250.0,,424544.31
07-12-2023,07-12-2023,ATM WDL/6217/MANGALURU,365968224423,120.0,,424424.31
09-12-2023,09-12-2023,ATM WDL/4267/WHITEFIELD,653624242206,249.0,,424175.31
09-12-2023,09-12-2023,ATM WDL/1954/KORAMANGALA,441068965133,310.0,,423865.31
10-12-2023,10-12-2023,BIL/INFT/572511335751/FLIPKART/PAYMENT,572511335751,699.0,,423166.31
10-12-2023,10-12-2023,POS/1505/APOLLO PHARMACY/KUKATPALLY,004418046247,3499.0,,419667.31
11-12-2023,11-12-2023,POS/7200/BPCL/MUMBAI,573973703044,2380.0,,417287.31
15-12-2023,15-12-2023,ATM WDL/7796/MANGALURU,154677703847,699.0,,416588.31
16-12-2023,16-12-2023,BIL/INFT/676972809797/APOLLO PHARMACY/PAYMENT,676972809797,699.0,,415889.31
17-12-2023,17-12-2023,IMPS/P2A/294638233311/KAVITHARAO/AXIS,294638233311,,7500.0,423389.31
17-12-2023,17-12-2023,BIL/INFT/726937287901/APOLLO PHARMACY/PAYMENT,726937287901,699.0,,422690.31
18-12-2023,18-12-2023,BIL/INFT/782269081183/IRCTC/PAYMENT,782269081183,249.0,,422441.31
18-12-2023,18-12-2023,BIL/INFT/700422661870/AMAZON/PAYMENT,700422661870,310.0,,422131.31
18-12-2023,18-12-2023,POS/5378/RELIANCE FRESH/JAYANAGAR,137682185473,3499.0,,418632.31
20-12-2023,20-12-2023,IMPS/P2A/471212677823/ROHITSHARMA/AXIS,471212677823,,4800.0,423432.31
20-12-2023,20-12-2023,ATM WDL/2068/MANGALURU,418320643148,3499.0,,419933.31
21-12-2023,21-12-2023,POS/7840/AIRTEL/WHITEFIELD,310747373456,5200.0,,414733.31
22-12-2023,22-12-2023,ATM WDL/9809/MUMBAI,639170123104,699.0,,414034.31
23-12-2023,23-12-2023,IMPS/P2A/963737471020/MEERAPILLAI/AXIS,963737471020,,11200.0,425234.31
23-12-2023,23-12-2023,IMPS/P2A/079117435061/POOJASHARMA/AXIS,079117435061,,4800.0,430034.31
24-12-2023,24-12-2023,ATM WDL/7690/INDIRANAGAR,953749019697,850.0,,429184.31
25-12-2023,25-12-2023,IMPS/P2A/077481109724/MEERAPILLAI/AXIS,077481109724,,850.0,430034.31
27-12-2023,27-12-2023,ATM WDL/8642/MUMBAI,349379065422,3499.0,,426535.31
31-12-2023,31-12-2023,BIL/INFT/379891409579/AMAZON/PAYMENT,379891409579,850.0,,425685.31
04-01-2024,04-01-2024,IMPS/P2A/374201651454/DEEPAKJOSHI/AXIS,374201651454,,7500.0,433185.31
04-01-2024,04-01-2024,UPI/P2A/039348712382/kiranreddy945@ybl/PAY,039348712382,79.0,,433106.31
05-01-2024,05-01-2024,UPI/P2A/275937436503/lathadevi855@okhdfcbank/PAY,275937436503,449.0,,432657.31
05-01-2024,05-01-2024,POS/6934/APOLLO PHARMACY/JAYANAGAR,454407254383,310.0,,432347.31
06-01-2024,06-01-2024,BIL/INFT/783476000938/OLA/PAYMENT,783476000938,699.0,,431648.31
06-01-2024,06-01-2024,UPI/P2A/971976197846/lathadevi669@okaxis/PAY,971976197846,850.0,,430798.31
07-01-2024,07-01-2024,BIL/INFT/750759487432/BESCOM/PAYMENT,750759487432,1680.0,,429118.31
10-01-2024,10-01-2024,IMPS/P2A/112919285726/HARISHMENON/AXIS,112919285726,,18500.0,447618.31
12-01-2024,12-01-2024,IMPS/P2A/061378262387/SUNITADEVI/AXIS,061378262387,,500.0,448118.31
12-01-2024,12-01-2024,POS/0016/IOCL/MUMBAI,705395780904,999.0,,447119.31
13-01-2024,13-01-2024,IMPS/P2A/706899654718/ARJUNMEHTA/AXIS,706899654718,,11200.0,458319.31
13-01-2024,13-01-2024,POS/6575/UBER/MANGALURU,758065529895,449.0,,457870.31
15-01-2024,15-01-2024,IMPS/P2A/521821769523/SMITHAPILLAI/AXIS,521821769523,,7500.0,465370.31
16-01-2024,16-01-2024,POS/3774/AIRTEL/BTM LAYOUT,604536795548,2380.0,,462990.31
17-01-2024,17-01-2024,UPI/P2A/393212127273/arjunmehta978@okhdfcbank/PAY,393212127273,5200.0,,457790.31
19-01-2024,19-01-2024,BIL/INFT/000002382667/DMART/PAYMENT,000002382667,999.0,,456791.31
19-01-2024,19-01-2024,BIL/INFT/085380823271/BESCOM/PAYMENT,085380823271,249.0,,456542.31
19-01-2024,19-01-2024,BIL/INFT/833219076299/HPCL/PAYMENT,833219076299,999.0,,455543.31
20-01-2024,20-01-2024,IMPS/P2A/438090797041/SMITHAPILLAI/AXIS,438090797041,,24000.0,479543.31
22-01-2024,22-01-2024,BIL/INFT/303023314756/AMAZON/PAYMENT,303023314756,310.0,,479233.31
23-01-2024,23-01-2024,IMPS/P2A/105157385809/USHARANI/AXIS,105157385809,,2500.0,481733.31
23-01-2024,23-01-2024,POS/9551/HPCL/MARATHAHALLI,236696656039,7800.0,,473933.31
24-01-2024,24-01-2024,IMPS/P2A/983479803205/ANITHAKRISHNAN/AXIS,983479803205,,2500.0,476433.31
24-01-2024,24-01-2024,UPI/P2A/688227703485/ayeshakhan146@okaxis/PAY,688227703485,5200.0,,471233.31
30-01-2024,30-01-2024,POS/2983/AMAZON/MUMBAI,788445856985,699.0,,470534.31
01-02-2024,01-02-2024,POS/4512/OLA/MARATHAHALLI,318749980140,249.0,,470285.31
06-02-2024,06-02-2024,IMPS/P2A/336518298531/PRAKASHRAO/AXIS,336518298531,,7500.0,477785.31
07-02-2024,07-02-2024,IMPS/P2A/426299040402/DEEPANAIR/AXIS,426299040402,,2500.0,480285.31
08-02-2024,08-02-2024,ATM WDL/4555/MANGALURU,123182221964,1250.0,,479035.31
09-02-2024,09-02-2024,POS/2598/SWIGGY/MARATHAHALLI,557630962025,1250.0,,477785.31
14-02-2024,14-02-2024,IMPS/P2A/873684685082/RESHMAKHAN/AXIS,873684685082,,4800.0,482585.31
15-02-2024,15-02-2024,IMPS/P2A/489485417442/TARASINGH/AXIS,489485417442,,24000.0,506585.31
15-02-2024,15-02-2024,POS/1669/FLIPKART/MANGALURU,676852188101,5200.0,,501385.31
17-02-2024,17-02-2024,ATM WDL/3424/WHITEFIELD,928298777792,310.0,,501075.31
17-02-2024,17-02-2024,BIL/INFT/051764181254/BESCOM/PAYMENT,051764181254,5200.0,,495875.31
20-02-2024,20-02-2024,IMPS/P2A/756136572796/BABULAL/AXIS,756136572796,,7500.0,503375.31
20-02-2024,20-02-2024,POS/0148/BOOKMYSHOW/KUKATPALLY,577015074666,249.0,,503126.31
21-02-2024,21-02-2024,UPI/P2A/498747534653/gopalnaik635@okaxis/PAY,498747534653,999.0,,502127.31
21-02-2024,21-02-2024,UPI/P2A/061531675322/arjunmehta426@okhdfcbank/PAY,061531675322,850.0,,501277.31
22-02-2024,22-02-2024,ATM WDL/8396/SECUNDERABAD,875254883643,449.0,,500828.31
24-02-2024,24-02-2024,UPI/P2A/131894910571/smitharao157@paytm/PAY,131894910571,7800.0,,493028.31
25-02-2024,25-02-2024,IMPS/P2A/580752341517/HARISHMENON/AXIS,580752341517,,4800.0,497828.31
26-02-2024,26-02-2024,UPI/P2A/537662302223/rohitsharm894@paytm/PAY,537662302223,120.0,,497708.31
27-02-2024,27-02-2024,BIL/INFT/676587960652/APOLLO PHARMACY/PAYMENT,676587960652,999.0,,496709.31
27-02-2024,27-02-2024,IMPS/P2A/111231446533/NILESHKULKARNI/AXIS,111231446533,,4800.0,501509.31
28-02-2024,28-02-2024,POS/0839/BPCL/PUNE,407772996187,449.0,,501060.31
28-02-2024,28-02-2024,BIL/INFT/691421684554/ZOMATO/PAYMENT,691421684554,5200.0,,495860.31
01-03-2024,01-03-2024,ATM WDL/9459/JAYANAGAR,629902436967,850.0,,495010.31
02-03-2024,02-03-2024,IMPS/P2A/385128830253/KARTHIKMENON/AXIS,385128830253,,500.0,495510.31
02-03-2024,02-03-2024,BIL/INFT/324733057317/PVR CINEMAS/PAYMENT,324733057317,79.0,,495431.31
03-03-2024,03-03-2024,POS/8528/DMART/WHITEFIELD,095304804412,449.0,,494982.31
04-03-2024,04-03-2024,UPI/P2A/328711501230/sunilshett587@paytm/PAY,328711501230,449.0,,494533.31
10-03-2024,10-03-2024,BIL/INFT/479125154462/JIO/PAYMENT,479125154462,699.0,,493834.31
10-03-2024,10-03-2024,IMPS/P2A/442167548080/SUSHMARAO/AXIS,442167548080,,4800.0,498634.31
10-03-2024,10-03-2024,UPI/P2A/215100453480/naveenkuma780@oksbi/PAY,215100453480,699.0,,497935.31
10-03-2024,10-03-2024,BIL/INFT/099138907745/RELIANCE FRESH/PAYMENT,099138907745,699.0,,497236.31
10-03-2024,10-03-2024,BIL/INFT/052952281726/OLA/PAYMENT,052952281726,1680.0,,495556.31
11-03-2024,11-03-2024,UPI/P2A/793823725835/kiranreddy926@paytm/PAY,793823725835,5200.0,,490356.31
11-03-2024,11-03-2024,POS/2687/JIO/BANJARA HILLS,576639870222,999.0,,489357.31
11-03-2024,11-03-2024,POS/9059/PVR CINEMAS/HYDERABAD,664306517492,120.0,,489237.31
12-03-2024,12-03-2024,IMPS/P2A/688581345341/MEERAPILLAI/AXIS,688581345341,,24000.0,513237.31
16-03-2024,16-03-2024,BIL/INFT/457397100983/APOLLO PHARMACY/PAYMENT,457397100983,1250.0,,511987.31
19-03-2024,19-03-2024,IMPS/P2A/157325416674/GOPALVERMA/AXIS,157325416674,,7500.0,519487.31
19-03-2024,19-03-2024,ATM WDL/6128/JAYANAGAR,807643297462,3499.0,,515988.31
20-03-2024,20-03-2024,BIL/INFT/420230363412/IRCTC/PAYMENT,420230363412,850.0,,515138.31
20-03-2024,20-03-2024,UPI/P2A/551571040592/anjalirao482@paytm/PAY,551571040592,1250.0,,513888.31
21-03-2024,21-03-2024,POS/9313/BESCOM/BANJARA HILLS,651918826672,999.0,,512889.31
21-03-2024,21-03-2024,POS/7017/DMART/HYDERABAD,342564152360,999.0,,511890.31
22-03-2024,22-03-2024,UPI/P2A/750832428587/priyanair51@oksbi/PAY,750832428587,310.0,,511580.31
22-03-2024,22-03-2024,IMPS/P2A/832646108610/ARJUNMEHTA/AXIS,832646108610,,18500.0,530080.31
22-03-2024,22-03-2024,POS/8709/IRCTC/INDIRANAGAR,249410485904,699.0,,529381.31
24-03-2024,24-03-2024,UPI/P2A/342116742081/tarageorge867@okhdfcbank/PAY,342116742081,2380.0,,527001.31
25-03-2024,25-03-2024,CREDIT INTEREST CAPITALISED,526176643215,,100.06,527101.37
25-03-2024,25-03-2024,GST ON BANK CHARGES,005484932597,17.7,,527083.67
26-03-2024,26-03-2024,POS/7756/MEDPLUS/BANJARA HILLS,239132655422,5200.0,,521883.67
26-03-2024,26-03-2024,ATM WDL/8189/KUKATPALLY,193408648473,999.0,,520884.67
28-03-2024,28-03-2024,BIL/INFT/444626067908/IRCTC/PAYMENT,444626067908,850.0,,520034.67
29-03-2024,29-03-2024,UPI/P2A/915716324262/gopalnaik133@ybl/PAY,915716324262,1250.0,,518784.67
30-03-2024,30-03-2024,POS/3633/OLA/HYDERABAD,941632489494,850.0,,517934.67
31-03-2024,31-03-2024,POS/3092/SWIGGY/MUMBAI,792980980854,850.0,,517084.67
31-03-2024,31-03-2024,POS/5044/DMART/MARATHAHALLI,838999021960,49.0,,517035.67
01-04-2024,01-04-2024,UPI/P2A/808708282810/vikramnair366@ybl/PAY,808708282810,3499.0,,513536.67
02-04-2024,02-04-2024,ATM WDL/7811/BTM LAYOUT,343668210464,49.0,,513487.67
03-04-2024,03-04-2024,UPI/P2A/727209385446/ayeshakhan709@oksbi/PAY,727209385446,850.0,,512637.67
04-04-2024,04-04-2024,ATM WDL/5503/HYDERABAD,200629112839,2380.0,,510257.67
05-04-2024,05-04-2024,ATM WDL/5639/HSR LAYOUT,147940459586,999.0,,509258.67
06-04-2024,06-04-2024,UPI/P2A/215225615748/ayeshakhan485@okaxis/PAY,215225615748,249.0,,509009.67
07-04-2024,07-04-2024,POS/7573/HPCL/HSR LAYOUT,109259513809,1250.0,,507759.67
07-04-2024,07-04-2024,UPI/P2A/589024350811/priyanair290@paytm/PAY,589024350811,850.0,,506909.67
08-04-2024,08-04-2024,ATM WDL/7937/MARATHAHALLI,466529302035,120.0,,506789.67
08-04-2024,08-04-2024,IMPS/P2A/659014298816/NAVEENKUMAR/AXIS,659014298816,,24000.0,530789.67
10-04-2024,10-04-2024,POS/9392/APOLLO PHARMACY/MANGALURU,149869143275,120.0,,530669.67
11-04-2024,11-04-2024,ATM WDL/2156/BTM LAYOUT,610854082434,1250.0,,529419.67
11-04-2024,11-04-2024,POS/6236/FLIPKART/MANGALURU,869668395430,310.0,,529109.67
14-04-2024,14-04-2024,UPI/P2A/342372375352/anjalirao664@ybl/PAY,342372375352,79.0,,529030.67
15-04-2024,15-04-2024,IMPS/P2A/488451625711/SANTOSHKUMAR/AXIS,488451625711,,850.0,529880.67
15-04-2024,15-04-2024,ATM WDL/9464/MUMBAI,238301824454,2380.0,,527500.67
16-04-2024,16-04-2024,BIL/INFT/166940952920/APOLLO PHARMACY/PAYMENT,166940952920,2380.0,,525120.67
17-04-2024,17-04-2024,BIL/INFT/669342870044/AIRTEL/PAYMENT,669342870044,999.0,,524121.67
18-04-2024,18-04-2024,IMPS/P2A/275404893328/VENKATRAO/AXIS,275404893328,,18500.0,542621.67
18-04-2024,18-04-2024,UPI/P2A/495576974250/mohandas812@ybl/PAY,495576974250,449.0,,542172.67
18-04-2024,18-04-2024,UPI/P2A/790916818521/priyanair67@okhdfcbank/PAY,790916818521,249.0,,541923.67
20-04-2024,20-04-2024,UPI/P2A/069666798432/arjunmehta850@ybl/PAY,069666798432,120.0,,541803.67
20-04-2024,20-04-2024,BIL/INFT/173571721633/BOOKMYSHOW/PAYMENT,173571721633,1250.0,,540553.67
21-04-2024,21-04-2024,IMPS/P2A/677589033068/RAMESHPILLAI/AXIS,677589033068,,850.0,541403.67
21-04-2024,21-04-2024,ATM WDL/0944/HYDERABAD,608996528541,699.0,,540704.67
21-04-2024,21-04-2024,BIL/INFT/003216411295/IOCL/PAYMENT,003216411295,699.0,,540005.67
27-04-2024,27-04-2024,UPI/P2A/642067298338/rajeshverm709@paytm/PAY,642067298338,49.0,,539956.67
27-04-2024,27-04-2024,IMPS/P2A/005152627484/NAVEENKUMAR/AXIS,005152627484,,24000.0,563956.67
01-05-2024,01-05-2024,IMPS/P2A/967458576153/SURESHBABU/AXIS,967458576153,,18500.0,582456.67
01-05-2024,01-05-2024,POS/3885/HPCL/WHITEFIELD,109227015190,1680.0,,580776.67
03-05-2024,03-05-2024,ATM WDL/6617/INDIRANAGAR,625018737079,1250.0,,579526.67
04-05-2024,04-05-2024,POS/7190/BESCOM/HYDERABAD,988850422298,3499.0,,576027.67
06-05-2024,06-05-2024,UPI/P2A/649548098513/lathadevi43@oksbi/PAY,649548098513,2380.0,,573647.67
07-05-2024,07-05-2024,ATM WDL/6590/HYDERABAD,596447722890,249.0,,573398.67
11-05-2024,11-05-2024,POS/6029/SWIGGY/WHITEFIELD,157824641524,2380.0,,571018.67
12-05-2024,12-05-2024,IMPS/P2A/425722338128/USHARANI/AXIS,425722338128,,500.0,571518.67
16-05-2024,16-05-2024,UPI/P2A/038305719877/vinaypatil921@ybl/PAY,038305719877,120.0,,571398.67
16-05-2024,16-05-2024,UPI/P2A/285019400787/poojasharm808@oksbi/PAY,285019400787,699.0,,570699.67
16-05-2024,16-05-2024,UPI/P2A/209214974383/anjalirao522@ybl/PAY,209214974383,999.0,,569700.67
17-05-2024,17-05-2024,IMPS/P2A/058840913889/HARISHMENON/AXIS,058840913889,,18500.0,588200.67
17-05-2024,17-05-2024,UPI/P2A/777420032139/rahulsingh469@okhdfcbank/PAY,777420032139,5200.0,,583000.67
17-05-2024,17-05-2024,UPI/P2A/227334822855/gopalnaik142@paytm/PAY,227334822855,449.0,,582551.67
18-05-2024,18-05-2024,ATM WDL/2254/MYSURU,831733465831,120.0,,582431.67
21-05-2024,21-05-2024,IMPS/P2A/630823638156/SUNITADEVI/AXIS,630823638156,,7500.0,589931.67
22-05-2024,22-05-2024,IMPS/P2A/136400451343/LAKSHMIVENKAT/AXIS,136400451343,,2500.0,592431.67
26-05-2024,26-05-2024,ATM WDL/0525/KUKATPALLY,349274219640,3499.0,,588932.67
26-05-2024,26-05-2024,UPI/P2A/351314290528/rajeshverm600@okhdfcbank/PAY,351314290528,850.0,,588082.67
28-05-2024,28-05-2024,BIL/INFT/496652457523/DMART/PAYMENT,496652457523,5200.0,,582882.67
29-05-2024,29-05-2024,POS/0397/DMART/BTM LAYOUT,433819576330,120.0,,582762.67
30-05-2024,30-05-2024,UPI/P2A/874359355622/tarageorge526@ybl/PAY,874359355622,449.0,,582313.67
02-06-2024,02-06-2024,IMPS/P2A/924729061939/POOJASHARMA/AXIS,924729061939,,2500.0,584813.67
03-06-2024,03-06-2024,POS/5907/RELIANCE FRESH/MYSURU,284968508236,999.0,,583814.67
03-06-2024,03-06-2024,IMPS/P2A/626393696766/ANANDKUMAR/AXIS,626393696766,,18500.0,602314.67
04-06-2024,04-06-2024,UPI/P2A/077662428148/kiranreddy647@okaxis/PAY,077662428148,3499.0,,598815.67
04-06-2024,04-06-2024,IMPS/P2A/342221651376/REKHAPILLAI/AXIS,342221651376,,500.0,599315.67
06-06-2024,06-06-2024,POS/8534/DMART/KORAMANGALA,625353004168,120.0,,599195.67
07-06-2024,07-06-2024,POS/2895/UBER/JAYANAGAR,413583919649,79.0,,599116.67
09-06-2024,09-06-2024,POS/2857/BPCL/MUMBAI,115530027534,3499.0,,595617.67
10-06-2024,10-06-2024,UPI/P2A/066265117348/gopalnaik579@okaxis/PAY,066265117348,120.0,,595497.67
10-06-2024,10-06-2024,ATM WDL/9586/MYSURU,542255853723,120.0,,595377.67
10-06-2024,10-06-2024,POS/4285/BESCOM/MARATHAHALLI,681279221281,3499.0,,591878.67
10-06-2024,10-06-2024,POS/3340/BPCL/HYDERABAD,269344864286,249.0,,591629.67
13-06-2024,13-06-2024,POS/2858/OLA/MUMBAI,917185642270,1250.0,,590379.67
13-06-2024,13-06-2024,UPI/P2A/456224469187/arjunmehta974@okaxis/PAY,456224469187,3499.0,,586880.67
14-06-2024,14-06-2024,BIL/INFT/150008636699/IOCL/PAYMENT,150008636699,449.0,,586431.67
15-06-2024,15-06-2024,POS/4641/IOCL/KUKATPALLY,457147712518,120.0,,586311.67
15-06-2024,15-06-2024,ATM WDL/5508/SECUNDERABAD,930198976481,249.0,,586062.67
16-06-2024,16-06-2024,IMPS/P2A/809564198223/FARHANKHAN/AXIS,809564198223,,500.0,586562.67
16-06-2024,16-06-2024,IMPS/P2A/259419530309/NILESHKULKARNI/AXIS,259419530309,,850.0,587412.67
18-06-2024,18-06-2024,UPI/P2A/163291471620/farhankhan900@ybl/PAY,163291471620,120.0,,587292.67
18-06-2024,18-06-2024,POS/1490/BESCOM/BTM LAYOUT,867169992313,449.0,,586843.67
19-06-2024,19-06-2024,POS/0467/APOLLO PHARMACY/PUNE,576297101867,249.0,,586594.67
22-06-2024,22-06-2024,IMPS/P2A/158918446333/HARISHMENON/AXIS,158918446333,,2500.0,589094.67
24-06-2024,24-06-2024,BIL/INFT/819690398584/FLIPKART/PAYMENT,819690398584,850.0,,588244.67
24-06-2024,24-06-2024,IMPS/P2A/269417008411/DEEPAKJOSHI/AXIS,269417008411,,7500.0,595744.67
25-06-2024,25-06-2024,IMPS/P2A/539535092933/BABULAL/AXIS,539535092933,,1200.0,596944.67
25-06-2024,25-06-2024,CREDIT INTEREST CAPITALISED,128458708334,,68.71,597013.38
25-06-2024,25-06-2024,GST ON BANK CHARGES,751735069222,17.7,,596995.68
25-06-2024,25-06-2024,ATM WDL/6539/MYSURU,701091042473,1680.0,,595315.68
26-06-2024,26-06-2024,IMPS/P2A/784378409772/RANJITSINGH/AXIS,784378409772,,18500.0,613815.68
26-06-2024,26-06-2024,BIL/INFT/449529639102/OLA/PAYMENT,449529639102,3499.0,,610316.68
02-07-2024,02-07-2024,UPI/P2A/168936877746/rohitsharm531@oksbi/PAY,168936877746,999.0,,609317.68
02-07-2024,02-07-2024,BIL/INFT/311920692532/IOCL/PAYMENT,311920692532,3499.0,,605818.68
04-07-2024,04-07-2024,POS/2279/RELIANCE FRESH/BTM LAYOUT,055168795466,249.0,,605569.68
04-07-2024,04-07-2024,ATM WDL/7200/INDIRANAGAR,201782649835,1250.0,,604319.68
06-07-2024,06-07-2024,IMPS/P2A/885252019766/SUNITADEVI/AXIS,885252019766,,7500.0,611819.68
07-07-2024,07-07-2024,UPI/P2A/223521188872/rohitsharm634@paytm/PAY,223521188872,850.0,,610969.68
09-07-2024,09-07-2024,IMPS/P2A/272870551959/RAJESHVERMA/AXIS,272870551959,,7500.0,618469.68
10-07-2024,10-07-2024,UPI/P2A/260848644984/farhankhan493@oksbi/PAY,260848644984,79.0,,618390.68
10-07-2024,10-07-2024,IMPS/P2A/616211006658/TANVIRAO/AXIS,616211006658,,1200.0,619590.68
12-07-2024,12-07-2024,POS/3019/RELIANCE FRESH/JAYANAGAR,972143863467,1250.0,,618340.68
13-07-2024,13-07-2024,BIL/INFT/916926562121/AMAZON/PAYMENT,916926562121,999.0,,617341.68
14-07-2024,14-07-2024,BIL/INFT/546564610888/JIO/PAYMENT,546564610888,310.0,,617031.68
14-07-2024,14-07-2024,IMPS/P2A/938878208707/PRIYANAIR/AXIS,938878208707,,4800.0,621831.68
16-07-2024,16-07-2024,BIL/INFT/037758222691/SWIGGY/PAYMENT,037758222691,120.0,,621711.68
