csv_file,txn_id,account_number,date,amount,pattern_type,pattern_role,is_fraud,notes
pattern_03_accumulation/ac_case_01.csv,42963560676_000080,42963560676,06/05/2025,2397.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000081,42963560676,07/05/2025,40809.0,accumulation,accumulation_deposit,True,Accumulation deposit 18 into collector account.
pattern_03_accumulation/ac_case_01.csv,42963560676_000082,42963560676,09/05/2025,1788.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000083,42963560676,11/05/2025,709.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000084,42963560676,12/05/2025,89103.0,accumulation,accumulation_deposit,True,Accumulation deposit 19 into collector account.
pattern_03_accumulation/ac_case_01.csv,42963560676_000085,42963560676,13/05/2025,3117.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000086,42963560676,14/05/2025,36388.0,accumulation,normal_context,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,42963560676_000087,42963560676,15/05/2025,7500.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000088,42963560676,16/05/2025,18.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000089,42963560676,17/05/2025,79419.0,accumulation,accumulation_deposit,True,Accumulation deposit 20 into collector account.
pattern_03_accumulation/ac_case_01.csv,42963560676_000090,42963560676,19/05/2025,3592.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000091,42963560676,21/05/2025,15000.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000092,42963560676,22/05/2025,45790.0,accumulation,accumulation_deposit,True,Accumulation deposit 21 into collector account.
pattern_03_accumulation/ac_case_01.csv,42963560676_000093,42963560676,23/05/2025,161.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000094,42963560676,25/05/2025,144.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000095,42963560676,27/05/2025,4273.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000096,42963560676,28/05/2025,2587.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000097,42963560676,30/05/2025,1598.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000098,42963560676,02/06/2025,4131.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,42963560676_000099,42963560676,06/06/2025,8265.0,accumulation,small_withdrawal,False,Small occasional withdrawal from accumulation account.
pattern_03_accumulation/ac_case_01.csv,42963560676_000100,42963560676,12/06/2025,47723.0,accumulation,normal_context,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,42963560676_000101,42963560676,13/06/2025,220.0,accumulation,normal_context,False,Normal bank interest credit.
pattern_03_accumulation/ac_case_01.csv,42963560676_000102,42963560676,15/06/2025,6317.0,accumulation,small_withdrawal,False,Small occasional withdrawal from accumulation account.
pattern_03_accumulation/ac_case_01.csv,42963560676_000103,42963560676,24/06/2025,7542.0,accumulation,small_withdrawal,False,Small occasional withdrawal from accumulation account.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000000,2598387166494998,14/01/2025,75555.0,accumulation,normal_context,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000001,2598387166494998,14/01/2025,3167.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000002,2598387166494998,16/01/2025,1810.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000003,2598387166494998,19/01/2025,10000.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000004,2598387166494998,21/01/2025,10000.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000005,2598387166494998,22/01/2025,941.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000006,2598387166494998,24/01/2025,4011.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000007,2598387166494998,25/01/2025,478.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000008,2598387166494998,28/01/2025,3497.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000009,2598387166494998,30/01/2025,2725.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000010,2598387166494998,01/02/2025,3912.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000011,2598387166494998,04/02/2025,3055.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000012,2598387166494998,07/02/2025,29.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000013,2598387166494998,10/02/2025,2741.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000014,2598387166494998,12/02/2025,2150.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000015,2598387166494998,13/02/2025,60523.0,accumulation,normal_context,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000016,2598387166494998,13/02/2025,2283.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000017,2598387166494998,16/02/2025,28963.0,accumulation,accumulation_sender,False,Accumulation deposit 2 into collector account.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000018,2598387166494998,16/02/2025,2638.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000019,2598387166494998,19/02/2025,4149.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000020,2598387166494998,20/02/2025,2727.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000021,2598387166494998,23/02/2025,2289.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000022,2598387166494998,24/02/2025,2985.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000023,2598387166494998,25/02/2025,2040.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000024,2598387166494998,28/02/2025,2591.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000025,2598387166494998,01/03/2025,91.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000026,2598387166494998,02/03/2025,2646.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000027,2598387166494998,03/03/2025,3606.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000028,2598387166494998,06/03/2025,2190.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000029,2598387166494998,08/03/2025,2390.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000030,2598387166494998,11/03/2025,2855.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000031,2598387166494998,13/03/2025,38097.0,accumulation,normal_context,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000032,2598387166494998,14/03/2025,386.0,accumulation,normal_context,False,Normal bank interest credit.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000033,2598387166494998,14/03/2025,2449.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000034,2598387166494998,16/03/2025,2280.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000035,2598387166494998,18/03/2025,28997.0,accumulation,accumulation_sender,False,Accumulation deposit 8 into collector account.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000036,2598387166494998,19/03/2025,8000.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000037,2598387166494998,20/03/2025,15850.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000038,2598387166494998,22/03/2025,1627.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000039,2598387166494998,25/03/2025,1352.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000040,2598387166494998,27/03/2025,4230.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000041,2598387166494998,28/03/2025,1502.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000042,2598387166494998,30/03/2025,4052.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000043,2598387166494998,31/03/2025,1791.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000044,2598387166494998,02/04/2025,47718.0,accumulation,accumulation_sender,False,Accumulation deposit 11 into collector account.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000045,2598387166494998,03/04/2025,11200.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000046,2598387166494998,05/04/2025,1246.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000047,2598387166494998,08/04/2025,2871.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000048,2598387166494998,10/04/2025,2778.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000049,2598387166494998,11/04/2025,4032.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000050,2598387166494998,12/04/2025,65501.0,accumulation,normal_context,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000051,2598387166494998,12/04/2025,21400.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000052,2598387166494998,14/04/2025,992.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000053,2598387166494998,17/04/2025,2685.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000054,2598387166494998,20/04/2025,786.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000055,2598387166494998,23/04/2025,3423.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000056,2598387166494998,24/04/2025,2922.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000057,2598387166494998,26/04/2025,15000.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000058,2598387166494998,27/04/2025,84252.0,accumulation,accumulation_sender,False,Accumulation deposit 16 into collector account.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000059,2598387166494998,29/04/2025,4125.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000060,2598387166494998,01/05/2025,3456.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000061,2598387166494998,02/05/2025,20951.0,accumulation,accumulation_sender,False,Accumulation deposit 17 into collector account.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000062,2598387166494998,04/05/2025,953.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000063,2598387166494998,05/05/2025,2145.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000064,2598387166494998,07/05/2025,40809.0,accumulation,accumulation_sender,False,Accumulation deposit 18 into collector account.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000065,2598387166494998,08/05/2025,21400.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000066,2598387166494998,10/05/2025,9.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000067,2598387166494998,13/05/2025,3132.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000068,2598387166494998,15/05/2025,76635.0,accumulation,normal_context,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000069,2598387166494998,16/05/2025,11200.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000070,2598387166494998,18/05/2025,7500.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000071,2598387166494998,21/05/2025,1721.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000072,2598387166494998,22/05/2025,45790.0,accumulation,accumulation_sender,False,Accumulation deposit 21 into collector account.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000073,2598387166494998,24/05/2025,4130.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000074,2598387166494998,27/05/2025,1538.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000075,2598387166494998,29/05/2025,11200.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000076,2598387166494998,31/05/2025,21400.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000077,2598387166494998,03/06/2025,118.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000078,2598387166494998,05/06/2025,2138.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000079,2598387166494998,08/06/2025,8000.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000080,2598387166494998,09/06/2025,15000.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000081,2598387166494998,11/06/2025,83557.0,accumulation,normal_context,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000082,2598387166494998,12/06/2025,356.0,accumulation,normal_context,False,Normal bank interest credit.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000083,2598387166494998,12/06/2025,533.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000084,2598387166494998,14/06/2025,872.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000085,2598387166494998,17/06/2025,1313.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,2598387166494998_000086,2598387166494998,20/06/2025,1633.0,accumulation,normal_context,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000000,60697697777855,13/01/2025,65653.0,innocent,innocent,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000001,60697697777855,15/01/2025,21400.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000002,60697697777855,17/01/2025,1117.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000003,60697697777855,19/01/2025,18.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000004,60697697777855,22/01/2025,2632.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000005,60697697777855,24/01/2025,3672.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000006,60697697777855,25/01/2025,4238.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000007,60697697777855,27/01/2025,4148.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000008,60697697777855,30/01/2025,4206.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000009,60697697777855,31/01/2025,942.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000010,60697697777855,01/02/2025,2310.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000011,60697697777855,02/02/2025,1462.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000012,60697697777855,03/02/2025,856.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000013,60697697777855,05/02/2025,118.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000014,60697697777855,06/02/2025,1370.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000015,60697697777855,07/02/2025,339.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000016,60697697777855,08/02/2025,1945.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000017,60697697777855,09/02/2025,3635.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000018,60697697777855,12/02/2025,44642.0,innocent,innocent,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000019,60697697777855,12/02/2025,1995.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000020,60697697777855,15/02/2025,4432.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000021,60697697777855,17/02/2025,2956.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000022,60697697777855,20/02/2025,15850.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000023,60697697777855,21/02/2025,2391.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000024,60697697777855,23/02/2025,1870.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000025,60697697777855,26/02/2025,3503.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000026,60697697777855,27/02/2025,7500.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000027,60697697777855,02/03/2025,2918.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000028,60697697777855,05/03/2025,984.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000029,60697697777855,08/03/2025,2686.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000030,60697697777855,11/03/2025,1857.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000031,60697697777855,12/03/2025,4094.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000032,60697697777855,14/03/2025,3328.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000033,60697697777855,15/03/2025,43403.0,innocent,innocent,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000034,60697697777855,15/03/2025,3759.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000035,60697697777855,16/03/2025,87.0,innocent,innocent,False,Normal bank interest credit.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000036,60697697777855,17/03/2025,767.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000037,60697697777855,19/03/2025,4301.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000038,60697697777855,20/03/2025,271.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000039,60697697777855,23/03/2025,1391.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000040,60697697777855,26/03/2025,2097.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000041,60697697777855,27/03/2025,3142.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000042,60697697777855,30/03/2025,4064.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000043,60697697777855,01/04/2025,10000.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000044,60697697777855,02/04/2025,2478.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000045,60697697777855,03/04/2025,5000.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000046,60697697777855,04/04/2025,2086.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000047,60697697777855,07/04/2025,4395.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000048,60697697777855,08/04/2025,295.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000049,60697697777855,09/04/2025,1094.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000050,60697697777855,10/04/2025,2736.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000051,60697697777855,13/04/2025,5000.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000052,60697697777855,14/04/2025,72177.0,innocent,innocent,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000053,60697697777855,16/04/2025,1319.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000054,60697697777855,18/04/2025,18.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000055,60697697777855,20/04/2025,1892.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000056,60697697777855,23/04/2025,15000.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000057,60697697777855,25/04/2025,2970.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000058,60697697777855,27/04/2025,2006.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000059,60697697777855,30/04/2025,200.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000060,60697697777855,03/05/2025,719.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000061,60697697777855,06/05/2025,21400.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000062,60697697777855,09/05/2025,3208.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000063,60697697777855,12/05/2025,61417.0,innocent,innocent,False,Normal recurring salary/business credit.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000064,60697697777855,12/05/2025,4011.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000065,60697697777855,14/05/2025,3996.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000066,60697697777855,17/05/2025,4497.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000067,60697697777855,19/05/2025,18.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000068,60697697777855,22/05/2025,1383.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000069,60697697777855,24/05/2025,567.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000070,60697697777855,25/05/2025,976.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000071,60697697777855,27/05/2025,15850.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000072,60697697777855,29/05/2025,572.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000073,60697697777855,31/05/2025,3454.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000074,60697697777855,03/06/2025,2117.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000075,60697697777855,05/06/2025,9.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000076,60697697777855,08/06/2025,2811.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000077,60697697777855,09/06/2025,4244.0,innocent,innocent,False,Normal non-pattern transaction.
pattern_03_accumulation/ac_case_01.csv,60697697777855_000078,60697697777855,11/06/2025,40025.0,innocent,innocent,False,Normal recurring salary/business credit.
